COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,SEQ_NO,PAY_RECV_DT,PAY_RECV_AMT,PAY_REMARK,ENT_BY,ENT_DT
L,SMH0085/24-25,null,null,1,21/02/2025 00:00:00,31611837.1,null,201,21/02/2025 00:00:00
S,S0306/24-25,null,null,1,21/02/2025 00:00:00,7317322.5,null,201,21/02/2025 00:00:00
S,SMH0091/24-25,null,null,1,21/02/2025 00:00:00,10144701.12,null,201,21/02/2025 00:00:00
S,SAP0021/24-25,null,null,1,21/02/2025 00:00:00,215379302.38,null,201,21/02/2025 00:00:00
E,L00088/24-25,null,null,1,21/02/2025 00:00:00,64210769.6,null,201,21/02/2025 00:00:00
S,S0303/24-25,null,null,1,21/02/2025 00:00:00,3020619.8,null,201,21/02/2025 00:00:00
S,S0304/24-25,null,null,1,21/02/2025 00:00:00,786732.68,null,201,21/02/2025 00:00:00
S,SMH0097/24-25,null,null,1,21/02/2025 00:00:00,4586673.8,null,201,21/02/2025 00:00:00
S,S0302/24-25,null,null,1,21/02/2025 00:00:00,9270371.75,null,201,21/02/2025 00:00:00
S,S0301/24-25,null,null,1,21/02/2025 00:00:00,7330061.38,null,201,21/02/2025 00:00:00
S,S0305/24-25,null,null,1,21/02/2025 00:00:00,27627932.81,null,201,21/02/2025 00:00:00
C,L00086/24-25,null,null,1,21/02/2025 00:00:00,5107196.86,null,201,21/02/2025 00:00:00
E,L00089/24-25,null,null,1,21/02/2025 00:00:00,3922231.61,null,201,21/02/2025 00:00:00
S,DMH041/24-25,null,null,1,13/02/2025 00:00:00,55007,null,201,13/02/2025 00:00:00
C,L00083/24-25,null,null,1,12/02/2025 00:00:00,3789514.64,null,201,12/02/2025 00:00:00
C,L00082/24-25,null,null,1,12/02/2025 00:00:00,100348061.16,null,201,12/02/2025 00:00:00
S,S0283/24-25,null,null,1,12/02/2025 00:00:00,57547766.11,null,201,12/02/2025 00:00:00
S,S0284/24-25,null,null,1,12/02/2025 00:00:00,85544239.81,null,201,12/02/2025 00:00:00
L,SAP0019/24-25,null,null,1,11/02/2025 00:00:00,91682468.07,null,201,11/02/2025 00:00:00
L,S0297/24-25,null,null,1,11/02/2025 00:00:00,97465274.52,null,201,11/02/2025 00:00:00
L,SMH0089/24-25,null,null,1,11/02/2025 00:00:00,62593914.13,null,201,11/02/2025 00:00:00
S,S0287/24-25,null,null,1,11/02/2025 00:00:00,9977599.49,null,201,11/02/2025 00:00:00
S,S0288/24-25,null,null,1,11/02/2025 00:00:00,13528642.09,null,201,11/02/2025 00:00:00
L,S0295/24-25,null,null,1,10/02/2025 00:00:00,248750392.66,null,201,10/02/2025 00:00:00
L,S0293/24-25,null,null,1,10/02/2025 00:00:00,114573058.04,null,201,10/02/2025 00:00:00
L,S0296/24-25,null,null,1,10/02/2025 00:00:00,67320793.66,null,201,10/02/2025 00:00:00
L,S0294/24-25,null,null,1,10/02/2025 00:00:00,77509893.56,null,201,10/02/2025 00:00:00
L,SMH0088/24-25,null,null,1,10/02/2025 00:00:00,18015164.04,null,201,10/02/2025 00:00:00
L,S0298/24-25,null,null,1,10/02/2025 00:00:00,44514865.8,null,201,10/02/2025 00:00:00
S,S0292/24-25,null,null,1,07/02/2025 00:00:00,7779135.67,null,201,07/02/2025 00:00:00
S,DMH039/24-25,null,null,1,07/02/2025 00:00:00,29919.2,null,201,07/02/2025 00:00:00
S,SMH0087/24-25,null,null,1,07/02/2025 00:00:00,16522910.14,null,201,07/02/2025 00:00:00
S,SAP0020/24-25,null,null,1,07/02/2025 00:00:00,10752872.93,null,201,07/02/2025 00:00:00
S,S0291/24-25,null,null,1,07/02/2025 00:00:00,29439283.03,null,201,07/02/2025 00:00:00
S,S0290/24-25,null,null,1,07/02/2025 00:00:00,7810185.75,null,201,07/02/2025 00:00:00
S,SMH0086/24-25,null,null,1,07/02/2025 00:00:00,10495915.53,null,201,07/02/2025 00:00:00
S,DAP004/24-25,null,null,1,07/02/2025 00:00:00,38241.29,null,201,07/02/2025 00:00:00
S,S0289/24-25,null,null,1,07/02/2025 00:00:00,7810185.75,null,201,07/02/2025 00:00:00
E,L00084/24-25,null,null,1,07/02/2025 00:00:00,26560998.74,null,201,07/02/2025 00:00:00
E,L00085/24-25,null,null,1,07/02/2025 00:00:00,10363507.98,null,201,07/02/2025 00:00:00
S,DAP005/24-25,null,null,1,07/02/2025 00:00:00,55579.17,null,201,07/02/2025 00:00:00
S,DMH040/24-25,null,null,1,07/02/2025 00:00:00,24065.22,null,201,07/02/2025 00:00:00
C,L00081/24-25,null,null,1,07/02/2025 00:00:00,7154581.7,null,201,07/02/2025 00:00:00
S,S0285/24-25,null,null,1,07/02/2025 00:00:00,67495285.66,null,201,07/02/2025 00:00:00
S,S0286/24-25,null,null,1,07/02/2025 00:00:00,82608214.56,null,201,07/02/2025 00:00:00
S,SMH0081/24-25,null,null,1,06/02/2025 00:00:00,9997768.23,null,201,06/02/2025 00:00:00
S,DMH037/24-25,null,null,1,06/02/2025 00:00:00,375.95,null,201,06/02/2025 00:00:00
C,L00080/24-25,null,null,1,27/01/2025 00:00:00,3771904,null,201,27/01/2025 00:00:00
L,D037/24-25,null,null,1,27/01/2025 00:00:00,619100.12,null,201,27/01/2025 00:00:00
C,L00076/24-25,null,null,1,27/01/2025 00:00:00,99861771.84,null,201,27/01/2025 00:00:00
C,L00075/24-25,null,null,1,27/01/2025 00:00:00,40117259.6,null,201,27/01/2025 00:00:00
E,L00079/24-25,null,null,1,27/01/2025 00:00:00,2754969.93,null,201,27/01/2025 00:00:00
S,S0271/24-25,null,null,1,24/01/2025 00:00:00,80133425.32,null,164,24/01/2025 00:00:00
S,S0267/24-25,null,null,1,24/01/2025 00:00:00,53901449.08,null,164,24/01/2025 00:00:00
S,S0269/24-25,null,null,1,23/01/2025 00:00:00,6763351.87,null,164,23/01/2025 00:00:00
L,D036/24-25,null,null,1,23/01/2025 00:00:00,44178.09,null,164,23/01/2025 00:00:00
S,S0268/24-25,null,null,1,23/01/2025 00:00:00,15285154.6,null,164,23/01/2025 00:00:00
S,SMH0084/24-25,null,null,1,22/01/2025 00:00:00,15238321.5,null,164,22/01/2025 00:00:00
L,S0273/24-25,null,null,1,22/01/2025 00:00:00,71710878.25,null,164,22/01/2025 00:00:00
L,S0275/24-25,null,null,1,22/01/2025 00:00:00,101836483.2,null,164,22/01/2025 00:00:00
L,S0274/24-25,null,null,1,22/01/2025 00:00:00,78382496.02,null,164,22/01/2025 00:00:00
L,S0270/24-25,null,null,1,22/01/2025 00:00:00,25672793.34,null,164,22/01/2025 00:00:00
L,S0272/24-25,null,null,1,22/01/2025 00:00:00,233008117.15,null,164,22/01/2025 00:00:00
L,SAP0017/24-25,null,null,1,22/01/2025 00:00:00,89607803.46,null,164,22/01/2025 00:00:00
L,SMH0082/24-25,null,null,1,22/01/2025 00:00:00,18182586.08,null,164,22/01/2025 00:00:00
L,S0281/24-25,null,null,1,22/01/2025 00:00:00,38360051.81,null,164,22/01/2025 00:00:00
S,S0266/24-25,null,null,1,22/01/2025 00:00:00,610953.53,null,164,22/01/2025 00:00:00
S,S0278/24-25,null,null,1,22/01/2025 00:00:00,14631278.71,null,164,22/01/2025 00:00:00
S,S0277/24-25,null,null,1,22/01/2025 00:00:00,77374028.08,null,164,22/01/2025 00:00:00
S,S0280/24-25,null,null,1,22/01/2025 00:00:00,27576877.68,null,164,22/01/2025 00:00:00
S,S0279/24-25,null,null,1,22/01/2025 00:00:00,3238313.12,null,164,22/01/2025 00:00:00
S,SAP0018/24-25,null,null,1,22/01/2025 00:00:00,10159848.46,null,164,22/01/2025 00:00:00
S,S0276/24-25,null,null,1,22/01/2025 00:00:00,72000203.96,null,164,22/01/2025 00:00:00
C,L00077/24-25,null,null,1,22/01/2025 00:00:00,905405.1,null,164,22/01/2025 00:00:00
C,L00078/24-25,null,null,1,22/01/2025 00:00:00,3472215.82,null,164,22/01/2025 00:00:00
S,S0282/24-25,null,null,1,22/01/2025 00:00:00,4076406.54,null,164,22/01/2025 00:00:00
S,SMH0083/24-25,null,null,1,22/01/2025 00:00:00,10133008.25,null,164,22/01/2025 00:00:00
S,S0265/24-25,null,null,1,20/01/2025 00:00:00,100949.33,null,201,20/01/2025 00:00:00
C,L00072/24-25,null,null,1,13/01/2025 00:00:00,38535181.04,null,201,13/01/2025 00:00:00
C,L00071/24-25,null,null,1,13/01/2025 00:00:00,117389262.56,null,201,13/01/2025 00:00:00
C,L00074/24-25,null,null,1,10/01/2025 00:00:00,3072854,null,201,10/01/2025 00:00:00
S,S0263/24-25,null,null,1,09/01/2025 00:00:00,7949780.09,null,201,09/01/2025 00:00:00
S,DMH038/24-25,null,null,1,09/01/2025 00:00:00,18928.64,null,201,09/01/2025 00:00:00
C,L00073/24-25,null,null,1,09/01/2025 00:00:00,360727.32,null,201,09/01/2025 00:00:00
S,S0256/24-25,null,null,1,09/01/2025 00:00:00,35900983.38,null,201,09/01/2025 00:00:00
L,SAP0016/24-25,null,null,1,08/01/2025 00:00:00,19474359.4,null,201,08/01/2025 00:00:00
S,S0264/24-25,null,null,1,08/01/2025 00:00:00,711466.68,null,201,08/01/2025 00:00:00
L,S0262/24-25,null,null,1,08/01/2025 00:00:00,73797066.79,null,201,08/01/2025 00:00:00
S,S0258/24-25,null,null,1,07/01/2025 00:00:00,29139947.47,null,201,07/01/2025 00:00:00
S,S0254/24-25,null,null,1,07/01/2025 00:00:00,214034403.67,null,201,07/01/2025 00:00:00
S,S0257/24-25,null,null,1,07/01/2025 00:00:00,15449443.83,null,201,07/01/2025 00:00:00
S,SMH0080/24-25,null,null,1,07/01/2025 00:00:00,9756877.17,null,201,07/01/2025 00:00:00
S,SMH0079/24-25,null,null,1,07/01/2025 00:00:00,126129586.51,null,201,07/01/2025 00:00:00
S,S0259/24-25,null,null,1,07/01/2025 00:00:00,65730964.1,null,201,07/01/2025 00:00:00
S,S0261/24-25,null,null,1,07/01/2025 00:00:00,996765.42,null,201,07/01/2025 00:00:00
S,S0255/24-25,null,null,1,07/01/2025 00:00:00,125485293.63,null,201,07/01/2025 00:00:00
S,S0260/24-25,null,null,1,06/01/2025 00:00:00,6709202.12,null,201,06/01/2025 00:00:00
S,D034/24-25,null,null,1,31/12/2024 00:00:00,233.29,null,201,31/12/2024 00:00:00
C,L00070/24-25,null,null,1,27/12/2024 00:00:00,3365912,null,201,27/12/2024 00:00:00
S,DMH036/24-25,null,null,1,26/12/2024 00:00:00,5190.06,null,201,26/12/2024 00:00:00
S,D033/24-25,null,null,1,26/12/2024 00:00:00,1400.12,null,201,26/12/2024 00:00:00
S,D032/24-25,null,null,1,26/12/2024 00:00:00,8859.78,null,201,26/12/2024 00:00:00
C,L00069/24-25,null,null,1,26/12/2024 00:00:00,107125518.24,null,201,26/12/2024 00:00:00
C,L00068/24-25,null,null,1,23/12/2024 00:00:00,356520.82,null,201,23/12/2024 00:00:00
S,S0253/24-25,null,null,1,23/12/2024 00:00:00,4503254.11,null,201,23/12/2024 00:00:00
S,S0247/24-25,null,null,1,23/12/2024 00:00:00,5505239.93,null,201,23/12/2024 00:00:00
S,S0249/24-25,null,null,1,23/12/2024 00:00:00,195471782.66,null,201,23/12/2024 00:00:00
S,S0250/24-25,null,null,1,23/12/2024 00:00:00,57795045.97,null,201,23/12/2024 00:00:00
L,S0251/24-25,null,null,1,23/12/2024 00:00:00,106883407.05,null,201,23/12/2024 00:00:00
L,SAP0015/24-25,null,null,1,23/12/2024 00:00:00,26074738.98,null,201,23/12/2024 00:00:00
L,S0252/24-25,null,null,1,23/12/2024 00:00:00,105263237.49,null,201,23/12/2024 00:00:00
S,SMH0078/24-25,null,null,1,23/12/2024 00:00:00,176049634.31,null,201,23/12/2024 00:00:00
S,S0248/24-25,null,null,1,23/12/2024 00:00:00,13736726.77,null,201,23/12/2024 00:00:00
S,DMH035/24-25,null,null,1,20/12/2024 00:00:00,343.69,null,201,20/12/2024 00:00:00
S,SMH0077/24-25,null,null,1,20/12/2024 00:00:00,9517525.24,null,201,20/12/2024 00:00:00
S,S0244/24-25,null,null,1,20/12/2024 00:00:00,14365272.51,null,201,20/12/2024 00:00:00
S,S0243/24-25,null,null,1,20/12/2024 00:00:00,27105393.59,null,201,20/12/2024 00:00:00
S,SMH0076/24-25,null,null,1,20/12/2024 00:00:00,8928468.5,null,201,20/12/2024 00:00:00
S,S0246/24-25,null,null,1,20/12/2024 00:00:00,7148028.75,null,201,20/12/2024 00:00:00
S,S0245/24-25,null,null,1,20/12/2024 00:00:00,60510284.97,null,201,20/12/2024 00:00:00
C,L00065/24-25,null,null,1,11/12/2024 00:00:00,79515528.4,null,201,11/12/2024 00:00:00
C,L00067/24-25,null,null,1,11/12/2024 00:00:00,59866290,null,201,11/12/2024 00:00:00
L,SAP0013/24-25,null,null,1,09/12/2024 00:00:00,140620113.21,null,201,09/12/2024 00:00:00
L,S0241/24-25,null,null,1,09/12/2024 00:00:00,47347354.59,null,201,09/12/2024 00:00:00
L,SAP0014/24-25,null,null,1,09/12/2024 00:00:00,72413840.05,null,201,09/12/2024 00:00:00
C,L00066/24-25,null,null,1,09/12/2024 00:00:00,494544.28,null,201,09/12/2024 00:00:00
S,S0242/24-25,null,null,1,09/12/2024 00:00:00,3617148.96,null,201,09/12/2024 00:00:00
L,D031/24-25,null,null,1,09/12/2024 00:00:00,3447099.92,null,201,09/12/2024 00:00:00
S,DMH034/24-25,null,null,1,09/12/2024 00:00:00,16093.96,null,201,09/12/2024 00:00:00
S,S0239/24-25,null,null,1,09/12/2024 00:00:00,7759605.07,null,201,09/12/2024 00:00:00
S,S0240/24-25,null,null,1,09/12/2024 00:00:00,75020385.75,null,201,09/12/2024 00:00:00
S,S0234/24-25,null,null,1,06/12/2024 00:00:00,27024042.31,null,201,06/12/2024 00:00:00
S,S0235/24-25,null,null,1,06/12/2024 00:00:00,60621467.79,null,201,06/12/2024 00:00:00
S,SMH0075/24-25,null,null,1,06/12/2024 00:00:00,9782816.06,null,201,06/12/2024 00:00:00
S,S0233/24-25,null,null,1,06/12/2024 00:00:00,14315596.65,null,201,06/12/2024 00:00:00
S,S0238/24-25,null,null,2,05/12/2024 00:00:00,3521101.3,null,201,05/12/2024 00:00:00
S,S0237/24-25,null,null,1,05/12/2024 00:00:00,386784.48,null,201,05/12/2024 00:00:00
S,S0236/24-25,null,null,1,05/12/2024 00:00:00,3217343.63,null,201,05/12/2024 00:00:00
S,DMH033/24-25,null,null,1,04/12/2024 00:00:00,1703.62,null,201,04/12/2024 00:00:00
S,SMH0074/24-25,null,null,1,04/12/2024 00:00:00,9446625.46,null,201,04/12/2024 00:00:00
S,SMH0023/24-25,null,null,3,04/12/2024 00:00:00,9846.88,null,201,04/12/2024 00:00:00
S,S0238/24-25,null,null,1,04/12/2024 00:00:00,3524556.75,null,201,04/12/2024 00:00:00
C,L00064/24-25,null,null,1,29/11/2024 00:00:00,2882282,null,201,29/11/2024 00:00:00
S,DMH032/24-25,null,null,1,28/11/2024 00:00:00,1535.45,null,201,28/11/2024 00:00:00
C,L00063/24-25,null,null,1,27/11/2024 00:00:00,68377783.52,null,201,27/11/2024 00:00:00
S,S0230/24-25,null,null,1,26/11/2024 00:00:00,6334729.44,null,201,26/11/2024 00:00:00
S,S0227/24-25,null,null,1,26/11/2024 00:00:00,55496750.06,null,201,26/11/2024 00:00:00
C,L00062/24-25,null,null,1,26/11/2024 00:00:00,487041.7,null,201,26/11/2024 00:00:00
S,DMH029/24-25,null,null,1,26/11/2024 00:00:00,28413.48,null,201,26/11/2024 00:00:00
K,S0372/23-24,null,null,1,26/11/2024 00:00:00,77279310,null,164,26/11/2024 00:00:00
S,D029/24-25,null,null,1,25/11/2024 00:00:00,2769.64,null,201,25/11/2024 00:00:00
L,SAP0012/24-25,null,null,1,25/11/2024 00:00:00,148501939.93,null,201,25/11/2024 00:00:00
L,D028/24-25,null,null,1,25/11/2024 00:00:00,15904889.9,null,201,25/11/2024 00:00:00
L,S0229/24-25,null,null,1,25/11/2024 00:00:00,529949292.22,null,201,25/11/2024 00:00:00
S,SMH0072/24-25,null,null,1,22/11/2024 00:00:00,9638112.97,null,201,22/11/2024 00:00:00
S,S0232/24-25,null,null,1,22/11/2024 00:00:00,60168587.39,null,201,22/11/2024 00:00:00
S,S0228/24-25,null,null,1,22/11/2024 00:00:00,25294237.37,null,201,22/11/2024 00:00:00
S,S0226/24-25,null,null,1,21/11/2024 00:00:00,14291559.94,null,201,21/11/2024 00:00:00
S,S0231/24-25,null,null,1,21/11/2024 00:00:00,7107722.18,null,201,21/11/2024 00:00:00
S,DMH031/24-25,null,null,1,20/11/2024 00:00:00,1694.35,null,201,20/11/2024 00:00:00
S,SMH0073/24-25,null,null,1,20/11/2024 00:00:00,9226485.05,null,201,20/11/2024 00:00:00
S,DMH028/24-25,null,null,1,19/11/2024 00:00:00,4986670.73,null,201,19/11/2024 00:00:00
S,DMH030/24-25,null,null,1,18/11/2024 00:00:00,27058.33,null,201,18/11/2024 00:00:00
C,L00061/24-25,null,null,1,13/11/2024 00:00:00,61441888.48,null,201,13/11/2024 00:00:00
S,S0221/24-25,null,null,1,12/11/2024 00:00:00,8476972.37,null,201,12/11/2024 00:00:00
S,S0216/24-25,null,null,1,12/11/2024 00:00:00,130815219.57,null,201,12/11/2024 00:00:00
S,SMH0071/24-25,null,null,1,12/11/2024 00:00:00,59972891.15,null,201,12/11/2024 00:00:00
C,L00060/24-25,null,null,1,11/11/2024 00:00:00,546242.32,null,201,11/11/2024 00:00:00
S,SMH0068/24-25,null,null,1,11/11/2024 00:00:00,10550973.11,null,201,11/11/2024 00:00:00
S,DMH025/24-25,null,null,1,11/11/2024 00:00:00,720.51,null,201,11/11/2024 00:00:00
S,SMH0070/24-25,null,null,1,11/11/2024 00:00:00,14510552.21,null,201,11/11/2024 00:00:00
S,S0219/24-25,null,null,1,11/11/2024 00:00:00,26591134.8,null,201,11/11/2024 00:00:00
S,DMH027/24-25,null,null,1,11/11/2024 00:00:00,247.2,null,201,11/11/2024 00:00:00
L,S0223/24-25,null,null,1,11/11/2024 00:00:00,298342766.85,null,201,11/11/2024 00:00:00
L,SAP0011/24-25,null,null,1,11/11/2024 00:00:00,51125605.84,null,201,11/11/2024 00:00:00
L,S0225/24-25,null,null,1,11/11/2024 00:00:00,225696643.5,null,201,11/11/2024 00:00:00
S,D027/24-25,null,null,1,11/11/2024 00:00:00,4630.8,null,201,11/11/2024 00:00:00
S,S0215/24-25,null,null,1,08/11/2024 00:00:00,66672445.01,null,164,08/11/2024 00:00:00
S,SMH0069/24-25,null,null,1,08/11/2024 00:00:00,13725057.53,null,164,08/11/2024 00:00:00
S,S0218/24-25,null,null,1,08/11/2024 00:00:00,15189633.75,null,164,08/11/2024 00:00:00
K,S0222/24-25,null,null,1,07/11/2024 00:00:00,810992942.98,null,164,07/11/2024 00:00:00
K,S0224/24-25,null,null,1,07/11/2024 00:00:00,516050264.56,null,164,07/11/2024 00:00:00
S,S0217/24-25,null,null,1,07/11/2024 00:00:00,6171619.2,null,201,07/11/2024 00:00:00
S,S0220/24-25,null,null,1,06/11/2024 00:00:00,1398672.88,null,201,06/11/2024 00:00:00
S,S0208/24-25,null,null,1,04/11/2024 00:00:00,23999193.04,null,201,04/11/2024 00:00:00
S,D012/24-25,null,null,1,01/11/2024 00:00:00,26877.32,null,201,01/11/2024 00:00:00
S,D016/24-25,null,null,1,01/11/2024 00:00:00,19685.93,null,201,01/11/2024 00:00:00
S,S0008/24-25,null,null,1,29/10/2024 00:00:00,28190709.2,null,201,29/10/2024 00:00:00
S,DMH026/24-25,null,null,1,25/10/2024 00:00:00,752.53,null,201,25/10/2024 00:00:00
C,L00059/24-25,null,null,1,25/10/2024 00:00:00,70426208.88,null,201,25/10/2024 00:00:00
C,L00058/24-25,null,null,1,25/10/2024 00:00:00,30844913.76,null,201,25/10/2024 00:00:00
S,SMH0067/24-25,null,null,1,23/10/2024 00:00:00,158016471.87,null,201,23/10/2024 00:00:00
S,S0211/24-25,null,null,1,23/10/2024 00:00:00,255074707.94,null,201,23/10/2024 00:00:00
S,S0210/24-25,null,null,1,23/10/2024 00:00:00,7171833.66,null,201,23/10/2024 00:00:00
L,SAP0010/24-25,null,null,1,22/10/2024 00:00:00,41051413.13,null,201,22/10/2024 00:00:00
C,L00057/24-25,null,null,1,22/10/2024 00:00:00,2512025.82,null,201,22/10/2024 00:00:00
C,L00056/24-25,null,null,1,22/10/2024 00:00:00,3193244,null,201,22/10/2024 00:00:00
S,S0213/24-25,null,null,1,21/10/2024 00:00:00,980192.45,null,201,21/10/2024 00:00:00
S,SMH0064/24-25,null,null,1,21/10/2024 00:00:00,9950044.27,null,201,21/10/2024 00:00:00
S,DMH024/24-25,null,null,1,21/10/2024 00:00:00,3207.42,null,201,21/10/2024 00:00:00
S,S0212/24-25,null,null,1,21/10/2024 00:00:00,6100259.45,null,201,21/10/2024 00:00:00
S,SMH0065/24-25,null,null,1,21/10/2024 00:00:00,13598320.36,null,201,21/10/2024 00:00:00
S,S0209/24-25,null,null,1,21/10/2024 00:00:00,61985567.07,null,201,21/10/2024 00:00:00
S,DMH022/24-25,null,null,1,21/10/2024 00:00:00,35660.66,null,201,21/10/2024 00:00:00
S,SMH0066/24-25,null,null,1,21/10/2024 00:00:00,14106251.92,null,201,21/10/2024 00:00:00
S,S0214/24-25,null,null,1,21/10/2024 00:00:00,14237076.74,null,201,21/10/2024 00:00:00
S,DMH023/24-25,null,null,1,11/10/2024 00:00:00,38038.03,null,164,11/10/2024 00:00:00
S,S0201/24-25,null,null,1,11/10/2024 00:00:00,15023179.26,null,164,11/10/2024 00:00:00
S,S0202/24-25,null,null,1,11/10/2024 00:00:00,17629946.14,null,164,11/10/2024 00:00:00
S,S0205/24-25,null,null,1,11/10/2024 00:00:00,58940668.04,null,164,11/10/2024 00:00:00
C,L00055/24-25,null,null,1,11/10/2024 00:00:00,136730808.96,null,164,11/10/2024 00:00:00
S,D015/24-25,null,null,1,11/10/2024 00:00:00,7459.22,null,164,11/10/2024 00:00:00
S,S0199/24-25,null,null,1,09/10/2024 00:00:00,3251725.45,null,164,09/10/2024 00:00:00
S,S0207/24-25,null,null,1,09/10/2024 00:00:00,610103354.07,null,164,09/10/2024 00:00:00
L,SMH0063/24-25,null,null,1,08/10/2024 00:00:00,29521865.37,null,164,08/10/2024 00:00:00
L,S0206/24-25,null,null,1,08/10/2024 00:00:00,1808907.72,null,164,08/10/2024 00:00:00
L,SAP0008/24-25,null,null,1,08/10/2024 00:00:00,103103534.68,null,164,08/10/2024 00:00:00
L,SAP0009/24-25,null,null,1,08/10/2024 00:00:00,30508238.01,null,164,08/10/2024 00:00:00
S,S0196/24-25,null,null,1,07/10/2024 00:00:00,2410511.9,null,164,07/10/2024 00:00:00
S,SMH0061/24-25,null,null,1,07/10/2024 00:00:00,13201875.58,null,164,07/10/2024 00:00:00
S,S0198/24-25,null,null,1,07/10/2024 00:00:00,365492.78,null,164,07/10/2024 00:00:00
S,SMH0062/24-25,null,null,1,07/10/2024 00:00:00,13983908.11,null,164,07/10/2024 00:00:00
S,S0203/24-25,null,null,1,07/10/2024 00:00:00,27262231.18,null,164,07/10/2024 00:00:00
S,S0200/24-25,null,null,1,07/10/2024 00:00:00,14798014.93,null,164,07/10/2024 00:00:00
S,S0204/24-25,null,null,1,07/10/2024 00:00:00,66387971.68,null,164,07/10/2024 00:00:00
S,S0197/24-25,null,null,1,07/10/2024 00:00:00,4272784.64,null,164,07/10/2024 00:00:00
S,D023/24-25,null,null,1,01/10/2024 00:00:00,8512.92,null,201,01/10/2024 00:00:00
S,D026/24-25,null,null,1,01/10/2024 00:00:00,4401.61,null,201,01/10/2024 00:00:00
C,L00053/24-25,null,null,1,30/09/2024 00:00:00,1295870,null,201,30/09/2024 00:00:00
S,S0185/24-25,null,null,1,26/09/2024 00:00:00,5461897.2,null,201,26/09/2024 00:00:00
C,L00050/24-25,null,null,1,25/09/2024 00:00:00,182999660.8,null,201,25/09/2024 00:00:00
C,L00052/24-25,null,null,1,25/09/2024 00:00:00,39361434.12,null,201,25/09/2024 00:00:00
S,D022/24-25,null,null,1,25/09/2024 00:00:00,8051.12,null,201,25/09/2024 00:00:00
S,S0181/24-25,null,null,1,25/09/2024 00:00:00,16597690.99,null,201,25/09/2024 00:00:00
S,S0180/24-25,null,null,1,25/09/2024 00:00:00,14550669.29,null,201,25/09/2024 00:00:00
S,S0179/24-25,null,null,1,25/09/2024 00:00:00,62854766.34,null,201,25/09/2024 00:00:00
S,S0195/24-25,null,null,1,23/09/2024 00:00:00,27026228.87,null,201,23/09/2024 00:00:00
S,S0193/24-25,null,null,1,23/09/2024 00:00:00,15064726.92,null,201,23/09/2024 00:00:00
S,S0194/24-25,null,null,1,23/09/2024 00:00:00,16322081.75,null,201,23/09/2024 00:00:00
S,S0188/24-25,null,null,1,23/09/2024 00:00:00,3812857.96,null,201,23/09/2024 00:00:00
S,S0189/24-25,null,null,1,23/09/2024 00:00:00,117311283.69,null,201,23/09/2024 00:00:00
L,S0187/24-25,null,null,1,23/09/2024 00:00:00,155933236.73,null,201,23/09/2024 00:00:00
L,SAP0005/24-25,null,null,1,23/09/2024 00:00:00,76692029.29,null,201,23/09/2024 00:00:00
L,SAP0006/24-25,null,null,1,23/09/2024 00:00:00,86964104,null,201,23/09/2024 00:00:00
L,SMH0060/24-25,null,null,1,23/09/2024 00:00:00,28996847.3,null,201,23/09/2024 00:00:00
S,DMH021/24-25,null,null,2,23/09/2024 00:00:00,8629,null,201,23/09/2024 00:00:00
S,S0192/24-25,null,null,1,23/09/2024 00:00:00,58726740.24,null,201,23/09/2024 00:00:00
S,DMH007/24-25,null,null,1,20/09/2024 00:00:00,9260.57,null,201,20/09/2024 00:00:00
S,DMH012/24-25,null,null,1,20/09/2024 00:00:00,13199.75,null,201,20/09/2024 00:00:00
S,DMH016/24-25,null,null,1,20/09/2024 00:00:00,9705.39,null,201,20/09/2024 00:00:00
S,S0186/24-25,null,null,1,20/09/2024 00:00:00,655022.83,null,201,20/09/2024 00:00:00
S,SAP0007/24-25,null,null,1,20/09/2024 00:00:00,3952108.88,null,201,20/09/2024 00:00:00
S,S0184/24-25,null,null,1,20/09/2024 00:00:00,951966.52,null,201,20/09/2024 00:00:00
S,S0190/24-25,null,null,1,20/09/2024 00:00:00,14834776.38,null,201,20/09/2024 00:00:00
S,SMH0059/24-25,null,null,1,20/09/2024 00:00:00,14610063.34,null,201,20/09/2024 00:00:00
S,DMH020/24-25,null,null,1,20/09/2024 00:00:00,8129.56,null,201,20/09/2024 00:00:00
S,S0191/24-25,null,null,1,20/09/2024 00:00:00,65796043.4,null,201,20/09/2024 00:00:00
S,SMH0058/24-25,null,null,1,20/09/2024 00:00:00,13232641.64,null,201,20/09/2024 00:00:00
C,L00048/24-25,null,null,1,11/09/2024 00:00:00,48895123.52,null,201,11/09/2024 00:00:00
C,L00047/24-25,null,null,1,11/09/2024 00:00:00,237338946.64,null,201,11/09/2024 00:00:00
