COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,RATE_UNIT,TRANSPORT_RATE,POSITIVE_IMB_RATE,NEGETIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,DEFICIENCY_QTY,SIP_PAY_RATE,DEFICIENCY_AMT,TRANSMISSION_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,PARKING_QTY,PARKING_RATE,PARKING_AMT
Gail,16-1-28-16-1601-881,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001848,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,662692,null,null,null,1,662692,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-7-16-1604-101,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001858,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,1992015,null,null,null,1,1992015,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-12-16-1604-782,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001862,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,146447,null,null,null,1,146447,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-31-16-1604-1101,R,null,null,null,R,null,null,1,PC/PC,2022-2023,GAG2A22134000349,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,236306,null,null,null,1,236306,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-32-16-1601-1141,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001837,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,1036316,null,null,null,1,1036316,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-6-16-1603-852,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MPG2A22106002853,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,24905,null,null,null,1,24905,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-33-16-1601-412,R,null,null,null,R,null,null,1,PC/PC,2022-2023,UPG2A22109006758,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,12963784,null,null,null,1,12963784,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-4-16-1604-1101,R,null,null,null,R,null,null,1,PC/PC,2022-2023,GAG2A22134000298,31/12/202200:00:00,2,16/12/2022 00:00:00,31/12/2022 00:00:00,05/01/202300:00:00,,null,null,null,1,null,null,null,null,101351,null,null,null,1,101351,null,null,null,null,null,null,null,null,Y,6,06/01/202300:00:00,Y,6,06/01/202300:00:00,Y,6,06/01/202300:00:00,23,06/01/202300:00:00,2022-2023,O,23,06/01/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-6-16-1603-852,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MPG2A22106001864,31/12/202200:00:00,2,16/12/2022 00:00:00,31/12/2022 00:00:00,05/01/202300:00:00,,null,null,null,1,null,null,null,null,25108,null,null,null,1,25108,null,null,null,null,null,null,null,null,N,null,null,N,null,null,N,null,null,113,09/01/202300:00:00,2022-2023,O,113,09/01/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-1-16-1603-851,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MPG2A22106001863,31/12/202200:00:00,2,16/12/2022 00:00:00,31/12/2022 00:00:00,05/01/202300:00:00,,null,null,null,1,null,null,null,null,164307,null,null,null,1,164307,null,null,null,null,null,null,null,null,N,null,null,N,null,null,N,null,null,113,09/01/202300:00:00,2022-2023,O,113,09/01/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-9-16-1602-782,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001271,31/12/202200:00:00,2,16/12/2022 00:00:00,31/12/2022 00:00:00,05/01/202300:00:00,,null,null,null,1,null,null,null,null,2676014,null,null,null,1,2676014,null,null,null,null,null,null,null,null,N,null,null,N,null,null,N,null,null,23,09/01/202300:00:00,2022-2023,O,23,09/01/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-5-16-1603-861,R,null,null,null,R,null,null,1,PC/PC,2022-2023,UPG2A22109005177,15/01/202300:00:00,1,01/01/2023 00:00:00,15/01/2023 00:00:00,20/01/202300:00:00,,null,null,null,1,null,null,null,null,396127,null,null,null,1,396127,null,null,null,null,null,null,null,null,Y,6,30/01/202300:00:00,Y,6,30/01/202300:00:00,Y,6,09/02/202300:00:00,130,23/01/202300:00:00,2022-2023,O,130,23/01/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-15-16-1604-333,R,null,null,null,R,null,null,1,PC/PC,2022-2023,GJG2A22103002789,15/01/202300:00:00,1,01/01/2023 00:00:00,15/01/2023 00:00:00,20/01/202300:00:00,,null,null,null,1,null,null,null,null,6541534,null,null,null,1,6541534,null,null,null,null,null,null,null,null,Y,6,30/01/202300:00:00,Y,6,30/01/202300:00:00,Y,6,09/02/202300:00:00,130,23/01/202300:00:00,2022-2023,O,130,23/01/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-6-16-1603-852,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MPG2A22106002497,31/01/202300:00:00,2,16/01/2023 00:00:00,31/01/2023 00:00:00,05/02/202300:00:00,,null,null,null,1,null,null,null,null,23634,null,null,null,1,23634,null,null,null,null,null,null,null,null,Y,6,08/02/202300:00:00,Y,6,08/02/202300:00:00,N,null,null,130,08/02/202300:00:00,2022-2023,O,130,08/02/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-16-16-1605-10000165,R,null,null,null,R,null,null,1,PC/PC,2022-2023,APG2A22100001111,31/01/202300:00:00,2,16/01/2023 00:00:00,31/01/2023 00:00:00,05/02/202300:00:00,,null,null,null,1,null,null,null,null,101230,null,null,null,1,101230,null,null,null,null,null,null,null,null,Y,6,08/02/202300:00:00,Y,6,08/02/202300:00:00,N,null,null,130,08/02/202300:00:00,2022-2023,O,130,08/02/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-16-16-1605-10000165,R,null,null,null,R,null,null,1,PC/PC,2022-2023,APG2A22100001187,15/02/202300:00:00,1,01/02/2023 00:00:00,15/02/2023 00:00:00,22/02/202300:00:00,,null,null,null,1,null,null,null,null,122018,null,null,null,1,122018,null,null,null,null,null,null,null,null,Y,6,08/03/202300:00:00,Y,6,08/03/202300:00:00,Y,6,08/03/202300:00:00,113,07/03/202300:00:00,2022-2023,O,113,07/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2022-2023,HRG2A22136000695,15/02/202300:00:00,1,01/02/2023 00:00:00,15/02/2023 00:00:00,22/02/202300:00:00,,null,null,null,1,null,null,null,null,483330,null,null,null,1,483330,null,null,null,null,null,null,null,null,Y,6,13/03/202300:00:00,Y,6,13/03/202300:00:00,Y,6,13/03/202300:00:00,169,13/03/202300:00:00,2022-2023,O,169,13/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-18-16-1602-101,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001859,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,1360105,null,null,null,1,1360105,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-22-16-1604-101,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001860,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,950848,null,null,null,1,950848,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-24-16-1604-333,R,null,null,null,R,null,null,1,PC/PC,2022-2023,GJG2A22103003585,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,9805650,null,null,null,1,9805650,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-34-16-1601-1161,R,null,null,null,R,null,null,1,PC/PC,2022-2023,UPG2A22109006767,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,17657817,null,null,null,1,17657817,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-37-16-1601-291,R,null,null,null,R,null,null,1,PC/PC,2022-2023,GJG2A22103003613,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,6356954,null,null,null,1,6356954,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-26-16-1601-411,R,null,null,null,R,null,null,1,PC/PC,2022-2023,UPG2A22109006734,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,25987060,null,null,null,1,25987060,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,130,20/03/202300:00:00,2022-2023,O,130,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-2-16-1604-542,R,null,null,null,R,null,null,1,PC/PC,2022-2023,HRG2A22136000775,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,3099,null,null,null,1,3099,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,113,20/03/202300:00:00,2022-2023,O,113,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-28-16-1601-881,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001878,15/03/202300:00:00,1,01/03/2023 00:00:00,15/03/2023 00:00:00,21/03/202300:00:00,,null,null,null,1,null,null,null,null,138227,null,null,null,1,138227,null,null,null,null,null,null,null,null,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,Y,6,20/03/202300:00:00,113,20/03/202300:00:00,2022-2023,O,113,20/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-26-16-1601-411,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109000983,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,05/05/202300:00:00,,null,null,null,1,null,null,null,null,78657264,null,null,null,1,78657264,null,null,null,null,null,null,null,null,Y,6,05/05/202300:00:00,Y,6,05/05/202300:00:00,Y,6,06/05/202300:00:00,49,03/05/202300:00:00,2023-2024,O,49,03/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-12-16-1604-782,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109001009,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,05/05/202300:00:00,,null,null,null,1,null,null,null,null,30870,null,null,null,1,30870,null,null,null,null,null,null,null,null,Y,6,05/05/202300:00:00,Y,6,05/05/202300:00:00,Y,6,06/05/202300:00:00,49,03/05/202300:00:00,2023-2024,O,49,03/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-28-16-1601-881,R,null,null,null,R,null,null,1,PC/PC,2022-2023,MHG2A22105001681,15/02/202300:00:00,1,01/02/2023 00:00:00,15/02/2023 00:00:00,22/02/202300:00:00,,null,null,null,1,null,null,null,null,586588,null,null,null,1,586588,null,null,null,null,null,null,null,null,Y,6,01/04/202300:00:00,Y,6,01/04/202300:00:00,Y,6,01/04/202300:00:00,49,01/04/202300:00:00,2022-2023,O,49,01/04/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-38-16-1603-581,R,null,null,null,R,null,null,1,PC/PC,2022-2023,RJG2A22107001717,15/02/202300:00:00,1,01/02/2023 00:00:00,15/02/2023 00:00:00,22/02/202300:00:00,,null,null,null,1,null,null,null,null,624522,null,null,null,1,624522,null,null,null,null,null,null,null,null,Y,6,25/04/202300:00:00,Y,6,25/04/202300:00:00,Y,6,25/04/202300:00:00,49,24/04/202300:00:00,2022-2023,O,49,24/04/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-34-16-1601-1161,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109000027,15/04/202300:00:00,1,01/04/2023 00:00:00,15/04/2023 00:00:00,19/04/202300:00:00,,null,null,null,1,null,null,null,null,7048944,null,null,null,1,7048944,null,null,null,null,null,null,null,null,Y,6,26/04/202300:00:00,Y,6,26/04/202300:00:00,Y,6,06/05/202300:00:00,23,26/04/202300:00:00,2023-2024,O,23,26/04/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-25-16-1601-402,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109001946,15/05/202300:00:00,1,01/05/2023 00:00:00,15/05/2023 00:00:00,20/05/202300:00:00,,null,null,null,1,null,null,null,null,3778488,null,null,null,1,3778488,null,null,null,null,null,null,null,null,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,130,18/05/202300:00:00,2023-2024,O,130,18/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-7-16-1604-101,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002050,15/05/202300:00:00,1,01/05/2023 00:00:00,15/05/2023 00:00:00,22/05/202300:00:00,,null,null,null,1,null,null,null,null,324349,null,null,null,1,324349,null,null,null,null,null,null,null,null,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,130,18/05/202300:00:00,2023-2024,O,130,18/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-54-16-1603-392,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109001920,15/05/202300:00:00,1,04/05/2023 00:00:00,15/05/2023 00:00:00,20/05/202300:00:00,,null,null,null,1,null,null,null,null,75210,null,null,null,1,75210,null,null,null,null,null,null,null,null,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,130,18/05/202300:00:00,2023-2024,O,130,18/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-48-16-1603-1001,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109001924,15/05/202300:00:00,1,01/05/2023 00:00:00,15/05/2023 00:00:00,20/05/202300:00:00,,null,null,null,1,null,null,null,null,472336,null,null,null,1,472336,null,null,null,null,null,null,null,null,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,130,18/05/202300:00:00,2023-2024,O,130,18/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-52-16-1603-372,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109001718,15/05/202300:00:00,1,01/05/2023 00:00:00,15/05/2023 00:00:00,20/05/202300:00:00,,null,null,null,1,null,null,null,null,291111,null,null,null,1,291111,null,null,null,null,null,null,null,null,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,Y,6,19/05/202300:00:00,130,18/05/202300:00:00,2023-2024,O,130,18/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-49-16-1601-472,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002351,31/05/202300:00:00,2,16/05/2023 00:00:00,31/05/2023 00:00:00,06/06/202300:00:00,,null,null,null,1,null,null,null,null,31949215,null,null,null,1,31949215,null,null,null,null,null,null,null,null,Y,6,09/06/202300:00:00,Y,6,09/06/202300:00:00,N,null,null,130,06/06/202300:00:00,2023-2024,O,130,06/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-25-16-1601-402,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002517,31/05/202300:00:00,2,16/05/2023 00:00:00,31/05/2023 00:00:00,06/06/202300:00:00,,null,null,null,1,null,null,null,null,5373850,null,null,null,1,5373850,null,null,null,null,null,null,null,null,Y,6,09/06/202300:00:00,Y,6,09/06/202300:00:00,N,null,null,130,06/06/202300:00:00,2023-2024,O,130,06/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-7-16-1604-101,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002578,31/05/202300:00:00,2,16/05/2023 00:00:00,31/05/2023 00:00:00,06/06/202300:00:00,,null,null,null,1,null,null,null,null,342612,null,null,null,1,342612,null,null,null,null,null,null,null,null,Y,6,08/06/202300:00:00,Y,6,08/06/202300:00:00,Y,6,09/06/202300:00:00,130,06/06/202300:00:00,2023-2024,O,130,06/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-43-16-1604-1141,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109002427,31/05/202300:00:00,2,16/05/2023 00:00:00,31/05/2023 00:00:00,06/06/202300:00:00,,null,null,null,1,null,null,null,null,226997,null,null,null,1,226997,null,null,null,null,null,null,null,null,Y,6,08/06/202300:00:00,Y,6,08/06/202300:00:00,Y,6,09/06/202300:00:00,130,06/06/202300:00:00,2023-2024,O,130,06/06/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-5-16-1603-861,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109001180,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,05/05/202300:00:00,,null,null,null,1,null,null,null,null,78042,null,null,null,1,78042,null,null,null,null,null,null,null,null,Y,6,03/05/202300:00:00,Y,6,03/05/202300:00:00,Y,6,06/05/202300:00:00,49,03/05/202300:00:00,2023-2024,O,49,03/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-43-16-1604-1141,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109001010,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,05/05/202300:00:00,,null,null,null,1,null,null,null,null,148497,null,null,null,1,148497,null,null,null,null,null,null,null,null,Y,6,03/05/202300:00:00,Y,6,03/05/202300:00:00,Y,6,06/05/202300:00:00,49,03/05/202300:00:00,2023-2024,O,49,03/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-6-16-1603-852,R,null,null,null,R,null,null,1,PC/PC,2023-2024,UPG2A23109000907,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,05/05/202300:00:00,,null,null,null,1,null,null,null,null,5876,null,null,null,1,5876,null,null,null,null,null,null,null,null,Y,6,03/05/202300:00:00,Y,6,03/05/202300:00:00,Y,6,06/05/202300:00:00,49,03/05/202300:00:00,2023-2024,O,49,03/05/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
Gail,16-1-39-16-1601-403,R,null,null,null,R,null,null,1,PC/PC,2022-2023,RJG2A22107001792,28/02/202300:00:00,2,16/02/2023 00:00:00,28/02/2023 00:00:00,04/03/202300:00:00,,null,null,null,1,null,null,null,null,8746869,null,null,null,1,8746869,null,null,null,null,null,null,null,null,Y,6,24/03/202300:00:00,Y,6,24/03/202300:00:00,Y,6,24/03/202300:00:00,23,24/03/202300:00:00,2022-2023,O,23,24/03/202300:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
