COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,PLANT_SEQ,BU_SEQ,BASE,GCV,NCV,GAS_DT,FILL_STATION_CD,BAY_CD,SLOT_START_TIME,SLOT_END_TIME,GEN_DT,GEN_TIME,NOM_REV_NO,TRUCK_TRANS_CD,TRUCK_CD,LOAD_START_DT,LOAD_START_TIME,LOAD_END_DT,LOAD_END_TIME,NEXT_AVAIL_HRS,QTY_MMBTU,QTY_MT,GCV_MMBTU,ENT_BY,ENT_DT
COMFIND,S-1-0-3-0,133-1-0-3-0-3-1,null,null,null,S,1,null,GCV,9802.8,8831.35,23/03/2024 00:00:00,1,1,GPLPL-107,null,24/03/2024 00:00:00,00:00,1,GPLPL,107,23/03/2024 00:00:00,00:00,23/03/2024 00:00:00,00:00,24,898.629,17.19,52.27629,74,23/03/2024 00:00:00
COMFIND,S-1-0-3-0,133-1-0-3-0-3-1,null,null,null,S,1,null,GCV,9802.8,8831.35,27/03/2024 00:00:00,1,1,GPLPL-107,null,28/03/2024 00:00:00,00:00,1,GPLPL,107,27/03/2024 00:00:00,00:00,27/03/2024 00:00:00,00:00,24,825.355,15.79,52.27073,56,27/03/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,10/10/2024 00:00:00,1,1,GPLPL-119,null,11/10/2024 00:00:00,00:00,1,GPLPL,119,10/10/2024 00:00:00,00:00,10/10/2024 00:00:00,00:00,24,881.608,16.85,52.32094,60,10/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,29/10/2024 00:00:00,1,1,GPLPL-71,null,30/10/2024 00:00:00,00:00,3,GPLPL,71,29/10/2024 00:00:00,00:00,29/10/2024 00:00:00,00:00,24,500.68,9.57,52.31767,56,29/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,29/10/2024 00:00:00,1,1,DEMasPl-48,null,30/10/2024 00:00:00,00:00,3,DEMasPl,48,29/10/2024 00:00:00,00:00,29/10/2024 00:00:00,00:00,24,506.484,9.68,52.3227,133,29/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,13/10/2024 00:00:00,1,1,GPLPL-107,null,14/10/2024 00:00:00,00:00,1,GPLPL,107,13/10/2024 00:00:00,00:00,13/10/2024 00:00:00,00:00,24,732.494,14.00,52.32102,168,13/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,15/10/2024 00:00:00,1,1,GPLPL-119,null,16/10/2024 00:00:00,00:00,2,GPLPL,119,15/10/2024 00:00:00,00:00,15/10/2024 00:00:00,00:00,24,797.917,15.25,52.32245,216,15/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,17/10/2024 00:00:00,1,1,GPLPL-119,null,18/10/2024 00:00:00,00:00,1,GPLPL,119,17/10/2024 00:00:00,00:00,17/10/2024 00:00:00,00:00,24,901.504,17.23,52.32178,220,17/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,18/10/2024 00:00:00,1,1,GPLPL-47,null,19/10/2024 00:00:00,00:00,1,GPLPL,47,18/10/2024 00:00:00,00:00,18/10/2024 00:00:00,00:00,24,891.041,17.03,52.32185,133,18/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,18/10/2024 00:00:00,1,1,GPLPL-119,null,19/10/2024 00:00:00,00:00,1,GPLPL,119,18/10/2024 00:00:00,00:00,18/10/2024 00:00:00,00:00,24,890.002,17.01,52.32232,220,18/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/10/2024 00:00:00,1,1,GPLPL-119,null,17/10/2024 00:00:00,00:00,1,GPLPL,119,16/10/2024 00:00:00,00:00,16/10/2024 00:00:00,00:00,24,892.623,17.06,52.32257,66,16/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,08/10/2024 00:00:00,1,1,GPLPL-67,null,09/10/2024 00:00:00,00:00,1,GPLPL,67,08/10/2024 00:00:00,00:00,08/10/2024 00:00:00,00:00,24,878.664,16.80,52.30144,216,08/10/2024 00:00:00
COMFIND,S-1-0-5-0,133-1-0-5-0-5-1,null,null,null,S,1,null,GCV,9802.8,8831.35,09/10/2024 00:00:00,1,1,GPLPL-67,null,10/10/2024 00:00:00,00:00,2,GPLPL,67,09/10/2024 00:00:00,00:00,09/10/2024 00:00:00,00:00,24,876.388,16.75,52.32168,60,09/10/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/11/2024 00:00:00,1,1,GPLPL-122,null,17/11/2024 00:00:00,00:00,1,GPLPL,122,16/11/2024 00:00:00,00:00,16/11/2024 00:00:00,00:00,24,873.803,16.70,52.32354,132,16/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,17/11/2024 00:00:00,1,1,GPLPL-117,null,18/11/2024 00:00:00,00:00,1,GPLPL,117,17/11/2024 00:00:00,00:00,17/11/2024 00:00:00,00:00,24,886.08,17.01,52.09172,74,17/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,19/11/2024 00:00:00,1,1,GPLPL-117,null,20/11/2024 00:00:00,00:00,1,GPLPL,117,19/11/2024 00:00:00,00:00,19/11/2024 00:00:00,00:00,24,881.348,16.92,52.08912,133,19/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,20/11/2024 00:00:00,1,1,GPLPL-119,null,21/11/2024 00:00:00,00:00,1,GPLPL,119,20/11/2024 00:00:00,00:00,20/11/2024 00:00:00,00:00,24,884.009,16.98,52.06177,133,20/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,23/11/2024 00:00:00,1,1,GPLPL-117,null,24/11/2024 00:00:00,00:00,3,GPLPL,117,23/11/2024 00:00:00,00:00,23/11/2024 00:00:00,00:00,24,852.702,16.38,52.05751,66,23/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,23/11/2024 00:00:00,1,1,GPLPL-119,null,24/11/2024 00:00:00,00:00,3,GPLPL,119,23/11/2024 00:00:00,00:00,23/11/2024 00:00:00,00:00,24,858.89,16.50,52.05396,83,23/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,28/11/2024 00:00:00,1,1,GPLPL-119,null,29/11/2024 00:00:00,00:00,1,GPLPL,119,28/11/2024 00:00:00,00:00,28/11/2024 00:00:00,00:00,24,887.731,17.05,52.06635,61,28/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,29/11/2024 00:00:00,1,1,GPLPL-119,null,30/11/2024 00:00:00,00:00,1,GPLPL,119,29/11/2024 00:00:00,00:00,29/11/2024 00:00:00,00:00,24,883.305,16.96,52.08167,167,29/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,26/11/2024 00:00:00,1,1,GPLPL-122,null,27/11/2024 00:00:00,00:00,1,GPLPL,122,26/11/2024 00:00:00,00:00,26/11/2024 00:00:00,00:00,24,833.105,16.00,52.06909,220,26/11/2024 00:00:00
COMFIND,S-1-0-6-0,133-1-0-6-0-6-1,null,null,null,S,1,null,GCV,9802.8,8831.35,27/11/2024 00:00:00,1,1,GPLPL-122,null,28/11/2024 00:00:00,00:00,1,GPLPL,122,27/11/2024 00:00:00,00:00,27/11/2024 00:00:00,00:00,24,885.182,17.00,52.06953,133,27/11/2024 00:00:00
COMFIND,S-1-0-7-0,133-1-0-7-0-7-1,null,null,null,S,1,null,GCV,9802.8,8831.35,13/12/2024 00:00:00,1,1,GPLPL-107,null,14/12/2024 00:00:00,00:00,1,GPLPL,107,13/12/2024 00:00:00,00:00,13/12/2024 00:00:00,00:00,24,884.9147,17.18,51.50842,185,13/12/2024 00:00:00
COMFIND,S-1-0-7-0,133-1-0-7-0-7-1,null,null,null,S,1,null,GCV,9802.8,8831.35,14/12/2024 00:00:00,1,1,GPLPL-107,null,15/12/2024 00:00:00,00:00,1,GPLPL,107,14/12/2024 00:00:00,00:00,14/12/2024 00:00:00,00:00,24,893.473,17.34,51.5267,74,14/12/2024 00:00:00
COMFIND,S-1-0-7-0,133-1-0-7-0-7-1,null,null,null,S,1,null,GCV,9802.8,8831.35,18/12/2024 00:00:00,1,1,GPLPL-107,null,19/12/2024 00:00:00,00:00,1,GPLPL,107,18/12/2024 00:00:00,00:00,18/12/2024 00:00:00,00:00,24,876.375,16.98,51.61217,133,18/12/2024 00:00:00
COMFIND,S-1-0-7-0,133-1-0-7-0-7-1,null,null,null,S,1,null,GCV,9802.8,8831.35,19/12/2024 00:00:00,1,1,GPLPL-71,null,20/12/2024 00:00:00,00:00,1,GPLPL,71,19/12/2024 00:00:00,00:00,19/12/2024 00:00:00,00:00,24,831.783,16.11,51.63146,83,19/12/2024 00:00:00
KINGASP,S-1-0-1-0,130-1-0-1-0-1-1,null,null,null,S,1,null,GCV,9802.8,8831.35,03/03/2024 00:00:00,1,1,NCA-33,null,04/03/2024 00:00:00,00:00,3,NCA,33,03/03/2024 00:00:00,00:00,03/03/2024 00:00:00,00:00,24,353.136,6.76,52.23907,64,03/03/2024 00:00:00
KINGASP,S-1-0-3-0,130-1-0-3-0-3-2,null,null,null,S,2,null,GCV,9802.8,8831.35,19/12/2024 00:00:00,1,1,CGFaLPL-120,null,20/12/2024 00:00:00,00:00,1,CGFaLPL,120,19/12/2024 00:00:00,00:00,19/12/2024 00:00:00,00:00,24,632.803,12.26,51.61528,83,19/12/2024 00:00:00
KINGASP,S-1-0-2-0,130-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,26/10/2024 00:00:00,1,1,CGFaLPL-102,null,27/10/2024 00:00:00,00:00,1,CGFaLPL,102,26/10/2024 00:00:00,00:00,26/10/2024 00:00:00,00:00,24,631.57,12.07,52.32565,220,26/10/2024 00:00:00
KINGASP,S-1-0-4-0,130-1-0-4-0-4-2,null,null,null,S,2,null,GCV,9802.8,8831.35,08/01/2025 00:00:00,1,1,OGIPL-5,null,09/01/2025 00:00:00,00:00,1,OGIPL,5,08/01/2025 00:00:00,00:00,08/01/2025 00:00:00,00:00,24,626.963,12.19,51.43257,220,08/01/2025 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,02/03/2023 00:00:00,1,1,RR-81,null,03/03/2023 00:00:00,00:00,3,RR,81,02/03/2023 00:00:00,00:00,02/03/2023 00:00:00,00:00,24,880.757,16.92,52.05419,133,02/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,02/03/2023 00:00:00,1,1,KRL-77,null,03/03/2023 00:00:00,00:00,3,KRL,77,02/03/2023 00:00:00,00:00,02/03/2023 00:00:00,00:00,24,890.647,17.11,52.05419,61,02/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,02/03/2023 00:00:00,1,1,KRL-12,null,03/03/2023 00:00:00,00:00,3,KRL,12,02/03/2023 00:00:00,00:00,02/03/2023 00:00:00,00:00,24,884.401,16.99,52.05419,54,02/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,02/03/2023 00:00:00,1,1,RR-90,null,03/03/2023 00:00:00,00:00,3,RR,90,02/03/2023 00:00:00,00:00,02/03/2023 00:00:00,00:00,24,914.592,17.57,52.05419,54,02/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,03/03/2023 00:00:00,1,1,KRL-93,null,04/03/2023 00:00:00,00:00,1,KRL,93,03/03/2023 00:00:00,00:00,03/03/2023 00:00:00,00:00,24,929.688,17.86,52.05419,88,03/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,03/03/2023 00:00:00,1,1,RR-83,null,04/03/2023 00:00:00,00:00,1,RR,83,03/03/2023 00:00:00,00:00,03/03/2023 00:00:00,00:00,24,911.251,17.54,51.95273,83,03/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,04/03/2023 00:00:00,1,1,RR-98,null,05/03/2023 00:00:00,00:00,1,RR,98,04/03/2023 00:00:00,00:00,04/03/2023 00:00:00,00:00,24,902.873,17.39,51.9191,52,04/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,08/03/2023 00:00:00,1,1,KRL-86,null,09/03/2023 00:00:00,00:00,1,KRL,86,08/03/2023 00:00:00,00:00,08/03/2023 00:00:00,00:00,24,928.708,17.86,51.99935,133,08/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,08/03/2023 00:00:00,1,1,KRL-78,null,09/03/2023 00:00:00,00:00,1,KRL,78,08/03/2023 00:00:00,00:00,08/03/2023 00:00:00,00:00,24,894.453,17.20,52.00308,133,08/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,08/03/2023 00:00:00,1,1,RR-91,null,09/03/2023 00:00:00,00:00,1,RR,91,08/03/2023 00:00:00,00:00,08/03/2023 00:00:00,00:00,24,928.0997,17.85,51.99438,133,08/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,08/03/2023 00:00:00,1,1,RR-89,null,09/03/2023 00:00:00,00:00,1,RR,89,08/03/2023 00:00:00,00:00,08/03/2023 00:00:00,00:00,24,921.879,17.73,51.99544,133,08/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,09/03/2023 00:00:00,1,1,KRL-92,null,10/03/2023 00:00:00,00:00,2,KRL,92,09/03/2023 00:00:00,00:00,09/03/2023 00:00:00,00:00,24,939.19,18.05,52.0327,60,09/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,09/03/2023 00:00:00,1,1,KRL-12,null,10/03/2023 00:00:00,00:00,2,KRL,12,09/03/2023 00:00:00,00:00,09/03/2023 00:00:00,00:00,24,875.749,16.83,52.03499,60,09/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,11/03/2023 00:00:00,1,1,DEMasPl-39,null,12/03/2023 00:00:00,00:00,1,DEMasPl,39,11/03/2023 00:00:00,00:00,11/03/2023 00:00:00,00:00,24,913.36,17.67,51.68987,66,11/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,11/03/2023 00:00:00,1,1,DEMasPl-37,null,12/03/2023 00:00:00,00:00,1,DEMasPl,37,11/03/2023 00:00:00,00:00,11/03/2023 00:00:00,00:00,24,926.194,17.92,51.68496,133,11/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,11/03/2023 00:00:00,1,1,KRL-96,null,12/03/2023 00:00:00,00:00,1,KRL,96,11/03/2023 00:00:00,00:00,11/03/2023 00:00:00,00:00,24,951.023,18.40,51.68605,66,11/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,11/03/2023 00:00:00,1,1,KRL-77,null,12/03/2023 00:00:00,00:00,1,KRL,77,11/03/2023 00:00:00,00:00,11/03/2023 00:00:00,00:00,24,906.599,17.54,51.6875,66,11/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,11/03/2023 00:00:00,1,1,RR-76,null,12/03/2023 00:00:00,00:00,1,RR,76,11/03/2023 00:00:00,00:00,11/03/2023 00:00:00,00:00,24,924.157,17.88,51.68661,83,11/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,01/03/2023 00:00:00,1,1,KRL-86,null,02/03/2023 00:00:00,00:00,1,KRL,86,01/03/2023 00:00:00,00:00,01/03/2023 00:00:00,00:00,24,949.203,18.24,52.03963,56,01/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,01/03/2023 00:00:00,1,1,DEMasPl-25,null,02/03/2023 00:00:00,00:00,1,DEMasPl,25,01/03/2023 00:00:00,00:00,01/03/2023 00:00:00,00:00,24,899.872,17.29,52.04581,56,01/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,01/03/2023 00:00:00,1,1,DEMasPl-40,null,02/03/2023 00:00:00,00:00,1,DEMasPl,40,01/03/2023 00:00:00,00:00,01/03/2023 00:00:00,00:00,24,904.091,17.37,52.04897,56,01/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,01/03/2023 00:00:00,1,1,KRL-92,null,02/03/2023 00:00:00,00:00,1,KRL,92,01/03/2023 00:00:00,00:00,01/03/2023 00:00:00,00:00,24,947.362,18.21,52.02429,87,01/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,01/03/2023 00:00:00,1,1,KRL-28,null,02/03/2023 00:00:00,00:00,1,KRL,28,01/03/2023 00:00:00,00:00,01/03/2023 00:00:00,00:00,24,886.656,17.04,52.03383,87,01/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,02/03/2023 00:00:00,1,1,RR-89,null,03/03/2023 00:00:00,00:00,3,RR,89,02/03/2023 00:00:00,00:00,02/03/2023 00:00:00,00:00,24,923.968,17.75,52.05452,133,02/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,03/03/2023 00:00:00,1,1,RR-76,null,04/03/2023 00:00:00,00:00,1,RR,76,03/03/2023 00:00:00,00:00,03/03/2023 00:00:00,00:00,24,907.1697,17.46,51.95703,52,03/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,04/03/2023 00:00:00,1,1,RR-100,null,05/03/2023 00:00:00,00:00,1,RR,100,04/03/2023 00:00:00,00:00,04/03/2023 00:00:00,00:00,24,922.951,17.77,51.9387,56,04/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,04/03/2023 00:00:00,1,1,DEMasPl-39,null,05/03/2023 00:00:00,00:00,2,DEMasPl,39,04/03/2023 00:00:00,00:00,04/03/2023 00:00:00,00:00,24,893.243,17.20,51.93272,56,04/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,04/03/2023 00:00:00,1,1,DEMasPl-37,null,05/03/2023 00:00:00,00:00,2,DEMasPl,37,04/03/2023 00:00:00,00:00,04/03/2023 00:00:00,00:00,24,903.952,17.40,51.951284,83,04/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,07/03/2023 00:00:00,1,1,KRL-84,null,08/03/2023 00:00:00,00:00,1,KRL,84,07/03/2023 00:00:00,00:00,07/03/2023 00:00:00,00:00,24,909.84,17.49,52.02059,61,07/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,10/03/2023 00:00:00,1,1,KRL-28,null,11/03/2023 00:00:00,00:00,1,KRL,28,10/03/2023 00:00:00,00:00,10/03/2023 00:00:00,00:00,24,893.296,17.31,51.6058,60,10/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,10/03/2023 00:00:00,1,1,RR-81,null,11/03/2023 00:00:00,00:00,1,RR,81,10/03/2023 00:00:00,00:00,10/03/2023 00:00:00,00:00,24,894.191,17.31,51.65751,60,10/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,11/03/2023 00:00:00,1,1,RR-100,null,12/03/2023 00:00:00,00:00,1,RR,100,11/03/2023 00:00:00,00:00,11/03/2023 00:00:00,00:00,24,907.496,17.56,51.67974,64,11/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,15/03/2023 00:00:00,1,1,RR-80,null,16/03/2023 00:00:00,00:00,1,RR,80,15/03/2023 00:00:00,00:00,15/03/2023 00:00:00,00:00,24,899.657,17.44,51.58582,88,15/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,15/03/2023 00:00:00,1,1,RR-83,null,16/03/2023 00:00:00,00:00,1,RR,83,15/03/2023 00:00:00,00:00,15/03/2023 00:00:00,00:00,24,942.565,18.26,51.61911,88,15/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,13/03/2023 00:00:00,1,1,KRL-13,null,14/03/2023 00:00:00,00:00,2,KRL,13,13/03/2023 00:00:00,00:00,13/03/2023 00:00:00,00:00,24,880.747,17.03,51.71737,64,13/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,13/03/2023 00:00:00,1,1,KRL-97,null,14/03/2023 00:00:00,00:00,2,KRL,97,13/03/2023 00:00:00,00:00,13/03/2023 00:00:00,00:00,24,925.221,17.89,51.7172,64,13/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,13/03/2023 00:00:00,1,1,DEMasPl-41,null,14/03/2023 00:00:00,00:00,2,DEMasPl,41,13/03/2023 00:00:00,00:00,13/03/2023 00:00:00,00:00,24,884.34,17.09,51.74605,87,13/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,13/03/2023 00:00:00,1,1,RR-88,null,14/03/2023 00:00:00,00:00,2,RR,88,13/03/2023 00:00:00,00:00,13/03/2023 00:00:00,00:00,24,939.049,18.16,51.70976,87,13/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/03/2023 00:00:00,1,1,KRL-86,null,17/03/2023 00:00:00,00:00,1,KRL,86,16/03/2023 00:00:00,00:00,16/03/2023 00:00:00,00:00,24,964.6766,18.71,51.55941,52,16/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,16/03/2023 00:00:00,1,1,RR-98,null,17/03/2023 00:00:00,00:00,1,RR,98,16/03/2023 00:00:00,00:00,16/03/2023 00:00:00,00:00,24,934.7988,18.13,51.56088,52,16/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/03/2023 00:00:00,1,1,KRL-85,null,17/03/2023 00:00:00,00:00,1,KRL,85,16/03/2023 00:00:00,00:00,16/03/2023 00:00:00,00:00,24,932.935,18.09,51.57189,61,16/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,16/03/2023 00:00:00,1,1,RR-91,null,17/03/2023 00:00:00,00:00,1,RR,91,16/03/2023 00:00:00,00:00,16/03/2023 00:00:00,00:00,24,955.787,18.54,51.55268,64,16/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,17/03/2023 00:00:00,1,1,KRL-78,null,18/03/2023 00:00:00,00:00,2,KRL,78,17/03/2023 00:00:00,00:00,17/03/2023 00:00:00,00:00,24,917.51,17.79,51.5745,64,17/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,17/03/2023 00:00:00,1,1,DEMasPl-25,null,18/03/2023 00:00:00,00:00,1,DEMasPl,25,17/03/2023 00:00:00,00:00,17/03/2023 00:00:00,00:00,24,918.009,17.80,51.57357,64,17/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-1,null,null,null,S,1,null,GCV,9802.8,8831.35,17/03/2023 00:00:00,1,1,RR-89,null,18/03/2023 00:00:00,00:00,1,RR,89,17/03/2023 00:00:00,00:00,17/03/2023 00:00:00,00:00,24,939.532,18.21,51.59431,133,17/03/2023 00:00:00
AGPCGIN,S-1-0-2-0,115-1-0-2-0-2-2,null,null,null,S,2,null,GCV,9802.8,8831.35,17/03/2023 00:00:00,1,1,KRL-99,null,18/03/2023 00:00:00,00:00,2,KRL,99,17/03/2023 00:00:00,00:00,17/03/2023 00:00:00,00:00,24,911.316,17.66,51.60339,133,17/03/2023 00:00:00
AGPCGIN,S-1-0-3-0,115-1-0-3-0-3-1,null,null,null,S,1,null,GCV,9802.8,8831.35,22/03/2023 00:00:00,1,1,DEMasPl-40,null,23/03/2023 00:00:00,00:00,1,DEMasPl,40,22/03/2023 00:00:00,00:00,22/03/2023 00:00:00,00:00,24,885.099,17.14,51.63939,74,22/03/2023 00:00:00
AGPCGIN,S-1-0-3-0,115-1-0-3-0-3-1,null,null,null,S,1,null,GCV,9802.8,8831.35,23/03/2023 00:00:00,1,1,DEMasPl-39,null,24/03/2023 00:00:00,00:00,1,DEMasPl,39,23/03/2023 00:00:00,00:00,23/03/2023 00:00:00,00:00,24,887.978,17.19,51.65665,133,23/03/2023 00:00:00
