COMPANY_CD,FINANCIAL_YEAR,BU_STATE_TIN,INVOICE_SEQ,INVOICE_TYPE,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT
GFCL,2023-2024,6,I0006/23-24,LP,O,INVOICE-10082023-GFCL-GFCL-Dahej-I-6,113,10/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/08/2023 00:00:00,null,null,null
GFCL,2023-2024,6,I0006/23-24,LP,D,INVOICE-10082023-GFCL-GFCL-Dahej-I-6,113,10/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/08/2023 00:00:00,null,null,null
GFCL,2023-2024,6,I0006/23-24,LP,T,INVOICE-10082023-GFCL-GFCL-Dahej-I-6,113,10/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/08/2023 00:00:00,null,null,null
GFCL,2023-2024,5,I0005/23-24,LP,O,INVOICE-19062023-GFCL-GFCL-15GVAT-I-5,113,04/07/2023 00:00:00,null,null,null,null,null,null,null,null
INPEROX,2024-2025,1,I0001/24-25,LP,O,INVOICE-15042024-INPEROX-IPL-Dahej-I-1,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null
INPEROX,2024-2025,1,I0001/24-25,LP,D,INVOICE-15042024-INPEROX-IPL-Dahej-I-1,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null
INPEROX,2024-2025,1,I0001/24-25,LP,T,INVOICE-15042024-INPEROX-IPL-Dahej-I-1,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null
INPEROX,2023-2024,7,I0007/23-24,LP,O,INVOICE-28092023-INPEROX-IPL-Dahej-I-7,46,28/09/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/09/2023 00:00:00,null,null,null
INPEROX,2023-2024,7,I0007/23-24,LP,D,INVOICE-28092023-INPEROX-IPL-Dahej-I-7,46,28/09/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/09/2023 00:00:00,null,null,null
INPEROX,2023-2024,7,I0007/23-24,LP,T,INVOICE-28092023-INPEROX-IPL-Dahej-I-7,46,28/09/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/09/2023 00:00:00,null,null,null
INPEROX,2023-2024,8,I0008/23-24,LP,O,INVOICE-10102023-INPEROX-IPL-Dahej-I-8,46,10/10/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2023 00:00:00,null,null,null
INPEROX,2023-2024,8,I0008/23-24,LP,D,INVOICE-10102023-INPEROX-IPL-Dahej-I-8,46,10/10/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2023 00:00:00,null,null,null
INPEROX,2023-2024,8,I0008/23-24,LP,T,INVOICE-10102023-INPEROX-IPL-Dahej-I-8,46,10/10/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2023 00:00:00,null,null,null
INPEROX,2023-2024,9,I0009/23-24,LP,O,INVOICE-13112023-INPEROX-IPL-Dahej-I-9,201,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null
INPEROX,2023-2024,9,I0009/23-24,LP,D,INVOICE-13112023-INPEROX-IPL-Dahej-I-9,201,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null
INPEROX,2023-2024,9,I0009/23-24,LP,T,INVOICE-13112023-INPEROX-IPL-Dahej-I-9,201,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null
INPEROX,2023-2024,10,I0010/23-24,LP,O,INVOICE-24112023-INPEROX-IPL-Dahej-I-10,201,24/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/11/2023 00:00:00,null,null,null
INPEROX,2023-2024,10,I0010/23-24,LP,D,INVOICE-24112023-INPEROX-IPL-Dahej-I-10,201,24/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/11/2023 00:00:00,null,null,null
INPEROX,2023-2024,10,I0010/23-24,LP,T,INVOICE-24112023-INPEROX-IPL-Dahej-I-10,201,24/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/11/2023 00:00:00,null,null,null
GOAGLSF,2022-2023,5,I0005/22-23,LP,O,INVOICE-21032023-GOAGLSF-GGF_CST3-I-5,153,21/03/2023 00:00:00,null,null,Y,ROHIT MALHOTRA,21/03/2023 00:00:00,null,null,null
GOAGLSF,2022-2023,5,I0005/22-23,LP,T,INVOICE-21032023-GOAGLSF-GGF_CST3-I-5,153,21/03/2023 00:00:00,null,null,Y,ROHIT MALHOTRA,21/03/2023 00:00:00,null,null,null
GOAGLSF,2022-2023,5,I0005/22-23,LP,D,INVOICE-21032023-GOAGLSF-GGF_CST3-I-5,153,21/03/2023 00:00:00,null,null,Y,ROHIT MALHOTRA,21/03/2023 00:00:00,null,null,null
SVTPLIN,2024-2025,2,I0002/24-25,LP,O,INVOICE-15042024-SVTPLIN-SVT-6VAT-I-2,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,2,I0002/24-25,LP,D,INVOICE-15042024-SVTPLIN-SVT-6VAT-I-2,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,2,I0002/24-25,LP,T,INVOICE-15042024-SVTPLIN-SVT-6VAT-I-2,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,3,I0003/24-25,LP,O,INVOICE-29042024-SVTPLIN-SVT-6VAT-I-3,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,3,I0003/24-25,LP,D,INVOICE-29042024-SVTPLIN-SVT-6VAT-I-3,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,3,I0003/24-25,LP,T,INVOICE-29042024-SVTPLIN-SVT-6VAT-I-3,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,5,I0005/24-25,LP,O,INVOICE-13052024-SVTPLIN-SVT-6VAT-I-5,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,5,I0005/24-25,LP,D,INVOICE-13052024-SVTPLIN-SVT-6VAT-I-5,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,5,I0005/24-25,LP,T,INVOICE-13052024-SVTPLIN-SVT-6VAT-I-5,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,7,I0007/24-25,LP,O,INVOICE-26062024-SVTPLIN-SVT-6VAT-I-7,201,26/06/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,7,I0007/24-25,LP,D,INVOICE-26062024-SVTPLIN-SVT-6VAT-I-7,201,26/06/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2024 00:00:00,null,null,null
SVTPLIN,2024-2025,7,I0007/24-25,LP,T,INVOICE-26062024-SVTPLIN-SVT-6VAT-I-7,201,26/06/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2024 00:00:00,null,null,null
