COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ,CONTACT_PERSON_CD,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,SALE_PRICE,SALE_PRICE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,NET_PAYABLE_AMT,INV_STATUS,REMARK_1,REMARK_2,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,EXCHG_RATE_TYPE,MODIFY_BY,MODIFY_DT,TCS_TDS,TCS_AMT,TCS_FACTOR,INVOICE_ID_SEQ,PAY_RECV_AMT,PAY_RECV_DT,PAY_INSERT_BY,PAY_INSERT_DT,PAY_UPDATE_BY,PAY_UPDATE_DT,PAY_REMARK,TDS_GROSS_PERCENT,TDS_GROSS_AMT,TDS_TAX_PERCENT,TDS_TAX_AMT,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,PRINT_BY_TRI,PRINT_DT_TRI,PRINT_BY_DUP,PRINT_DT_DUP,TRANSPORTATION_CHARGE,TRANSPORTATION_AMOUNT,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,TCS_STRUCT_CD,TCS_EFF_DT,TDS_STRUCT_CD,TDS_EFF_DT,MARKET_MARGIN,OTHER_CHARGES,MARKET_MARGIN_AMT,OTHER_CHARGES_AMT,CARGO_NO
HSIL,45,2020-2021,1,0,1,2,S,1,null,0,1,2,102,S0102/20-21,30/06/2020 00:00:00,2,16/06/2020 00:00:00,30/06/2020 00:00:00,04/07/2020 00:00:00,27370.35,3.885,0,106333.81,SBI FIRST RATE TT BUY SELL,30/06/2020 00:00:00,75.505,1,8028734.31,209480.03,8,null,10683481.41,10683481.41,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,01/07/2020 00:00:00,null,null,null,Y,36,01/07/2020 00:00:00,23,01/07/2020 00:00:00,D,null,null,NA,null,null,102,10683481,04/07/2020 00:00:00,28,06/07/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,01/07/2020 00:00:00,48,01/07/2020 00:00:00,48,01/07/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2020-2021,1,0,1,4,S,1,null,0,1,2,140,S0140/20-21,31/07/2020 00:00:00,2,16/07/2020 00:00:00,31/07/2020 00:00:00,06/08/2020 00:00:00,45656,3.8679,0,176592.84,SBI RATE BUY SELL,31/07/2020 00:00:00,74.775,1,13204729.79,345672.74,8,null,17629309.57,17629309.57,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,01/08/2020 00:00:00,null,null,null,Y,6,01/08/2020 00:00:00,48,01/08/2020 00:00:00,D,null,null,NA,null,null,140,17629310,06/08/2020 00:00:00,28,06/08/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,01/08/2020 00:00:00,48,01/08/2020 00:00:00,48,01/08/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2022-2023,1,0,6,0,S,2,null,0,1,2,185,SMH0185/22-23,15/03/2023 00:00:00,0,06/03/2023 00:00:00,15/03/2023 00:00:00,20/03/2023 00:00:00,10989.44,15.53,2,170666,SBI FIRST RATE TT BUY SELL,15/03/2023 00:00:00,82.345,1,14053492.03,451059.45,26,null,15486374.42,15486374.42,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,153,16/03/2023 00:00:00,null,null,null,Y,153,16/03/2023 00:00:00,23,16/03/2023 00:00:00,D,null,null,NA,null,null,185,15471339.11,20/03/2023 00:00:00,128,20/03/2023 00:00:00,null,null,Adjusted against advance recd from the party ,null,null,null,null,T,23,16/03/2023 00:00:00,23,16/03/2023 00:00:00,49,17/03/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2022-2023,1,0,6,3,S,2,null,0,1,2,195,SMH0195/22-23,31/03/2023 00:00:00,2,16/03/2023 00:00:00,31/03/2023 00:00:00,07/04/2023 00:00:00,18144.94,15.53,2,281790.92,SBI FIRST RATE TT BUY SELL,31/03/2023 00:00:00,82.145,1,23147714.98,743064.82,26,null,25511892.29,25511892.29,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,153,03/04/2023 00:00:00,null,null,null,Y,6,03/04/2023 00:00:00,49,03/04/2023 00:00:00,D,null,null,NA,null,null,195,25487123.46,06/04/2023 00:00:00,128,10/04/2023 00:00:00,null,null,RTGS recd,null,null,null,null,T,49,03/04/2023 00:00:00,49,03/04/2023 00:00:00,49,03/04/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2020-2021,1,0,3,0,S,1,null,0,1,2,243,S0243/20-21,15/10/2020 00:00:00,1,01/10/2020 00:00:00,15/10/2020 00:00:00,20/10/2020 00:00:00,26386.5,5.17,0,136418.2,SBI RATE BUY SELL,15/10/2020 00:00:00,73.375,1,10009685.79,247342.38,8,null,12623922.26,12623922.26,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,16/10/2020 00:00:00,null,null,null,Y,36,16/10/2020 00:00:00,48,16/10/2020 00:00:00,D,null,null,NA,null,null,243,12623922,20/10/2020 00:00:00,28,20/10/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,16/10/2020 00:00:00,48,16/10/2020 00:00:00,48,19/10/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2020-2021,1,0,3,0,S,1,null,0,1,2,262,S0262/20-21,31/10/2020 00:00:00,2,16/10/2020 00:00:00,31/10/2020 00:00:00,05/11/2020 00:00:00,42014.13,5.17,0,217213.05,SBI FIRST RATE TT BUY SELL,30/10/2020 00:00:00,74.225,1,16122638.79,397525.64,8,null,20289013,20289013,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,02/11/2020 00:00:00,null,null,null,Y,36,02/11/2020 00:00:00,48,02/11/2020 00:00:00,D,null,null,NA,null,null,262,20289013,05/11/2020 00:00:00,28,05/11/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,02/11/2020 00:00:00,48,02/11/2020 00:00:00,48,03/11/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2020-2021,1,0,1,3,S,1,null,0,1,2,118,S0118/20-21,15/07/2020 00:00:00,1,01/07/2020 00:00:00,15/07/2020 00:00:00,20/07/2020 00:00:00,47278.23,3.8643,0,182697.26,SBI RATE BUY SELL,15/07/2020 00:00:00,75.375,1,13770806.29,359892.87,8,null,18354536.23,18354536.23,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,16/07/2020 00:00:00,null,null,null,Y,36,16/07/2020 00:00:00,23,16/07/2020 00:00:00,D,null,null,NA,null,null,118,18354536,20/07/2020 00:00:00,28,21/07/2020 00:00:00,null,null,RTGS,null,null,null,null,T,23,16/07/2020 00:00:00,23,16/07/2020 00:00:00,23,16/07/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2020-2021,1,0,2,0,S,1,null,0,1,2,160,S0160/20-21,15/08/2020 00:00:00,1,01/08/2020 00:00:00,15/08/2020 00:00:00,20/08/2020 00:00:00,40334.82,3.5549,0,143386.25,SBI FIRST RATE TT BUY SELL,14/08/2020 00:00:00,74.875,1,10736045.59,286793.1,8,null,14626448.31,14626448.31,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,17/08/2020 00:00:00,null,null,null,Y,36,17/08/2020 00:00:00,48,17/08/2020 00:00:00,D,null,null,NA,null,null,160,14626448,20/08/2020 00:00:00,28,21/08/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,17/08/2020 00:00:00,48,17/08/2020 00:00:00,48,17/08/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2020-2021,1,0,2,0,S,1,null,0,1,2,183,S0183/20-21,31/08/2020 00:00:00,2,16/08/2020 00:00:00,31/08/2020 00:00:00,04/09/2020 00:00:00,42068.15,3.5566,0,149619.58,SBI FIRST RATE TT BUY SELL,31/08/2020 00:00:00,73.225,1,10955893.91,294287.27,8,null,15008650.66,15008650.66,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,01/09/2020 00:00:00,null,null,null,Y,36,01/09/2020 00:00:00,48,01/09/2020 00:00:00,D,null,null,NA,null,null,183,15008650,04/09/2020 00:00:00,28,04/09/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,01/09/2020 00:00:00,48,01/09/2020 00:00:00,48,01/09/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2020-2021,1,0,2,0,S,1,null,0,1,2,200,S0200/20-21,15/09/2020 00:00:00,1,01/09/2020 00:00:00,15/09/2020 00:00:00,19/09/2020 00:00:00,40751.76,3.5541,0,144835.83,SBI FIRST RATE TT BUY SELL,15/09/2020 00:00:00,73.425,1,10634570.83,285508.62,8,null,14560939.49,14560939.49,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,23,16/09/2020 00:00:00,null,null,null,Y,6,16/09/2020 00:00:00,48,16/09/2020 00:00:00,D,null,null,NA,null,null,200,14560939,19/09/2020 00:00:00,28,19/09/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,16/09/2020 00:00:00,48,16/09/2020 00:00:00,48,16/09/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2020-2021,1,0,2,0,S,1,null,0,1,2,220,S0220/20-21,30/09/2020 00:00:00,2,16/09/2020 00:00:00,30/09/2020 00:00:00,06/10/2020 00:00:00,42557.98,3.551,0,151123.39,SBI FIRST RATE TT BUY SELL,30/09/2020 00:00:00,73.825,1,11156684.04,299178.32,8,null,15258094.43,15258094.43,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,01/10/2020 00:00:00,null,null,null,Y,36,01/10/2020 00:00:00,48,01/10/2020 00:00:00,D,null,null,NA,null,null,220,15258094,06/10/2020 00:00:00,28,07/10/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,01/10/2020 00:00:00,48,01/10/2020 00:00:00,48,01/10/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2022-2023,1,0,4,0,S,2,null,0,1,2,11,SMH0011/22-23,15/05/2022 00:00:00,0,13/05/2022 00:00:00,15/05/2022 00:00:00,20/05/2022 00:00:00,2773.23,20,2,55464.6,SBI FIRST RATE TT BUY SELL,13/05/2022 00:00:00,77.375,1,4291573.43,136075.85,26,null,4671937.56,4671937.56,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,36,17/05/2022 00:00:00,null,null,null,Y,36,17/05/2022 00:00:00,23,17/05/2022 00:00:00,D,null,null,NA,null,null,11,4667402,20/05/2022 00:00:00,128,20/05/2022 00:00:00,null,null,RTGS recd,null,null,null,null,T,23,17/05/2022 00:00:00,23,17/05/2022 00:00:00,23,17/05/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2022-2023,1,0,4,0,S,2,null,0,1,2,15,SMH0015/22-23,31/05/2022 00:00:00,2,16/05/2022 00:00:00,31/05/2022 00:00:00,06/06/2022 00:00:00,16206.15,20,2,324123,SBI FIRST RATE TT BUY SELL,31/05/2022 00:00:00,77.635,1,25163289.11,797725.69,26,null,27388582.14,27388582.14,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,02/06/2022 00:00:00,null,null,null,Y,6,02/06/2022 00:00:00,23,02/06/2022 00:00:00,D,null,null,NA,null,null,15,27361991.28,06/06/2022 00:00:00,128,07/06/2022 00:00:00,null,null,Adjusted Against advance recd on 13/05/22,null,null,null,null,T,23,02/06/2022 00:00:00,23,02/06/2022 00:00:00,23,02/06/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2022-2023,1,0,5,0,S,2,null,0,1,2,21,SMH0021/22-23,15/06/2022 00:00:00,1,01/06/2022 00:00:00,15/06/2022 00:00:00,21/06/2022 00:00:00,24375,18.36,2,447525,SBI FIRST RATE TT BUY SELL,15/06/2022 00:00:00,78.025,1,34918138.13,1111958.49,26,null,38177241.62,38177241.62,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,17/06/2022 00:00:00,null,null,null,Y,36,17/06/2022 00:00:00,23,17/06/2022 00:00:00,D,null,null,NA,null,null,21,38140176.34,21/06/2022 00:00:00,128,22/06/2022 00:00:00,null,null,Adjusted against davance and balance received on21-06-22,null,null,null,null,T,23,17/06/2022 00:00:00,23,17/06/2022 00:00:00,23,17/06/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2022-2023,1,0,5,0,S,2,null,0,1,2,26,SMH0026/22-23,30/06/2022 00:00:00,2,16/06/2022 00:00:00,30/06/2022 00:00:00,07/07/2022 00:00:00,24375,18.36,2,447525,SBI FIRST RATE TT BUY SELL,30/06/2022 00:00:00,78.925,1,35320910.63,1124041.67,26,null,38592097.3,38592097.3,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,04/07/2022 00:00:00,null,null,null,Y,36,04/07/2022 00:00:00,23,04/07/2022 00:00:00,D,null,null,NA,null,null,26,38554629.24,07/07/2022 00:00:00,128,08/07/2022 00:00:00,null,null,Adjusted against Advance received  balance due recd,null,null,null,null,T,23,04/07/2022 00:00:00,23,04/07/2022 00:00:00,23,04/07/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2023-2024,1,0,7,2,S,2,null,0,1,2,38,SMH0038/23-24,15/06/2023 00:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/2023 00:00:00,38945.01,12,2,467340.12,SBI FIRST RATE TT BUY SELL,15/06/2023 00:00:00,82.175,1,38403674.36,1152110.23,26,null,39555784.59,39555784.59,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,113,17/06/2023 00:00:00,null,null,null,Y,6,17/06/2023 00:00:00,113,17/06/2023 00:00:00,D,null,null,NA,null,null,38,39555784.59,19/06/2023 00:00:00,128,20/06/2023 00:00:00,null,null,adjusted against advance,null,null,null,null,T,113,17/06/2023 00:00:00,113,17/06/2023 00:00:00,113,20/06/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2023-2024,1,0,7,2,S,2,null,0,1,2,50,SMH0050/23-24,30/06/2023 00:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/2023 00:00:00,44019.05,12,2,528228.6,SBI FIRST RATE TT BUY SELL,30/06/2023 00:00:00,82.055,1,43343797.77,1300313.93,26,null,44644111.7,44644111.7,null,Please pay the invoiced amount by wire transfer at our Bank Account: CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,03/07/2023 00:00:00,null,null,null,Y,6,03/07/2023 00:00:00,113,03/07/2023 00:00:00,D,null,null,NA,null,null,50,44644111.7,04/07/2023 00:00:00,128,05/07/2023 00:00:00,null,null,Adjusted against advance and balance payment recd after TDS on June 23 invoices,null,null,null,null,T,113,03/07/2023 00:00:00,113,03/07/2023 00:00:00,113,05/07/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2024-2025,1,0,10,2,S,2,null,0,1,2,84,SMH0084/24-25,15/01/2025 00:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/2025 00:00:00,9629.78,1448.13,1,0,SBI FIRST RATE TT BUY SELL,15/01/2025 00:00:00,0,1,13945173.31,444265.93,26,null,15253130.36,15253130.36,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,113,17/01/2025 00:00:00,null,null,null,Y,6,17/01/2025 00:00:00,201,17/01/2025 00:00:00,D,null,null,NA,null,null,84,15238321.5,21/01/2025 00:00:00,164,22/01/2025 00:00:00,null,null,null,null,null,null,null,T,201,17/01/2025 00:00:00,201,17/01/2025 00:00:00,46,20/01/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2024-2025,1,0,10,2,S,2,null,0,1,2,87,SMH0087/24-25,31/01/2025 00:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/2025 00:00:00,10494.32,1440.4,1,0,SBI FIRST RATE TT BUY SELL,31/01/2025 00:00:00,0,1,15116018.53,481717.5,26,null,16538967.39,16538967.39,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,03/02/2025 00:00:00,null,null,null,Y,6,03/02/2025 00:00:00,201,03/02/2025 00:00:00,D,null,null,NA,null,null,87,16522910.14,06/02/2025 00:00:00,201,07/02/2025 00:00:00,null,null,null,null,null,null,null,T,201,03/02/2025 00:00:00,201,03/02/2025 00:00:00,201,04/02/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2024-2025,1,0,10,2,S,2,null,0,1,2,95,SMH0095/24-25,15/02/2025 00:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/2025 00:00:00,3992.97,2071.06,1,0,SBI FIRST RATE TT BUY SELL,15/02/2025 00:00:00,0,1,8269680.45,258834.25,26,null,8886642.58,8886642.58,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,17/02/2025 00:00:00,null,null,null,Y,6,17/02/2025 00:00:00,201,17/02/2025 00:00:00,D,null,null,NA,null,null,95,8878014.77,20/02/2025 00:00:00,201,27/02/2025 00:00:00,null,null,null,null,null,null,null,T,46,17/02/2025 00:00:00,46,17/02/2025 00:00:00,46,18/02/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2024-2025,1,0,10,2,S,2,null,0,1,2,107,SMH0107/24-25,28/02/2025 00:00:00,0,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/2025 00:00:00,3636.03,2803.19,1,0,SBI FIRST RATE TT BUY SELL,28/02/2025 00:00:00,0,1,10192482.94,315557.91,26,null,10834154.93,10834154.93,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,03/03/2025 00:00:00,null,null,null,Y,6,03/03/2025 00:00:00,46,03/03/2025 00:00:00,D,null,null,NA,null,null,107,10823636.33,06/03/2025 00:00:00,201,17/03/2025 00:00:00,null,null,CUST HAS MADE PAYMENT AFTER DEDUCTING CMH022/24-25 VALUE AND 53.44 IS SHORT PAID,null,null,null,null,T,46,03/03/2025 00:00:00,46,03/03/2025 00:00:00,46,04/03/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2024-2025,1,0,9,2,S,3,null,0,1,6,18,SAP0018/24-25,15/01/2025 00:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/2025 00:00:00,9809.76,897.62,1,0,SBI FIRST RATE TT BUY SELL,15/01/2025 00:00:00,0,1,8805436.77,484263.51,29,null,10169533.73,10169533.73,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,113,17/01/2025 00:00:00,null,null,null,Y,6,17/01/2025 00:00:00,201,17/01/2025 00:00:00,D,null,null,NA,null,null,18,10159848.46,21/01/2025 00:00:00,164,22/01/2025 00:00:00,null,null,null,null,null,null,null,T,201,17/01/2025 00:00:00,201,17/01/2025 00:00:00,219,20/01/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2024-2025,1,0,9,2,S,3,null,0,1,6,20,SAP0020/24-25,31/01/2025 00:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/2025 00:00:00,10382.35,897.62,1,0,SBI FIRST RATE TT BUY SELL,31/01/2025 00:00:00,0,1,9319405.01,512529.69,29,null,10763123.52,10763123.52,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,03/02/2025 00:00:00,null,null,null,Y,6,03/02/2025 00:00:00,201,03/02/2025 00:00:00,D,null,null,NA,null,null,20,10752872.93,06/02/2025 00:00:00,201,07/02/2025 00:00:00,null,null,null,null,null,null,null,T,46,03/02/2025 00:00:00,46,03/02/2025 00:00:00,201,04/02/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2024-2025,1,0,9,2,S,3,null,0,1,6,22,SAP0022/24-25,15/02/2025 00:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/2025 00:00:00,13517.69,897.62,1,0,SBI FIRST RATE TT BUY SELL,15/02/2025 00:00:00,0,1,12133748.9,667307.26,29,null,14013452.37,14013452.37,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,23,17/02/2025 00:00:00,null,null,null,Y,6,17/02/2025 00:00:00,201,17/02/2025 00:00:00,D,null,null,NA,null,null,22,14000106.22,20/02/2025 00:00:00,201,27/02/2025 00:00:00,null,null,null,null,null,null,null,T,46,17/02/2025 00:00:00,46,17/02/2025 00:00:00,46,17/02/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HSIL,45,2024-2025,1,0,9,2,S,3,null,0,1,6,24,SAP0024/24-25,28/02/2025 00:00:00,0,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/2025 00:00:00,11639.06,897.62,1,0,SBI FIRST RATE TT BUY SELL,28/02/2025 00:00:00,0,1,10447453.04,574567.78,29,null,12065923.46,12065923.46,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,219,03/03/2025 00:00:00,null,null,null,Y,6,03/03/2025 00:00:00,46,03/03/2025 00:00:00,D,null,null,NA,null,null,24,12054432.1,06/03/2025 00:00:00,201,17/03/2025 00:00:00,null,null,CUST HAS MADE PAYMENT AFTER DEDUCTING CMH022/24-25 VALUE AND 53.44 IS SHORT PAID,null,null,null,null,T,46,03/03/2025 00:00:00,46,03/03/2025 00:00:00,46,04/03/2025 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KFL,L-4-1-0,2021-2022,4,0,1,0,L,1,null,0,2,5,210,S0210/21-22,15/02/2022 00:00:00,1,01/02/2022 00:00:00,15/02/2022 00:00:00,22/02/2022 00:00:00,280200,35,0,9807000,SBI FIRST RATE TT SELL,15/02/2022 00:00:00,76.05,1,745822350,114210086,20,null,875610659.36,875610659.36,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,17/02/2022 00:00:00,null,null,null,Y,6,17/02/2022 00:00:00,23,17/02/2022 00:00:00,D,null,null,NA,null,null,210,874864837,22/02/2022 00:00:00,128,22/02/2022 00:00:00,null,null,RTGS recd Rs 874849258  TDS on transportation Rs 15579 also considered ,null,null,null,null,T,23,17/02/2022 00:00:00,23,17/02/2022 00:00:00,23,17/02/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KFL,L-4-1-0,2021-2022,4,0,1,0,L,1,null,0,2,5,216,S0216/21-22,28/02/2022 00:00:00,0,16/02/2022 00:00:00,28/02/2022 00:00:00,07/03/2022 00:00:00,282000,35,0,9870000,SBI FIRST RATE TT SELL,28/02/2022 00:00:00,76.2,1,752094000,115165844.64,20,null,882938142.24,882938142.24,null,Please pay the invoiced amount by wire transfer at our Bank Account : CitiBank N.A.  Mumbai - A/C No: 522614033  IFSC code: CITI0100000,null,Y,6,02/03/2022 00:00:00,null,null,null,Y,36,02/03/2022 00:00:00,23,02/03/2022 00:00:00,D,null,null,NA,null,null,216,882186048.24,07/03/2022 00:00:00,128,07/03/2022 00:00:00,null,null,RTGS RECD  TRANSPORTATION TDS DIFF 15679,null,null,null,null,T,23,02/03/2022 00:00:00,23,02/03/2022 00:00:00,23,02/03/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KFL,L-2-1-0,2020-2021,2,0,1,0,L,1,null,0,1,5,313,S0313/20-21,31/12/2020 00:00:00,2,16/12/2020 00:00:00,31/12/2020 00:00:00,06/01/2021 00:00:00,4200,5.9,0,24780,SBI FIRST RATE TT BUY SELL,31/12/2020 00:00:00,73.215,1,1814267.7,40955.49,8,null,2088729.75,2088729.75,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,36,01/01/2021 00:00:00,null,null,null,Y,36,01/01/2021 00:00:00,49,01/01/2021 00:00:00,D,null,null,NA,null,null,313,2088730,06/01/2021 00:00:00,28,06/01/2021 00:00:00,null,null,RTGS,null,null,null,null,T,48,01/01/2021 00:00:00,48,01/01/2021 00:00:00,48,04/01/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KFL,L-3-1-0,2021-2022,3,0,1,0,L,1,null,0,2,5,68,S0068/21-22,15/06/2021 00:00:00,1,01/06/2021 00:00:00,15/06/2021 00:00:00,21/06/2021 00:00:00,270000,7.07,0,1908900,SBI FIRST RATE TT SELL,15/06/2021 00:00:00,73.65,1,140590485,23340243.15,20,null,179115806.01,179115806.01,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,16/06/2021 00:00:00,null,null,null,Y,36,16/06/2021 00:00:00,23,16/06/2021 00:00:00,D,null,null,NA,null,null,68,179115806,21/06/2021 00:00:00,28,21/06/2021 00:00:00,null,null,RTGS,null,null,null,null,T,23,16/06/2021 00:00:00,23,16/06/2021 00:00:00,23,16/06/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
