COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,LOG_SEQ_NO,LOG_BY,LOG_DT,CONT_NAME,CONT_REF_NO,TRADE_REF_NO,SIGNING_DT,SIGNING_TIME,START_DT,END_DT,AGMT_BASE,AGMT_TYPE,TCQ,DCQ,VARIABLE_DCQ,QUANTITY_UNIT,RATE,RATE_UNIT,VARIABLE_RATE,POST_MARGIN,TRANSPORTATION_CHARGE,BUYER_NOM_FLAG,BUYER_MONTH_NOM,BUYER_WEEK_NOM,BUYER_DAILY_NOM,SELLER_NOM_FLAG,SELLER_MONTH_NOM,SELLER_WEEK_NOM,SELLER_DAILY_NOM,DAY_DEF_FLAG,DAY_START_TIME,DAY_END_TIME,MDCQ_FLAG,MDCQ_PERCENTAGE,FCC_FLAG,FCC_BY,FCC_DATE,REMARK,RENEWAL_DT,ENT_DT,ENT_BY,MODIFY_DT,MODIFY_BY,CONT_STATUS,IS_ALLOCATED,DDA_DT,DDA_TIME,BUYER_FORNGT_NOM,SELLER_FORNGT_NOM,TXN_CHARGE,BUYER_NOM_CUTOFF,TXN_UNIT,TCQ_SIGN,TCQ_REQUEST_FLAG,TCQ_REQUEST_CLOSE,TCQ_REQUEST_QTY,PRICE_REQUEST_FLAG,PRICE_APPROVE_FLAG,CHANGE_DATE_REQ,MEASUREMENT,MEASUREMENT_CLAUSE,MEAS_STANDARD,MEAS_TEMPERATURE,PRESSURE_MIN_BAR,PRESSURE_MAX_BAR,OFF_SPEC_GAS,OFF_SPEC_GAS_CLAUSE,SPEC_GAS_ENERGY_BASE,SPEC_GAS_MIN_ENERGY,SPEC_GAS_MAX_ENERGY,LIABILITY,LIABILITY_CLAUSE,BILLING_FLAG,BILLING_CLAUSE,TERMINATE_FLAG,TERMINATE_CLAUSE,TERMINATE_PLANED,TERMINATE_FORCE,SF_GEN_DT,CLOSE_EFF_DT,CLOSURE_REQUEST_FLAG,CLOSURE_ALLOC_QTY,CLOSURE_REMARK,ADV_ADJUST
VVF India,88,1,0,2,0,S,3,48,12/07/2022 16:34:47,null,null,null,12/07/2022 00:00:00,00:00,01/08/2022 00:00:00,30/09/2022 00:00:00,X,0,46000,1000,null,1,27.97,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,12/07/2022 16:34:47,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,2,0,S,4,48,12/07/2022 16:34:59,null,null,null,12/07/2022 00:00:00,00:00,01/08/2022 00:00:00,30/09/2022 00:00:00,X,0,46000,1000,null,1,27.97,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,12/07/2022 16:34:59,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,2,0,S,2,48,12/07/2022 16:33:07,null,null,null,12/07/2022 00:00:00,00:00,01/08/2022 00:00:00,30/09/2022 00:00:00,X,0,46000,1000,null,1,27.97,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,12/07/2022 16:33:07,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,2,0,S,5,48,31/07/2022 19:28:18,null,null,null,12/07/2022 00:00:00,00:00,01/08/2022 00:00:00,30/09/2022 00:00:00,X,0,46000,1000,null,1,27.97,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,31/07/2022 19:28:18,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,6,2,S,3,48,28/02/2023 18:15:47,null,null,null,31/01/2023 00:00:00,00:00,01/02/2023 00:00:00,28/02/2023 00:00:00,X,0,27400,850,null,1,18.05,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,90,28/02/2023 00:00:00,null,null,28/02/2023 18:15:47,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,2300,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,6,2,S,4,48,28/02/2023 18:16:07,null,null,null,31/01/2023 00:00:00,00:00,01/02/2023 00:00:00,28/02/2023 00:00:00,X,0,27400,850,null,1,18.05,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,90,28/02/2023 00:00:00,null,null,28/02/2023 18:16:07,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,2300,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,6,2,S,5,48,28/02/2023 18:16:24,null,null,null,31/01/2023 00:00:00,00:00,01/02/2023 00:00:00,28/02/2023 00:00:00,X,0,27400,850,null,1,18.05,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,90,28/02/2023 00:00:00,null,null,28/02/2023 18:16:24,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,2300,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,6,2,S,1,48,28/02/2023 11:24:32,null,null,null,31/01/2023 00:00:00,00:00,01/02/2023 00:00:00,28/02/2023 00:00:00,X,0,25100,850,null,1,18.05,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,28/02/2023 11:24:32,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,N,2300,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,6,2,S,2,48,28/02/2023 11:26:20,null,null,null,31/01/2023 00:00:00,00:00,01/02/2023 00:00:00,28/02/2023 00:00:00,X,0,27400,850,null,1,18.05,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,28/02/2023 11:26:20,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,2300,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,9,0,S,1,48,29/05/2023 14:48:13,null,null,null,29/05/2023 00:00:00,00:00,01/06/2023 00:00:00,31/07/2023 00:00:00,X,0,53340,760,null,1,11.76,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,29/05/2023 14:48:13,48,null,null,Y,Y,29/05/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,9,0,S,2,48,29/05/2023 14:48:21,null,null,null,29/05/2023 00:00:00,00:00,01/06/2023 00:00:00,31/07/2023 00:00:00,X,0,53340,760,null,1,11.76,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,29/05/2023 14:48:21,48,null,null,Y,Y,29/05/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,9,0,S,3,48,31/05/2023 13:04:04,null,null,null,29/05/2023 00:00:00,00:00,01/06/2023 00:00:00,31/07/2023 00:00:00,X,0,53340,760,null,1,11.76,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,31/05/2023 13:04:04,48,null,null,Y,Y,29/05/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,9,0,S,4,48,31/05/2023 13:05:08,null,null,null,29/05/2023 00:00:00,00:00,01/06/2023 00:00:00,31/07/2023 00:00:00,X,0,53340,760,null,1,11.76,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,31/05/2023 13:05:08,48,null,null,Y,Y,29/05/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,9,0,S,5,48,10/07/2023 16:25:56,null,null,null,29/05/2023 00:00:00,00:00,01/06/2023 00:00:00,31/07/2023 00:00:00,X,0,53340,760,null,1,11.76,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,31/05/2023 00:00:00,null,null,10/07/2023 16:25:56,48,null,null,Y,Y,29/05/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,5,0,S,1,48,30/11/2022 20:27:42,null,null,null,30/11/2022 00:00:00,00:00,01/12/2022 00:00:00,31/12/2022 00:00:00,X,0,7750,250,null,1,14.3,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,30/11/2022 20:27:42,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,5,0,S,2,48,30/11/2022 20:28:12,null,null,null,30/11/2022 00:00:00,00:00,01/12/2022 00:00:00,31/12/2022 00:00:00,X,0,7750,250,null,1,14.3,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,30/11/2022 20:28:12,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,1,1,S,1,48,23/05/2022 12:01:25,null,null,null,14/05/2022 00:00:00,00:00,16/05/2022 00:00:00,31/05/2022 00:00:00,X,0,16000,1500,null,1,19.75,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,23/05/2022 12:01:25,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,N,8500,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,6,1,S,1,48,16/02/2023 13:58:09,null,null,null,31/01/2023 00:00:00,00:00,01/02/2023 00:00:00,28/02/2023 00:00:00,X,0,25100,850,null,1,18.05,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,16/02/2023 13:58:09,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,1300,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,6,1,S,2,48,27/02/2023 16:36:17,null,null,null,31/01/2023 00:00:00,00:00,01/02/2023 00:00:00,28/02/2023 00:00:00,X,0,25100,850,null,1,18.05,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,16/02/2023 00:00:00,null,null,27/02/2023 16:36:17,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,1300,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,0,S,1,48,28/02/2023 18:16:45,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,17050,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,28/02/2023 18:16:45,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,0,S,2,48,28/02/2023 18:18:13,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,17050,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,28/02/2023 18:18:13,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,0,S,3,48,13/03/2023 10:46:00,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,17050,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,90,28/02/2023 00:00:00,null,null,13/03/2023 10:46:00,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,0,S,4,48,13/03/2023 10:46:14,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,17050,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,90,28/02/2023 00:00:00,null,null,13/03/2023 10:46:14,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,2,S,1,48,24/03/2023 10:50:08,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,22550,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,24/03/2023 10:50:08,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,N,5950,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,2,S,2,48,24/03/2023 13:55:41,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,28500,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,24/03/2023 13:55:41,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,5950,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,2,S,3,48,24/03/2023 13:55:46,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,28500,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,24/03/2023 13:55:46,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,5950,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,2,S,4,48,24/03/2023 13:55:59,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,28500,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,24/03/2023 13:55:59,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,5950,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,1,S,2,48,24/03/2023 10:49:50,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,22550,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,14/03/2023 00:00:00,null,null,24/03/2023 10:49:50,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,5500,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,7,1,S,1,48,16/03/2023 16:11:24,null,null,null,28/02/2023 00:00:00,00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,X,0,22550,550,null,1,15.7,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,14/03/2023 00:00:00,null,null,16/03/2023 16:11:24,48,null,null,Y,Y,null,null,null,null,4,null,1,+,Y,Y,5500,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,1,0,S,1,48,14/05/2022 22:11:19,null,null,null,14/05/2022 00:00:00,00:00,16/05/2022 00:00:00,31/05/2022 00:00:00,X,0,16000,1000,null,1,19.75,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,null,null,14/05/2022 22:11:19,48,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,10,0,S,1,169,02/07/2025 10:57:47,null,null,null,27/06/2025 00:00:00,11:49,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,24800,800,null,1,1046.23,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,N,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,02/07/2025 10:57:47,169,null,null,Y,Y,27/06/2025 00:00:00,11:49,Y,Y,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,10,0,S,5,169,28/07/2025 15:26:43,null,null,null,24/06/2025 00:00:00,11:49,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,24800,800,null,1,1046.23,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,N,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,28/07/2025 15:26:43,169,null,null,Y,Y,27/06/2025 00:00:00,11:49,Y,Y,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,10,0,S,2,169,02/07/2025 10:57:57,null,null,null,27/06/2025 00:00:00,11:49,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,24800,800,null,1,1046.23,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,N,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,02/07/2025 10:57:57,169,null,null,Y,Y,27/06/2025 00:00:00,11:49,Y,Y,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,10,0,S,4,169,28/07/2025 15:10:55,null,null,null,27/06/2025 00:00:00,11:49,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,24800,800,null,1,1046.23,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,N,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,28/07/2025 15:10:55,169,null,null,Y,Y,27/06/2025 00:00:00,11:49,Y,Y,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
VVF India,88,1,0,10,0,S,3,169,15/07/2025 18:42:29,null,null,null,27/06/2025 00:00:00,11:49,01/07/2025 00:00:00,31/07/2025 00:00:00,X,0,24800,800,null,1,1046.23,1,null,15,null,Y,Y,Y,Y,Y,Y,Y,Y,N,06:00,06:00,Y,105,Y,153,30/06/2025 00:00:00,null,null,15/07/2025 18:42:29,169,null,null,Y,Y,27/06/2025 00:00:00,11:49,Y,Y,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,1,18,27/06/2023 11:09:27,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,Supply on Reasonable Endeavor basis,null,27/06/2023 11:09:27,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,4,18,30/06/2023 10:11:46,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,Supply on Reasonable Endeavor basis,null,30/06/2023 10:11:46,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,5,18,30/06/2023 11:07:15,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,Supply on Reasonable Endeavor basis,null,30/06/2023 11:07:15,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,6,18,01/07/2023 12:51:54,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,30/06/2023 00:00:00,Supply on Reasonable Endeavor basis,null,01/07/2023 12:51:54,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,7,37,10/07/2023 17:35:14,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,30/06/2023 00:00:00,Supply on Reasonable Endeavor basis,null,10/07/2023 17:35:14,37,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,2,18,28/06/2023 17:14:28,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,Supply on Reasonable Endeavor basis,null,28/06/2023 17:14:28,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,3,18,28/06/2023 17:15:13,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,null,null,null,Supply on Reasonable Endeavor basis,null,28/06/2023 17:15:13,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,10,18,27/10/2023 10:55:09,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,30/06/2023 00:00:00,Supply on Reasonable Endeavor basis,null,27/10/2023 10:55:09,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,8,18,11/10/2023 11:24:09,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,30/06/2023 00:00:00,Supply on Reasonable Endeavor basis,null,11/10/2023 11:24:09,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,3,0,S,9,18,11/10/2023 14:05:10,null,null,null,26/06/2023 00:00:00,00:00,01/07/2023 00:00:00,31/12/2023 00:00:00,X,0,2037800,11075,null,1,11.0855,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,105,Y,41,30/06/2023 00:00:00,Supply on Reasonable Endeavor basis,null,11/10/2023 14:05:10,18,null,null,Y,Y,26/06/2023 00:00:00,null,N,N,4,14:00,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,2,0,S,2,44,28/07/2022 10:29:01,null,null,null,27/07/2022 00:00:00,10:28,01/08/2022 00:00:00,31/08/2022 00:00:00,X,0,47190,1000,null,1,31.9,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,110,null,null,null,Fixed price of $31.9/MMBtu,null,28/07/2022 10:29:01,44,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
GNFC,89,1,0,2,0,S,3,44,28/07/2022 10:31:07,null,null,null,27/07/2022 00:00:00,10:28,01/08/2022 00:00:00,31/08/2022 00:00:00,X,0,47190,1000,null,1,31.9,2,null,15,null,Y,N,N,Y,Y,N,N,Y,N,06:00,06:00,Y,110,null,null,null,Fixed price of $31.9/MMBtu,null,28/07/2022 10:31:07,44,null,null,Y,Y,null,null,null,null,4,null,1,null,null,null,null,null,null,null,N,null,null,null,null,null,N,null,0  ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N
