COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT,EMAIL_SENT,EMAIL_SENT_BY,EMAIL_SENT_DT
GFCL,2023-2024,6,I0006/23-24,O,LATEPAY_INVOICE-10082023-GFCL-GFCL-Dahej-I-6-O.pdf,113,10/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/08/2023 00:00:00,null,null,null,Y,null,10/08/2023 00:00:00
GFCL,2023-2024,6,I0006/23-24,D,LATEPAY_INVOICE-10082023-GFCL-GFCL-Dahej-I-6-D.pdf,113,10/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/08/2023 00:00:00,null,null,null,Y,null,10/08/2023 00:00:00
GFCL,2023-2024,6,I0006/23-24,T,LATEPAY_INVOICE-10082023-GFCL-GFCL-Dahej-I-6-T.pdf,113,10/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/08/2023 00:00:00,null,null,null,Y,null,10/08/2023 00:00:00
GFCL,2023-2024,5,I0005/23-24,O,INVOICE-19062023-GFCL-GFCL-15GVAT-I-5-O.pdf,113,04/07/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
INPEROX,2024-2025,1,I0001/24-25,O,LATEPAY_INVOICE-15042024-INPEROX-IPL-Dahej-I-1-O.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null,Y,null,16/04/2024 00:00:00
INPEROX,2024-2025,1,I0001/24-25,D,LATEPAY_INVOICE-15042024-INPEROX-IPL-Dahej-I-1-D.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null,Y,null,16/04/2024 00:00:00
INPEROX,2024-2025,1,I0001/24-25,T,LATEPAY_INVOICE-15042024-INPEROX-IPL-Dahej-I-1-T.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null,Y,null,16/04/2024 00:00:00
INPEROX,2023-2024,7,I0007/23-24,O,LATEPAY_INVOICE-28092023-INPEROX-IPL-Dahej-I-7-O.pdf,46,28/09/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/09/2023 00:00:00,null,null,null,Y,null,28/09/2023 00:00:00
INPEROX,2023-2024,7,I0007/23-24,D,LATEPAY_INVOICE-28092023-INPEROX-IPL-Dahej-I-7-D.pdf,46,28/09/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/09/2023 00:00:00,null,null,null,Y,null,28/09/2023 00:00:00
INPEROX,2023-2024,7,I0007/23-24,T,LATEPAY_INVOICE-28092023-INPEROX-IPL-Dahej-I-7-T.pdf,46,28/09/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,28/09/2023 00:00:00,null,null,null,Y,null,28/09/2023 00:00:00
INPEROX,2023-2024,8,I0008/23-24,O,LATEPAY_INVOICE-10102023-INPEROX-IPL-Dahej-I-8-O.pdf,46,10/10/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2023 00:00:00,null,null,null,Y,null,10/10/2023 00:00:00
INPEROX,2023-2024,8,I0008/23-24,D,LATEPAY_INVOICE-10102023-INPEROX-IPL-Dahej-I-8-D.pdf,46,10/10/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2023 00:00:00,null,null,null,Y,null,10/10/2023 00:00:00
INPEROX,2023-2024,8,I0008/23-24,T,LATEPAY_INVOICE-10102023-INPEROX-IPL-Dahej-I-8-T.pdf,46,10/10/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2023 00:00:00,null,null,null,Y,null,10/10/2023 00:00:00
INPEROX,2023-2024,9,I0009/23-24,O,LATEPAY_INVOICE-13112023-INPEROX-IPL-Dahej-I-9-O.pdf,201,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null,Y,null,13/11/2023 00:00:00
INPEROX,2023-2024,9,I0009/23-24,D,LATEPAY_INVOICE-13112023-INPEROX-IPL-Dahej-I-9-D.pdf,201,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null,Y,null,13/11/2023 00:00:00
INPEROX,2023-2024,9,I0009/23-24,T,LATEPAY_INVOICE-13112023-INPEROX-IPL-Dahej-I-9-T.pdf,201,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null,Y,null,13/11/2023 00:00:00
INPEROX,2023-2024,10,I0010/23-24,O,LATEPAY_INVOICE-24112023-INPEROX-IPL-Dahej-I-10-O.pdf,201,24/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/11/2023 00:00:00,null,null,null,Y,null,24/11/2023 00:00:00
INPEROX,2023-2024,10,I0010/23-24,D,LATEPAY_INVOICE-24112023-INPEROX-IPL-Dahej-I-10-D.pdf,201,24/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/11/2023 00:00:00,null,null,null,Y,null,24/11/2023 00:00:00
INPEROX,2023-2024,10,I0010/23-24,T,LATEPAY_INVOICE-24112023-INPEROX-IPL-Dahej-I-10-T.pdf,201,24/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,24/11/2023 00:00:00,null,null,null,null,null,null
GOAGLSF,2022-2023,5,I0005/22-23,O,LATEPAY_INVOICE-21032023-GOAGLSF-GGF_CST3-I-5-O.pdf,153,21/03/2023 00:00:00,null,null,Y,ROHIT MALHOTRA,21/03/2023 00:00:00,null,null,null,Y,null,21/03/2023 00:00:00
GOAGLSF,2022-2023,5,I0005/22-23,T,LATEPAY_INVOICE-21032023-GOAGLSF-GGF_CST3-I-5-T.pdf,153,21/03/2023 00:00:00,null,null,Y,ROHIT MALHOTRA,21/03/2023 00:00:00,null,null,null,null,null,null
GOAGLSF,2022-2023,5,I0005/22-23,D,LATEPAY_INVOICE-21032023-GOAGLSF-GGF_CST3-I-5-D.pdf,153,21/03/2023 00:00:00,null,null,Y,ROHIT MALHOTRA,21/03/2023 00:00:00,null,null,null,Y,null,21/03/2023 00:00:00
SVTPLIN,2024-2025,2,I0002/24-25,O,LATEPAY_INVOICE-15042024-SVTPLIN-SVT-6VAT-I-2-O.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null,Y,null,16/04/2024 00:00:00
SVTPLIN,2024-2025,2,I0002/24-25,D,LATEPAY_INVOICE-15042024-SVTPLIN-SVT-6VAT-I-2-D.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null,Y,null,16/04/2024 00:00:00
SVTPLIN,2024-2025,2,I0002/24-25,T,LATEPAY_INVOICE-15042024-SVTPLIN-SVT-6VAT-I-2-T.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,16/04/2024 00:00:00,null,null,null,Y,null,16/04/2024 00:00:00
SVTPLIN,2024-2025,3,I0003/24-25,O,LATEPAY_INVOICE-29042024-SVTPLIN-SVT-6VAT-I-3-O.pdf,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null,Y,null,29/04/2024 00:00:00
SVTPLIN,2024-2025,3,I0003/24-25,D,LATEPAY_INVOICE-29042024-SVTPLIN-SVT-6VAT-I-3-D.pdf,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null,Y,null,29/04/2024 00:00:00
SVTPLIN,2024-2025,3,I0003/24-25,T,LATEPAY_INVOICE-29042024-SVTPLIN-SVT-6VAT-I-3-T.pdf,46,29/04/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,29/04/2024 00:00:00,null,null,null,Y,null,29/04/2024 00:00:00
SVTPLIN,2024-2025,5,I0005/24-25,O,LATEPAY_INVOICE-13052024-SVTPLIN-SVT-6VAT-I-5-O.pdf,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null,Y,null,13/05/2024 00:00:00
SVTPLIN,2024-2025,5,I0005/24-25,D,LATEPAY_INVOICE-13052024-SVTPLIN-SVT-6VAT-I-5-D.pdf,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null,Y,null,13/05/2024 00:00:00
SVTPLIN,2024-2025,5,I0005/24-25,T,LATEPAY_INVOICE-13052024-SVTPLIN-SVT-6VAT-I-5-T.pdf,201,13/05/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/05/2024 00:00:00,null,null,null,Y,null,13/05/2024 00:00:00
SVTPLIN,2024-2025,7,I0007/24-25,O,LATEPAY_INVOICE-26062024-SVTPLIN-SVT-6VAT-I-7-O.pdf,201,26/06/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2024 00:00:00,null,null,null,Y,null,26/06/2024 00:00:00
SVTPLIN,2024-2025,7,I0007/24-25,D,LATEPAY_INVOICE-26062024-SVTPLIN-SVT-6VAT-I-7-D.pdf,201,26/06/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2024 00:00:00,null,null,null,Y,null,26/06/2024 00:00:00
SVTPLIN,2024-2025,7,I0007/24-25,T,LATEPAY_INVOICE-26062024-SVTPLIN-SVT-6VAT-I-7-T.pdf,201,26/06/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,26/06/2024 00:00:00,null,null,null,Y,null,26/06/2024 00:00:00
