COMPANY_CD,FINANCIAL_YEAR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,SVC_INVOICE_SEQ,SVC_INVOICE_NO,INVOICE_SEQ,INVOICE_NO,TRUCK_TRANS_CD,TRUCK_CD,MAPPING_ID,PERIOD_START_DT,PERIOD_END_DT,QTY_MMBTU,DISTANCE,ENT_BY,ENT_DT
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,22,TMS00022/24-25,T1192/24-25,T1192/24-25,null,null,null,null,null,875.34,null,6,16/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,22,TMS00022/24-25,T1196/24-25,T1196/24-25,null,null,null,null,null,887.86,null,6,16/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,22,TMS00022/24-25,T1199/24-25,T1199/24-25,null,null,null,null,null,880.44,null,6,16/01/2025 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,15,TMS00015/23-24,T0885/23-24,T0885/23-24,null,null,null,null,null,698.04,null,49,02/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,15,TMS00015/23-24,T0896/23-24,T0896/23-24,null,null,null,null,null,876.26,null,49,02/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,15,TMS00015/23-24,T0906/23-24,T0906/23-24,null,null,null,null,null,820.49,null,49,02/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,15,TMS00015/23-24,T0919/23-24,T0919/23-24,null,null,null,null,null,873.65,null,49,02/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,15,TMS00015/23-24,T0931/23-24,T0931/23-24,null,null,null,null,null,869.29,null,49,02/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,15,TMS00015/23-24,T0948/23-24,T0948/23-24,null,null,null,null,null,871.53,null,49,02/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,16,TMS00016/23-24,T0965/23-24,T0965/23-24,null,null,null,null,null,866.35,null,49,16/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,16,TMS00016/23-24,T0986/23-24,T0986/23-24,null,null,null,null,null,867.59,null,49,16/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,16,TMS00016/23-24,T1004/23-24,T1004/23-24,null,null,null,null,null,861.46,null,49,16/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,16,TMS00016/23-24,T1027/23-24,T1027/23-24,null,null,null,null,null,875.43,null,49,16/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,16,TMS00016/23-24,T1035/23-24,T1035/23-24,null,null,null,null,null,871.42,null,49,16/11/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,17,TMS00017/23-24,T1048/23-24,T1048/23-24,null,null,null,null,null,882.02,null,6,01/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,17,TMS00017/23-24,T1063/23-24,T1063/23-24,null,null,null,null,null,867.84,null,6,01/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,17,TMS00017/23-24,T1078/23-24,T1078/23-24,null,null,null,null,null,857.79,null,6,01/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,17,TMS00017/23-24,T1090/23-24,T1090/23-24,null,null,null,null,null,848.93,null,6,01/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,17,TMS00017/23-24,T1109/23-24,T1109/23-24,null,null,null,null,null,860.48,null,6,01/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,17,TMS00017/23-24,T1122/23-24,T1122/23-24,null,null,null,null,null,870.65,null,6,01/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,18,TMS00018/23-24,T1133/23-24,T1133/23-24,null,null,null,null,null,857.28,null,6,18/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,18,TMS00018/23-24,T1147/23-24,T1147/23-24,null,null,null,null,null,869.39,null,6,18/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,18,TMS00018/23-24,T1166/23-24,T1166/23-24,null,null,null,null,null,842.56,null,6,18/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,18,TMS00018/23-24,T1176/23-24,T1176/23-24,null,null,null,null,null,888.05,null,6,18/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,18,TMS00018/23-24,T1186/23-24,T1186/23-24,null,null,null,null,null,863.93,null,6,18/12/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-0,1,0,11,0,B,1,null,18,TMS00018/23-24,T1202/23-24,T1202/23-24,null,null,null,null,null,863.86,null,6,18/12/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,71,TMS00071/22-23,T0846/22-23,T0846/22-23,null,null,null,null,null,879.61,null,6,01/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,71,TMS00071/22-23,T0855/22-23,T0855/22-23,null,null,null,null,null,876.41,null,6,01/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,71,TMS00071/22-23,T0858/22-23,T0858/22-23,null,null,null,null,null,867.85,null,6,01/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,71,TMS00071/22-23,T0863/22-23,T0863/22-23,null,null,null,null,null,887.84,null,6,01/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,74,TMS00074/22-23,T0872/22-23,T0872/22-23,null,null,null,null,null,891.51,null,6,16/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,74,TMS00074/22-23,T0888/22-23,T0888/22-23,null,null,null,null,null,885.75,null,6,16/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,74,TMS00074/22-23,T0914/22-23,T0914/22-23,null,null,null,null,null,876.82,null,6,16/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,74,TMS00074/22-23,T0935/22-23,T0935/22-23,null,null,null,null,null,868.49,null,6,16/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,77,TMS00077/22-23,T0999/22-23,T0999/22-23,null,null,null,null,null,888.18,null,6,01/03/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,77,TMS00077/22-23,T0954/22-23,T0954/22-23,null,null,null,null,null,850.15,null,6,01/03/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,77,TMS00077/22-23,T0989/22-23,T0989/22-23,null,null,null,null,null,853.10,null,6,01/03/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,80,TMS00080/22-23,T1017/22-23,T1017/22-23,null,null,null,null,null,837.03,null,153,16/03/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-5-0,1,0,5,0,B,1,null,80,TMS00080/22-23,T1033/22-23,T1033/22-23,null,null,null,null,null,870.04,null,153,16/03/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,11,TMS00011/23-24,T0692/23-24,T0692/23-24,null,null,null,null,null,834.66,null,6,18/09/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,12,TMS00012/23-24,T0739/23-24,T0739/23-24,null,null,null,null,null,880.75,null,6,03/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,12,TMS00012/23-24,T0748/23-24,T0748/23-24,null,null,null,null,null,874.72,null,6,03/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,12,TMS00012/23-24,T0699/23-24,T0699/23-24,null,null,null,null,null,856.57,null,6,03/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,12,TMS00012/23-24,T0712/23-24,T0712/23-24,null,null,null,null,null,862.40,null,6,03/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,12,TMS00012/23-24,T0727/23-24,T0727/23-24,null,null,null,null,null,843.46,null,6,03/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,12,TMS00012/23-24,T0731/23-24,T0731/23-24,null,null,null,null,null,885.54,null,6,03/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0769/23-24,T0769/23-24,null,null,null,null,null,875.40,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0780/23-24,T0780/23-24,null,null,null,null,null,819.22,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0792/23-24,T0792/23-24,null,null,null,null,null,888.11,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0811/23-24,T0811/23-24,null,null,null,null,null,889.56,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0824/23-24,T0824/23-24,null,null,null,null,null,886.73,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0838/23-24,T0838/23-24,null,null,null,null,null,878.54,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0840/23-24,T0840/23-24,null,null,null,null,null,874.88,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0851/23-24,T0851/23-24,null,null,null,null,null,883.86,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,13,TMS00013/23-24,T0859/23-24,T0859/23-24,null,null,null,null,null,877.10,null,153,16/10/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-10-0,1,0,10,0,B,1,null,14,TMS00014/23-24,T0879/23-24,T0879/23-24,null,null,null,null,null,891.55,null,49,02/11/2023 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,8,TMS00008/24-25,T0471/24-25,T0471/24-25,null,null,null,null,null,897.04,null,6,16/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,8,TMS00008/24-25,T0479/24-25,T0479/24-25,null,null,null,null,null,886.14,null,6,16/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,8,TMS00008/24-25,T0495/24-25,T0495/24-25,null,null,null,null,null,868.38,null,6,16/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,8,TMS00008/24-25,T0508/24-25,T0508/24-25,null,null,null,null,null,868.20,null,6,16/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,9,TMS00009/24-25,T0517/24-25,T0517/24-25,null,null,null,null,null,884.49,null,6,01/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,9,TMS00009/24-25,T0527/24-25,T0527/24-25,null,null,null,null,null,876.01,null,6,01/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,9,TMS00009/24-25,T0535/24-25,T0535/24-25,null,null,null,null,null,892.55,null,6,01/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,9,TMS00009/24-25,T0544/24-25,T0544/24-25,null,null,null,null,null,877.92,null,6,01/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,9,TMS00009/24-25,T0557/24-25,T0557/24-25,null,null,null,null,null,864.07,null,6,01/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,9,TMS00009/24-25,T0570/24-25,T0570/24-25,null,null,null,null,null,846.28,null,6,01/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,9,TMS00009/24-25,T0581/24-25,T0581/24-25,null,null,null,null,null,852.12,null,6,01/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,9,TMS00009/24-25,T0597/24-25,T0597/24-25,null,null,null,null,null,867.21,null,6,01/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,10,TMS00010/24-25,T0609/24-25,T0609/24-25,null,null,null,null,null,856.94,null,6,16/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,10,TMS00010/24-25,T0615/24-25,T0615/24-25,null,null,null,null,null,865.17,null,6,16/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-14-0,1,0,14,0,B,1,null,10,TMS00010/24-25,T0623/24-25,T0623/24-25,null,null,null,null,null,871.45,null,6,16/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,11,TMS00011/24-25,T0631/24-25,T0631/24-25,null,null,null,null,null,876.12,null,6,16/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,11,TMS00011/24-25,T0638/24-25,T0638/24-25,null,null,null,null,null,859.92,null,6,16/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,11,TMS00011/24-25,T0644/24-25,T0644/24-25,null,null,null,null,null,880.76,null,6,16/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,11,TMS00011/24-25,T0651/24-25,T0651/24-25,null,null,null,null,null,859.86,null,6,16/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,11,TMS00011/24-25,T0655/24-25,T0655/24-25,null,null,null,null,null,881.85,null,6,16/08/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,12,TMS00012/24-25,T0658/24-25,T0658/24-25,null,null,null,null,null,868.92,null,6,02/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,12,TMS00012/24-25,T0663/24-25,T0663/24-25,null,null,null,null,null,885.55,null,6,02/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,12,TMS00012/24-25,T0667/24-25,T0667/24-25,null,null,null,null,null,882.60,null,6,02/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,12,TMS00012/24-25,T0673/24-25,T0673/24-25,null,null,null,null,null,874.40,null,6,02/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,12,TMS00012/24-25,T0677/24-25,T0677/24-25,null,null,null,null,null,864.07,null,6,02/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,12,TMS00012/24-25,T0682/24-25,T0682/24-25,null,null,null,null,null,872.36,null,6,02/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,12,TMS00012/24-25,T0688/24-25,T0688/24-25,null,null,null,null,null,873.24,null,6,02/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,13,TMS00013/24-25,T0711/24-25,T0711/24-25,null,null,null,null,null,847.35,null,6,16/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,13,TMS00013/24-25,T0721/24-25,T0721/24-25,null,null,null,null,null,871.86,null,6,16/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,13,TMS00013/24-25,T0729/24-25,T0729/24-25,null,null,null,null,null,849.51,null,6,16/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,13,TMS00013/24-25,T0738/24-25,T0738/24-25,null,null,null,null,null,847.82,null,6,16/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,13,TMS00013/24-25,T0748/24-25,T0748/24-25,null,null,null,null,null,849.84,null,6,16/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,13,TMS00013/24-25,T0751/24-25,T0751/24-25,null,null,null,null,null,850.34,null,6,16/09/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,14,TMS00014/24-25,T0770/24-25,T0770/24-25,null,null,null,null,null,863.13,null,6,01/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,14,TMS00014/24-25,T0781/24-25,T0781/24-25,null,null,null,null,null,850.22,null,6,01/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,14,TMS00014/24-25,T0789/24-25,T0789/24-25,null,null,null,null,null,864.73,null,6,01/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,14,TMS00014/24-25,T0800/24-25,T0800/24-25,null,null,null,null,null,854.08,null,6,01/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,14,TMS00014/24-25,T0813/24-25,T0813/24-25,null,null,null,null,null,865.39,null,6,01/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,14,TMS00014/24-25,T0823/24-25,T0823/24-25,null,null,null,null,null,863.54,null,6,01/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-0,1,0,15,0,B,1,null,14,TMS00014/24-25,T0837/24-25,T0837/24-25,null,null,null,null,null,863.45,null,6,01/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,16,TMS00016/24-25,T0846/24-25,T0846/24-25,null,null,null,null,null,850.90,null,6,16/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,16,TMS00016/24-25,T0857/24-25,T0857/24-25,null,null,null,null,null,867.70,null,6,16/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,16,TMS00016/24-25,T0869/24-25,T0869/24-25,null,null,null,null,null,845.86,null,6,16/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,16,TMS00016/24-25,T0879/24-25,T0879/24-25,null,null,null,null,null,860.68,null,6,16/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,16,TMS00016/24-25,T0891/24-25,T0891/24-25,null,null,null,null,null,856.41,null,6,16/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,16,TMS00016/24-25,T0899/24-25,T0899/24-25,null,null,null,null,null,847.62,null,6,16/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,16,TMS00016/24-25,T0907/24-25,T0907/24-25,null,null,null,null,null,841.34,null,6,16/10/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,17,TMS00017/24-25,T0911/24-25,T0911/24-25,null,null,null,null,null,868.52,null,153,04/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,17,TMS00017/24-25,T0921/24-25,T0921/24-25,null,null,null,null,null,852.80,null,153,04/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,17,TMS00017/24-25,T0927/24-25,T0927/24-25,null,null,null,null,null,847.96,null,153,04/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,17,TMS00017/24-25,T0939/24-25,T0939/24-25,null,null,null,null,null,849.04,null,153,04/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,17,TMS00017/24-25,T0944/24-25,T0944/24-25,null,null,null,null,null,862.75,null,153,04/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,17,TMS00017/24-25,T0949/24-25,T0949/24-25,null,null,null,null,null,861.79,null,153,04/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-1,1,0,15,1,B,1,null,17,TMS00017/24-25,T0955/24-25,T0955/24-25,null,null,null,null,null,836.69,null,153,04/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-2,1,0,15,2,B,1,null,18,TMS00018/24-25,T0966/24-25,T0966/24-25,null,null,null,null,null,875.56,null,6,18/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-2,1,0,15,2,B,1,null,18,TMS00018/24-25,T0974/24-25,T0974/24-25,null,null,null,null,null,744.61,null,6,18/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-2,1,0,15,2,B,1,null,18,TMS00018/24-25,T0982/24-25,T0982/24-25,null,null,null,null,null,853.94,null,6,18/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-2,1,0,15,2,B,1,null,18,TMS00018/24-25,T0987/24-25,T0987/24-25,null,null,null,null,null,858.12,null,6,18/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-2,1,0,15,2,B,1,null,18,TMS00018/24-25,T0992/24-25,T0992/24-25,null,null,null,null,null,858.04,null,6,18/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-2,1,0,15,2,B,1,null,18,TMS00018/24-25,T0997/24-25,T0997/24-25,null,null,null,null,null,867.50,null,6,18/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-15-2,1,0,15,2,B,1,null,18,TMS00018/24-25,T1003/24-25,T1003/24-25,null,null,null,null,null,840.88,null,6,18/11/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,23,TMS00023/24-25,T1205/24-25,T1205/24-25,null,null,null,null,null,890.52,null,6,03/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,23,TMS00023/24-25,T1212/24-25,T1212/24-25,null,null,null,null,null,859.09,null,6,03/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,23,TMS00023/24-25,T1214/24-25,T1214/24-25,null,null,null,null,null,883.80,null,6,03/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,23,TMS00023/24-25,T1219/24-25,T1219/24-25,null,null,null,null,null,884.44,null,6,03/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,23,TMS00023/24-25,T1224/24-25,T1224/24-25,null,null,null,null,null,886.54,null,6,03/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,23,TMS00023/24-25,T1229/24-25,T1229/24-25,null,null,null,null,null,880.77,null,6,03/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,23,TMS00023/24-25,T1233/24-25,T1233/24-25,null,null,null,null,null,891.64,null,6,03/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,23,TMS00023/24-25,T1235/24-25,T1235/24-25,null,null,null,null,null,886.96,null,6,03/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,24,TMS00024/24-25,T1239/24-25,T1239/24-25,null,null,null,null,null,886.35,null,6,17/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-17-0,1,0,17,0,B,1,null,24,TMS00024/24-25,T1242/24-25,T1242/24-25,null,null,null,null,null,877.20,null,6,17/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,25,TMS00025/24-25,T1248/24-25,T1248/24-25,null,null,null,null,null,879.89,null,6,17/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,25,TMS00025/24-25,T1250/24-25,T1250/24-25,null,null,null,null,null,885.30,null,6,17/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,25,TMS00025/24-25,T1255/24-25,T1255/24-25,null,null,null,null,null,882.37,null,6,17/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,25,TMS00025/24-25,T1261/24-25,T1261/24-25,null,null,null,null,null,891.40,null,6,17/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,25,TMS00025/24-25,T1264/24-25,T1264/24-25,null,null,null,null,null,886.94,null,6,17/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,25,TMS00025/24-25,T1268/24-25,T1268/24-25,null,null,null,null,null,883.32,null,6,17/02/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,26,TMS00026/24-25,T1273/24-25,T1273/24-25,null,null,null,null,null,883.04,null,6,03/03/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,26,TMS00026/24-25,T1277/24-25,T1277/24-25,null,null,null,null,null,889.25,null,6,03/03/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-18-0,1,0,18,0,B,1,null,26,TMS00026/24-25,T1280/24-25,T1280/24-25,null,null,null,null,null,883.65,null,6,03/03/2025 00:00:00
