

2 , 30 , IGL , B , C , 04/02/2011 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 30 , IGL , C , C , 04/02/2011 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 30 , IGL , R , C , 04/02/2011 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 31 , BPCL , B , C , 24/07/2014 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 31 , BPCL , C , C , 24/07/2014 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 31 , BPCL , R , C , 24/07/2014 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 31 , BPCL , R , C , 01/08/2022 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 31 , BPCL , R , C , 16/12/2022 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 31 , BPCL , R , T , 01/08/2022 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 31 , BPCL , R , T , 16/12/2022 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 32 , TEL , B , C , 06/08/2014 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 32 , TEL , C , C , 06/08/2014 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 32 , TEL , R , C , 06/08/2014 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 33 , HPCL , B , C , 16/09/2014 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 33 , HPCL , B , C , 15/06/2016 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 33 , HPCL , C , C , 15/06/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 33 , HPCL , R , C , 17/11/2010 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 33 , HPCL , R , C , 16/09/2014 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 33 , HPCL , R , C , 15/06/2016 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 33 , HPCL , R , T , 15/06/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 34 , JSW , B , C , 31/05/2011 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 34 , JSW , B , C , 25/11/2014 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 34 , JSW , C , C , 31/05/2011 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 34 , JSW , C , C , 25/11/2014 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 34 , JSW , R , C , 31/05/2011 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 34 , JSW , R , C , 25/11/2014 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 3 , BGL , B , C , 28/07/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 3 , BGL , C , C , 28/07/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 3 , BGL , R , C , 28/07/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 ,  , GSFC , B , C , 14/03/2016 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 ,  , GSFC , C , C , 14/03/2016 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 ,  , GSFC , R , C , 14/03/2016 00:00:00, 	(06-FEB-2025 11:27:15)	 (Not Inserted)
2 , 37 , H-Energy , B , C , 14/11/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 37 , H-Energy , C , C , 14/11/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 37 , H-Energy , R , C , 14/11/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 38 , SIMPL , B , C , 14/11/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 38 , SIMPL , C , C , 14/11/2016 00:00:00, 	(06-FEB-2025 11:27:15)
2 , 38 , SIMPL , R , C , 14/11/2016 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 40 , ATGL , B , C , 13/01/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 40 , ATGL , B , C , 04/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 40 , ATGL , C , C , 13/01/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 40 , ATGL , C , C , 04/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 40 , ATGL , R , C , 13/01/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 40 , ATGL , R , C , 04/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 42 , AMNS , B , C , 18/01/2012 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 42 , AMNS , C , C , 18/01/2012 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 42 , AMNS , R , C , 18/01/2012 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 42 , AMNS , R , T , 18/01/2012 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 43 , SEMTIPL , B , C , 28/07/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 43 , SEMTIPL , C , C , 28/07/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 43 , SEMTIPL , R , C , 28/07/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 43 , SEMTIPL , R , T , 28/07/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 44 , SGIPL , B , C , 28/11/2018 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 44 , SGIPL , C , C , 28/11/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 44 , SGIPL , R , C , 28/11/2017 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 45 , VGL , B , C , 03/07/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 45 , VGL , C , C , 03/07/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 45 , VGL , R , C , 03/07/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 46 , PGPGPL , B , C , 04/10/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 46 , PGPGPL , B , C , 28/04/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 46 , PGPGPL , C , C , 04/10/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 46 , PGPGPL , C , C , 01/04/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 46 , PGPGPL , C , C , 28/04/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 46 , PGPGPL , R , C , 04/10/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 46 , PGPGPL , R , C , 01/04/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 46 , PGPGPL , R , C , 28/04/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 49 , HCG , B , C , 02/12/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 49 , HCG , C , C , 02/12/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 49 , HCG , R , C , 02/12/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 50 , GGL , B , C , 09/12/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 50 , GGL , C , C , 09/12/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 50 , GGL , R , C , 09/12/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 51 , CFC , B , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 51 , CFC , C , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 51 , CFC , R , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 52 , IFFCO , B , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 52 , IFFCO , C , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 52 , IFFCO , R , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 53 , HGL-RLNG , B , C , 01/02/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 53 , HGL-RLNG , C , C , 01/02/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 53 , HGL-RLNG , R , C , 01/02/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 54 , PipeInfra , B , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 54 , PipeInfra , C , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 54 , PipeInfra , R , C , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 54 , PipeInfra , R , R , 01/01/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 56 , NFL-Nangal , B , C , 01/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 56 , NFL-Nangal , C , C , 01/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 56 , NFL-Nangal , R , C , 01/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 57 , HSIL , C , C , 01/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 57 , HSIL , R , C , 01/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 58 , VVF , B , C , 01/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 58 , VVF , C , C , 01/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 58 , VVF , R , C , 01/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 59 , KFL , B , C , 23/07/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 59 , KFL , C , C , 23/07/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 59 , KFL , R , C , 23/07/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 60 , BIL , B , C , 25/06/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 60 , BIL , C , C , 25/06/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 60 , BIL , R , C , 25/06/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 61 , RIPL , B , C , 19/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 61 , RIPL , C , C , 19/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 61 , RIPL , R , C , 19/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 62 , CP , B , C , 15/10/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 62 , CP , C , C , 15/10/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 62 , CP , R , C , 15/10/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 63 , HHFG DLNG , B , C , 26/10/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 63 , HHFG DLNG , C , C , 26/10/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 63 , HHFG DLNG , R , C , 26/10/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 64 , VWPL , B , C , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 64 , VWPL , C , C , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 64 , VWPL , R , C , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 65 , AGP CGD , B , C , 25/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 65 , AGP CGD , C , C , 25/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 65 , AGP CGD , R , C , 25/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 66 , MINDA , B , C , 29/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 66 , MINDA , C , C , 29/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 66 , MINDA , R , C , 29/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 67 , LEIPL , B , C , 04/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 67 , LEIPL , C , C , 04/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 67 , LEIPL , R , C , 04/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 ,  , SCHOTT , B , C , 24/02/2020 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , SCHOTT , C , C , 24/02/2020 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , SCHOTT , R , C , 24/02/2020 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 68 , HIL , B , C , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 68 , HIL , C , C , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 68 , HIL , R , C , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 69 , HCGD-B , B , C , 01/04/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 69 , HCGD-B , C , C , 01/04/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 69 , HCGD-B , R , C , 01/04/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 70 , BIPL , B , C , 21/07/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 70 , BIPL , C , C , 21/07/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 70 , BIPL , R , C , 21/07/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 71 , EXXARO , B , C , 23/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 71 , EXXARO , C , C , 23/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 71 , EXXARO , R , C , 29/05/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 71 , EXXARO , R , C , 23/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 73 , STVPL , R , C , 18/02/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 75 , JGPL , R , C , 18/02/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 77 , WALLCERA , R , C , 17/02/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 79 , ASTIS , R , C , 17/02/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 80 , PROTON , R , C , 16/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 83 , ANTIQUE , R , C , 16/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 86 , ACER , R , C , 16/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 89 , KAJARIA , B , C , 30/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 89 , KAJARIA , C , C , 30/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 89 , KAJARIA , R , C , 30/11/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 90 , GASGROWS , R , C , 07/05/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 92 , SISECAM , B , C , 09/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 92 , SISECAM , C , C , 09/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 92 , SISECAM , R , C , 09/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 93 , ATPL , B , C , 17/12/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 93 , ATPL , C , C , 17/12/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 93 , ATPL , R , C , 17/12/2020 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 94 , OPAL , B , C , 28/07/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 94 , OPAL , C , C , 28/07/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 94 , OPAL , R , C , 28/07/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 95 , JKPAPER , B , C , 02/08/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 95 , JKPAPER , C , C , 02/08/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 95 , JKPAPER , R , C , 02/08/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 96 , STL , B , C , 25/08/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 96 , STL , C , C , 25/08/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 96 , STL , R , C , 25/08/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 97 , UEPL , R , C , 03/09/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 99 , CELLO , B , C , 01/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 99 , CELLO , C , C , 01/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 99 , CELLO , R , C , 01/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 100 , CALDERYS , B , C , 20/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 100 , CALDERYS , C , C , 20/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 100 , CALDERYS , R , C , 20/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 ,  , RCF , B , C , 30/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , RCF , C , C , 30/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , RCF , R , C , 30/12/2021 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 103 , BWRL , B , C , 25/01/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 103 , BWRL , C , C , 25/01/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 103 , BWRL , R , C , 25/01/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 104 , KRYO , R , C , 31/01/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 106 , VIRGO , B , C , 12/02/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 106 , VIRGO , C , C , 12/02/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 106 , VIRGO , R , C , 12/02/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 107 , BLPL , B , C , 26/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 107 , BLPL , C , C , 26/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 107 , BLPL , R , C , 02/03/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 108 , GIPSKARTON , B , C , 24/03/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 108 , GIPSKARTON , R , C , 24/03/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 ,  , TGPL , C , T , 27/04/2005 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , TGPL , R , T , 27/04/2005 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 7 , SELNG , C , T , 03/10/2008 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 7 , SELNG , R , T , 29/04/2005 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 7 , SELNG , R , T , 03/10/2008 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 8 , SITME , B , T , 21/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 8 , SITME , C , T , 21/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 8 , SITME , R , T , 21/06/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 113 , RIL-D6 , B , T , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 113 , RIL-D6 , R , T , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 114 , BP  , B , T , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 114 , BP  , C , T , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 114 , BP  , R , T , 01/01/2021 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 115 , AMNS-T , R , T , 01/01/2019 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 116 , RIL-CBM , R , T , 25/03/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 ,  , PIL-Haz , C , R , 14/09/2008 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , PIL-Haz , C , R , 14/09/2010 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , PIL-Haz , C , R , 25/04/2019 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 118 , GSPL , R , C , 21/04/2006 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 118 , GSPL , R , R , 21/04/2006 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 128 , PARK-MSK , R , R , 19/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 129 , PARK-BHD , R , R , 19/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 130 , PARKPHUCBM , R , R , 19/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 131 , TGLPL , B , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 131 , TGLPL , C , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 131 , TGLPL , R , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 132 , TGBPL , B , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 132 , TGBPL , C , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 132 , TGBPL , R , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 133 , BGEPL , B , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 133 , BGEPL , C , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 133 , BGEPL , R , C , 29/04/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 134 , IMCL , B , C , 12/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 134 , IMCL , C , C , 12/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 134 , IMCL , R , C , 12/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 135 , PMSKP , R , R , 13/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 136 , VVF India , B , C , 14/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 136 , VVF India , C , C , 14/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 136 , VVF India , R , C , 14/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 136 , VVF India , R , C , 16/12/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , GNFC , B , C , 24/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , GNFC , C , C , 24/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , GNFC , R , C , 24/05/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , MEIL , B , C , 02/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , MEIL , C , C , 02/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 ,  , MEIL , R , C , 02/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 139 , ONGC , B , T , 07/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 139 , ONGC , C , T , 07/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 139 , ONGC , R , T , 07/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 140 , GLIL , B , C , 07/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 140 , GLIL , C , C , 07/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 140 , GLIL , R , C , 07/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 ,  , UGEL , R , C , 09/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
2 , 142 , SGI-AP , B , C , 27/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 142 , SGI-AP , C , C , 27/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 142 , SGI-AP , R , C , 27/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 143 , IGX , R , C , 29/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 145 , RGPL , R , C , 29/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 145 , RGPL , R , R , 29/06/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 146 , GTIPL , R , C , 01/07/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 147 , GSPL-C , R , C , 12/07/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 148 , PEPL , R , C , 13/07/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 149 , GFCL , B , C , 14/07/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 149 , GFCL , C , C , 14/07/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 149 , GFCL , R , C , 14/07/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 150 , DERL , R , T , 16/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 151 , CPL , B , C , 16/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 151 , CPL , C , C , 16/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 151 , CPL , R , C , 16/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 153 , IRM , B , C , 24/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 153 , IRM , C , C , 24/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 153 , IRM , R , C , 24/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 154 , PPL , B , C , 30/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 154 , PPL , C , C , 30/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 154 , PPL , R , C , 26/08/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 155 , YARALTD , B , C , 06/09/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 155 , YARALTD , C , C , 06/09/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 155 , YARALTD , R , C , 06/09/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 156 , INPEROX , B , C , 13/09/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 156 , INPEROX , C , C , 13/09/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 156 , INPEROX , R , C , 13/09/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 157 , RAFECHL , R , C , 28/09/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 158 , MGRPL , R , C , 01/10/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 158 , MGRPL , R , T , 01/10/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 160 , CNTENKA , B , C , 17/10/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 160 , CNTENKA , C , C , 17/10/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 160 , CNTENKA , R , C , 17/10/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 161 , EFSPL , R , C , 25/10/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 , 161 , EFSPL , R , T , 25/10/2022 00:00:00, 	(06-FEB-2025 11:27:16)
2 ,  , HINDURV , B , C , 28/02/2023 00:00:00, 	(06-FEB-2025 11:27:16)	 (Not Inserted)
