

<<ROLLBACK_START>>,<<FMS_ENTITY_REQ_DTL>>,,, 	(18-FEB-2025 15:03:20)
 
COMPANY_CD,COUNTERPARTY_CD,SEQ_NO,ENTIY,TIMESTAMP
1,264,1,, 	(18-FEB-2025 15:03:20)	 (Not Deleted)

TOTAL DATA DELETED : ,0,,, 	(18-FEB-2025 15:03:20)
 
<<ROLLBACK_END>>,<<FMS_ENTITY_REQ_DTL()>>,,, 	(18-FEB-2025 15:03:20)
 

<<ROLLBACK_START>>,<<FMS_SECTOR_MST()>>, 	(18-FEB-2025 15:03:20)
 
CD,ABBR,TIMESTAMP

TOTAL DATA DELETED : ,0, 	(18-FEB-2025 15:03:20)
 
<<ROLLBACK_END>>,<<FMS_SECTOR_MST()>>, 	(18-FEB-2025 15:03:20)
 

<<ROLLBACK_START>>,<<FMS_SECTOR_DTL()>>, 	(18-FEB-2025 15:03:20)
 
CD,EFF_DT,TIMESTAMP

TOTAL DATA DELETED : ,0, 	(18-FEB-2025 15:03:20)
 
<<ROLLBACK_END>>,<<FMS_SECTOR_DTL()>>, 	(18-FEB-2025 15:03:20)
 

<<ROLLBACK_START>>,<<FMS_ENTITY_ADDR_MST()>>,,,, 	(18-FEB-2025 15:03:31)
2,151,C,1,01/07/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,151,C,2,01/07/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,11,C,1,20/12/2018 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,12,C,1,20/06/2013 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,13,C,1,04/02/2011 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,13,C,2,04/02/2011 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,13,C,2,01/04/2024 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,13,C,3,04/02/2011 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,13,C,4,01/10/2022 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,13,C,5,01/10/2022 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,13,C,6,26/02/2024 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,14,C,1,24/07/2014 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,14,C,2,24/07/2014 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,14,C,2,23/02/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,14,C,3,24/07/2014 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,14,C,4,25/08/2022 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,1,17/11/2010 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,1,16/09/2014 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,1,01/05/2024 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,1,15/05/2024 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,1,01/01/2025 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,2,13/02/2015 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,3,01/10/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,4,18/03/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,5,16/07/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,15,C,5,29/07/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,16,C,1,25/11/2014 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,17,C,1,28/07/2016 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,18,C,1,14/03/2016 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,18,C,2,01/01/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,19,C,1,13/01/2017 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,19,C,2,06/02/2024 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,20,C,1,18/01/2012 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,20,C,2,18/01/2012 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,20,C,4,01/12/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,21,C,1,28/11/2017 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,21,C,3,28/11/2017 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,21,C,5,23/03/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,22,C,1,03/07/2019 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,22,C,2,03/07/2019 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,22,C,3,20/12/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,23,C,1,04/10/2019 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,23,C,1,01/04/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,23,C,1,28/04/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,23,C,2,04/10/2019 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,23,C,2,01/04/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,23,C,2,28/04/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,23,C,3,28/01/2025 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,23,C,4,30/01/2025 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,24,C,1,02/12/2019 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,25,C,1,09/12/2019 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,26,C,1,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,26,C,2,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,26,C,3,01/01/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,27,C,1,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,27,C,2,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,27,C,3,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,28,C,1,01/02/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,1,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,2,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,3,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,4,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,5,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,6,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,7,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,8,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,9,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,10,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,29,C,11,01/01/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,31,C,1,01/05/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,31,C,1,01/05/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,31,C,1,01/01/2025 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,32,C,1,23/07/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,32,C,2,23/07/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,33,C,1,25/01/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,33,C,2,01/02/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,34,C,1,29/01/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,34,C,2,28/07/2022 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,35,C,1,24/02/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,36,C,1,01/01/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,36,C,2,01/05/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,36,C,3,21/01/2022 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,36,C,4,01/06/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,37,C,1,01/04/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,38,C,1,30/11/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,38,C,2,01/02/2023 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,39,C,1,09/06/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,40,C,1,17/12/2020 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,40,C,2,05/04/2022 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,41,C,1,28/07/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,42,C,1,30/12/2021 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)
2,42,C,2,06/09/2022 00:00:00, 	(18-FEB-2025 15:03:44)	 (Not Deleted)

TOTAL DATA DELETED : ,0,,,, 	(18-FEB-2025 15:03:44)
 

<<ROLLBACK_END>>,<<FMS_COUNTERPARTY_PLANT_DTL()>>,,,, 	(18-FEB-2025 15:03:44)
 

<<ROLLBACK_START>>,<<FMS_COUNTERPARTY_BU_DTL()>>,,,, 	(18-FEB-2025 15:03:44)
 
COMPANY_CD,COUNTERPARTY_CD,PLANT_ABBR,ENTITY,SEQ_NO,EFF_DT,TIMESTAMP
2,300,SGS,S,1,01/04/2007 00:00:00, 	(18-FEB-2025 15:03:45)	 (Not Deleted)
2,301,JBB,V,1,01/04/2007 00:00:00, 	(18-FEB-2025 15:03:45)	 (Not Deleted)
2,299,SLPL,H,1,21/01/2016 00:00:00, 	(18-FEB-2025 15:03:45)	 (Not Deleted)
2,298,BOXCO,H,1,11/08/2014 00:00:00, 	(18-FEB-2025 15:03:45)	 (Not Deleted)
2,297,JMB,H,1,01/04/2005 00:00:00, 	(18-FEB-2025 15:03:45)	 (Not Deleted)

TOTAL DATA DELETED : ,0,,,, 	(18-FEB-2025 15:03:45)
 

<<ROLLBACK_END>>,<<FMS_COUNTERPARTY_BU_DTL()>>,,,, 	(18-FEB-2025 15:03:45)
 

<<ROLLBACK_START>>,<<FMS_INT_PAY_RATE_ENTRY()>>, 	(18-FEB-2025 15:03:55)
 
INT_RATE_CD,EFF_DT,TIMESTAMP
1,01/11/2022 00:00:00, 	(18-FEB-2025 15:03:55)	 (Not Deleted)

TOTAL DATA DELETED : ,0, 	(18-FEB-2025 15:03:55)
 

<<ROLLBACK_END>>,<<FMS_INT_PAY_RATE_ENTRY()>>, 	(18-FEB-2025 15:03:55)
 

<<ROLLBACK_START>>,<<FMS_EXCHG_RATE_ENTRY()>>, 	(18-FEB-2025 15:03:55)
 
