

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(08-APR-2025 13:01:06)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,124, 0, 0,825150, 2,I, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,20, 0, 0,825113, 0,T, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,20, 0, 0,825113, 0,T, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,20, 0, 0,825113, 0,T, 	(08-APR-2025 13:01:26)
2,20, 0, 0,825113, 0,T, 	(08-APR-2025 13:01:26)
2,20, 0, 0,825113, 0,T, 	(08-APR-2025 13:01:26)
2,20, 0, 0,825113, 0,T, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825148, 0,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825148, 0,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,61, 0, 0,825154, 2,I, 	(08-APR-2025 13:01:26)
2,61, 0, 0,825154, 2,I, 	(08-APR-2025 13:01:26)
2,61, 0, 0,825154, 2,I, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825147, 2,T, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,154, 0, 0,825141, 2,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,1, 0, 0,825048, 4,D, 	(08-APR-2025 13:01:26)
2,, , ,, ,, 	(08-APR-2025 13:01:26)	 (Not Inserted)
