

<<START>>,<<FMS_TRADER_CONT_PLANT>>,,,,,,, 	(16-MAY-2025 10:56:06)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,CONTRACT_TYPE,TIMESTAMP
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,81, 0, 0,824025, 0,I, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,81, 0, 0,824025, 0,I, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,124, 0, 0,824021, 2,I, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,124, 0, 0,824021, 2,I, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,81, 0, 0,824025, 0,I, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824014, 0,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,823090, 1,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,823090, 1,D, 	(16-MAY-2025 10:57:11)
2,124, 0, 0,824021, 2,I, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824016, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,20, 0, 0,825001, 0,T, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,20, 0, 0,825001, 0,T, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,20, 0, 0,825001, 0,T, 	(16-MAY-2025 10:57:11)
2,20, 0, 0,825001, 0,T, 	(16-MAY-2025 10:57:11)
2,20, 0, 0,825001, 0,T, 	(16-MAY-2025 10:57:11)
2,20, 0, 0,825001, 0,T, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825003, 0,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825003, 0,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,825002, 2,T, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,154, 0, 0,824015, 2,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824005, 21,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,823053, 4,D, 	(16-MAY-2025 10:57:11)
2,1, 0, 0,824007, 13,D, 	(16-MAY-2025 10:57:11)
