

<<START>>,<<FMS_TRADER_CONT_BU>>,,,,,, 	(01-APR-2025 15:02:36)
2,154, 0, 0,825105,0,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825106,2,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825106,2,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825025,11,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,11,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825025,12,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,12,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825025,13,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825025,13,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825026,8,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825026,8,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,154, 0, 0,825107,0,1,D, 	(01-APR-2025 15:02:51)
2,154, 0, 0,825110,1,1,D, 	(01-APR-2025 15:02:51)
2,1, 0, 0,825028,0,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,1, 0, 0,825028,0,1,D, 	(01-APR-2025 15:02:51)	 (Not Inserted)
2,61, 0, 0,825118,0,1,I, 	(01-APR-2025 15:02:51)
2,61, 0, 0,825118,1,1,I, 	(01-APR-2025 15:02:51)

TOTAL DATA IN EXCEL : 370,,,,,,,, 	(01-APR-2025 15:02:51)
 

TOTAL DATA INSERTED : 245,,,,,,,, 	(01-APR-2025 15:02:51)
 

TOTAL SKIPPED DATA 125,,,,,,,, 	(01-APR-2025 15:02:51)
 
<<END>><<FMS_TRADER_CONT_PLANT>>,,,,,,,, 	(01-APR-2025 15:02:51)
 
