

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(06-JUN-2025 11:51:17)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)	 (Not Inserted)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:02)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:02)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824016, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,825002, 2,T, 	(06-JUN-2025 11:52:03)
2,61, 0, 0,824022, 2,I, 	(06-JUN-2025 11:52:03)
2,61, 0, 0,824022, 2,I, 	(06-JUN-2025 11:52:03)
2,61, 0, 0,824023, 2,I, 	(06-JUN-2025 11:52:03)
2,61, 0, 0,824023, 2,I, 	(06-JUN-2025 11:52:03)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:03)
2,181, 0, 0,824026, 1,I, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,20, 0, 0,825001, 0,T, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824005, 21,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,825003, 0,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,824015, 2,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,825003, 0,D, 	(06-JUN-2025 11:52:03)
2,154, 0, 0,825003, 0,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,823053, 4,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
2,1, 0, 0,824007, 13,D, 	(06-JUN-2025 11:52:03)
