

<<START>>,<<FMS_GTA_CONT_MAP>>,, 	(09-MAY-2025 15:49:12)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,CONT_REF_NO,CUST_CD,SELL_CONT_MAP,TIMESTAMP,
2,4 , 1,0,170,0,C,1-1-1601-1162L2-0-1-0-2,158,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,171,0,C,1-1-1601-292L2-0-1-0-2,18,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,172,0,C,1-1-1601-881S1-0-7-0-1,49,S-1-0-7-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,173,0,C,1-1-1601-1001,54,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,174,0,C,1-1-1601-1281L1-0-1-0-1,106,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,175,0,C,1-1-1601-83L115-0-1-0-3,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,176,0,C,1-1-1601-84L116-0-1-0-4,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,177,0,C,1-1-1601-81L119-0-1-0-1,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,178,0,C,1-1-1601-82L114-0-1-0-2,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,179,0,C,1-1-1604-542S1-0-4-0-2,34,S-1-0-4-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,180,0,C,1-1-1601-83L120-0-1-0-3,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,181,0,C,1-1-1604-542S1-0-5-0-2,34,S-1-0-5-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,182,0,C,1-1-1601-1161L4-0-1-0-1,158,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,183,0,C,1-1-1601-892L4-0-1-0-2,50,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,184,0,C,1-1-1601-91L34-0-1-0-1,6,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,185,0,C,1-1-1604-333S1-0-33-0-3,20,S-1-0-33-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,186,0,C,1-1-1603-851S1-0-2-0-1,47,S-1-0-2-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,187,0,C,1-1-1601-81L126-0-1-0-1,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,188,0,C,1-1-1601-82L126-0-1-0-2,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,189,0,C,1-1-1601-411L19-0-1-0-1,27,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,190,0,C,1-1-1601-412L20-0-1-0-2,27,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,29 , 1,0,1,0,C,1-1-1804-452S1-0-9-2-2,31,S-1-0-9-2, 	(09-MAY-2025 15:49:12)
2,29 , 1,0,2,0,C,1-1-1801-261S2-0-26-0-1,15,S-2-0-26-0, 	(09-MAY-2025 15:49:12)
2,29 , 1,0,3,0,C,1-1-1805-451S1-0-10-2-1,31,S-1-0-10-2, 	(09-MAY-2025 15:49:12)
2,29 , 1,0,4,0,C,1-1-1801-1061L3-0-1-0-1,60,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,29 , 1,0,5,0,C,1-1-1803-451S1-0-7-1-1,31,S-1-0-7-1, 	(09-MAY-2025 15:49:12)
2,29 , 1,0,6,0,C,1-1-1805-451S1-0-7-1-1,31,S-1-0-7-1, 	(09-MAY-2025 15:49:12)
