

<<START>>,<<FMS_TRADER_CONT_BU>>,,,,,, 	(08-APR-2025 12:56:18)
2,20, 0, 0,825111,1,1,T, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825111,1,2,T, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,166, 0, 0,825158,5,1,T, 	(08-APR-2025 12:56:34)
2,166, 0, 0,825159,5,1,T, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825050,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825048,4,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,154, 0, 0,825137,1,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,14, 0, 0,825114,0,1,I, 	(08-APR-2025 12:56:34)
2,14, 0, 0,825115,0,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,15, 0, 0,825094,0,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825069,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825070,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,51, 0, 0,825101,2,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825078,1,1,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825056,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825058,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825081,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,154, 0, 0,825135,3,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825063,1,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825085,1,1,I, 	(08-APR-2025 12:56:34)
2,64, 0, 0,825161,2,2,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,154, 0, 0,825139,0,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,20, 0, 0,825112,1,1,T, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,166, 0, 0,825160,1,1,T, 	(08-APR-2025 12:56:34)
2,124, 0, 0,825150,2,2,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825044,13,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825045,13,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825044,13,2,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825045,13,2,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825144,0,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,61, 0, 0,825153,2,2,I, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825113,0,1,T, 	(08-APR-2025 12:56:34)
2,20, 0, 0,825113,0,2,T, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825148,0,3,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,51, 0, 0,825104,1,1,I, 	(08-APR-2025 12:56:34)
2,81, 0, 0,825162,0,1,I, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,1, 0, 0,825040,21,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825041,21,1,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825040,21,2,D, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825041,21,2,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,2,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,43, 0, 0,825088,1,2,I, 	(08-APR-2025 12:56:34)
2,43, 0, 0,825087,1,2,I, 	(08-APR-2025 12:56:34)
2,43, 0, 0,825086,1,2,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825064,1,2,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825065,1,2,I, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825066,1,2,I, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825145,0,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825147,2,2,T, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825147,2,4,T, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,154, 0, 0,825147,0,1,T, 	(08-APR-2025 12:56:34)
2,1, 0, 0,825052,1,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,181, 0, 0,825163,1,1,I, 	(08-APR-2025 12:56:34)
2,61, 0, 0,825154,2,2,I, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825140,0,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825141,2,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825142,2,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,154, 0, 0,825143,0,1,D, 	(08-APR-2025 12:56:34)
2,154, 0, 0,825146,1,1,D, 	(08-APR-2025 12:56:34)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)
2,null, , ,,,1,, 	(08-APR-2025 12:56:34)	 (Not Inserted)

TOTAL DATA IN EXCEL : 370,,,,,,,, 	(08-APR-2025 12:56:34)
 

TOTAL DATA INSERTED : 174,,,,,,,, 	(08-APR-2025 12:56:34)
 

TOTAL SKIPPED DATA 196,,,,,,,, 	(08-APR-2025 12:56:34)
 
<<END>><<FMS_TRADER_CONT_PLANT>>,,,,,,,, 	(08-APR-2025 12:56:34)
 

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(08-APR-2025 12:56:52)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,1, 0, 0,825052, 1,D, 	(08-APR-2025 12:56:52)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,, , ,, ,, 	(08-APR-2025 12:56:52)	 (Not Inserted)
2,61, 0, 0,825153, 2,I, 	(08-APR-2025 12:56:52)
2,51, 0, 0,825098, 1,I, 	(08-APR-2025 12:56:52)
2,51, 0, 0,825098, 0,I, 	(08-APR-2025 12:56:52)
