

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(02-MAY-2025 12:46:31)
2,256, 1, 0, 725164,0, N, 1, 1,10,17/01/2020 00:00:00, 17/01/2020 00:00:00, 11, 2019-2020,P,0,16,NA,3.95, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725164,0, N, 1, 1,10,17/01/2020 00:00:00, 17/01/2020 00:00:00, 11, 2019-2020,PF,0,16,NA,3.95, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725164,0, N, 1, 1,10,17/01/2020 00:00:00, 17/01/2020 00:00:00, 11, 2019-2020,F,0,16,933034,3.95, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725164,0, N, 1, 1,10,17/01/2020 00:00:00, 17/01/2020 00:00:00, 11, 2019-2020,CP,0,16,NA,3.95, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725164,0, N, 1, 1,10,17/01/2020 00:00:00, 17/01/2020 00:00:00, 11, 2019-2020,CF,0,16,933034,3.95, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725142,0, N, 1, 1,10,17/10/2019 00:00:00, 17/10/2019 00:00:00, 12, 2019-2020,P,0,16,na,4.37, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725142,0, N, 1, 1,10,17/10/2019 00:00:00, 17/10/2019 00:00:00, 12, 2019-2020,PF,0,16,na,4.37, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725142,0, N, 1, 1,10,17/10/2019 00:00:00, 17/10/2019 00:00:00, 12, 2019-2020,F,0,16,928282,4.37, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725142,0, N, 1, 1,10,17/10/2019 00:00:00, 17/10/2019 00:00:00, 12, 2019-2020,CP,0,16,na,4.37, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725142,0, N, 1, 1,10,17/10/2019 00:00:00, 17/10/2019 00:00:00, 12, 2019-2020,CF,0,16,928282,4.37, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725145,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 13, 2019-2020,P,0,16,NA,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725145,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 13, 2019-2020,PF,0,16,NA,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725145,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 13, 2019-2020,F,0,16,930930,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725145,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 13, 2019-2020,CP,0,16,NA,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725145,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 13, 2019-2020,CF,0,16,930930,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725146,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 14, 2019-2020,P,0,16,NA,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725146,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 14, 2019-2020,PF,0,16,NA,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725146,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 14, 2019-2020,F,0,16,931953,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725146,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 14, 2019-2020,CP,0,16,NA,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725146,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 14, 2019-2020,CF,0,16,931953,5.2846, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725147,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 15, 2019-2020,P,0,16,NA,4.9358, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725147,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 15, 2019-2020,PF,0,16,NA,4.9358, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725147,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 15, 2019-2020,F,0,16,932858,4.9358, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725147,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 15, 2019-2020,CP,0,16,NA,4.9358, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725147,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 15, 2019-2020,CF,0,16,932858,4.9358, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725148,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 16, 2019-2020,P,0,16,NA,3.1623, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725148,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 16, 2019-2020,PF,0,16,NA,3.1623, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725148,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 16, 2019-2020,F,0,16,933999,3.1623, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725148,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 16, 2019-2020,CP,0,16,NA,3.1623, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725148,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 16, 2019-2020,CF,0,16,933999,3.1623, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725149,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 17, 2019-2020,P,0,16,NA,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725149,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 17, 2019-2020,PF,0,16,NA,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725149,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 17, 2019-2020,F,0,16,937095,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725149,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 17, 2019-2020,CP,0,16,NA,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725149,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 17, 2019-2020,CF,0,16,937095,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725150,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 18, 2019-2020,P,0,16,NA,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725150,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 18, 2019-2020,PF,0,16,NA,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725150,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 18, 2019-2020,F,0,16,936133,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725150,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 18, 2019-2020,CP,0,16,NA,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725150,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 18, 2019-2020,CF,0,16,936133,2.4354, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725151,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 19, 2019-2020,P,0,16,NA,1.7474, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725151,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 19, 2019-2020,PF,0,16,NA,1.7474, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725151,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 19, 2019-2020,F,0,16,938042,1.7474, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725151,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 19, 2019-2020,CP,0,16,NA,1.7474, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725151,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 19, 2019-2020,CF,0,16,938042,1.7474, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725152,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 20, 2019-2020,P,0,16,NA,1.7027, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725152,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 20, 2019-2020,PF,0,16,NA,1.7027, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725152,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 20, 2019-2020,F,0,16,939019,1.7027, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725152,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 20, 2019-2020,CP,0,16,NA,1.7027, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725152,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 20, 2019-2020,CF,0,16,939019,1.7027, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725154,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 21, 2019-2020,P,0,16,NA,1.8043, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725154,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 21, 2019-2020,PF,0,16,NA,1.8043, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725154,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 21, 2019-2020,F,0,16,939708,1.8043, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725154,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 21, 2019-2020,CP,0,16,NA,1.8043, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725155,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 22, 2019-2020,P,0,16,NA,1.8043, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725155,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 22, 2019-2020,PF,0,16,NA,1.8043, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725155,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 22, 2019-2020,F,0,16,940710,1.8043, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725155,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 22, 2019-2020,CP,0,16,NA,1.8043, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725157,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,P,0,16,NA,2.5381, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725157,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,PF,0,16,NA,2.5381, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725157,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,P,0,16,NA,2.5381, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725157,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,PF,0,16,NA,2.5381, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725157,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,F,0,16,941075,2.5381, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725157,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,F,0,16,941733,2.5381, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725157,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,CP,0,16,NA,2.5381, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725157,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,CP,0,16,NA,2.5381, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725158,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 24, 2019-2020,P,0,16,NA,3.9475, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725158,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 24, 2019-2020,PF,0,16,NA,3.9475, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725158,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 24, 2019-2020,P,0,16,NA,2.8204, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725158,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 24, 2019-2020,PF,0,16,NA,2.8204, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725158,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 24, 2019-2020,F,0,16,942496,3.9475, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725158,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 24, 2019-2020,F,0,16,943367,2.8204, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725158,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 24, 2019-2020,CP,0,16,NA,3.9475, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725158,0, N, 1, 1,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 24, 2019-2020,CP,0,16,NA,2.8204, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725160,0, N, null, null,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,P,0,,NA,2.6593, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725160,0, N, null, null,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,PF,0,,NA,2.6593, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725160,0, N, null, null,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,F,0,,944782,2.6593, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725160,0, N, null, null,10,17/12/2019 00:00:00, 17/12/2019 00:00:00, 23, 2019-2020,CP,0,,NA,2.6593, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725159,0, N, null, null,10,17/12/2019 00:00:00, 18/12/2019 00:00:00, 22, 2019-2020,P,0,,NA,4.7863, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725159,0, N, null, null,10,17/12/2019 00:00:00, 18/12/2019 00:00:00, 22, 2019-2020,PF,0,,NA,4.7863, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725159,0, N, null, null,10,17/12/2019 00:00:00, 18/12/2019 00:00:00, 22, 2019-2020,F,0,,944342,4.7863, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725159,0, N, null, null,10,17/12/2019 00:00:00, 18/12/2019 00:00:00, 22, 2019-2020,CP,0,,NA,4.7863, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725133,0, N, 1, 1,10,19/04/2019 00:00:00, 20/04/2019 00:00:00, 23, 2019-2020,P,0,16,-,4.54, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725133,0, N, 1, 1,10,19/04/2019 00:00:00, 20/04/2019 00:00:00, 23, 2019-2020,PF,0,16,-,4.54, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725133,0, N, 1, 1,10,19/04/2019 00:00:00, 20/04/2019 00:00:00, 23, 2019-2020,F,0,16,922059,4.54, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725133,0, N, 1, 1,10,19/04/2019 00:00:00, 20/04/2019 00:00:00, 23, 2019-2020,CP,0,16,-,4.54, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725133,0, N, 1, 1,10,19/04/2019 00:00:00, 20/04/2019 00:00:00, 21, 2019-2020,CF,0,16,922059,4.54, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725134,0, N, 1, 1,10,24/04/2019 00:00:00, 24/04/2019 00:00:00, 24, 2019-2020,P,0,16,-,5.17, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725134,0, N, 1, 1,10,24/04/2019 00:00:00, 24/04/2019 00:00:00, 24, 2019-2020,PF,0,16,-,5.17, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725134,0, N, 1, 1,10,24/04/2019 00:00:00, 24/04/2019 00:00:00, 24, 2019-2020,F,0,16,922704,5.17, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725134,0, N, 1, 1,10,24/04/2019 00:00:00, 24/04/2019 00:00:00, 24, 2019-2020,CP,0,16,-,5.17, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725134,0, N, 1, 1,10,24/04/2019 00:00:00, 24/04/2019 00:00:00, 22, 2019-2020,CF,0,16,922704,5.17, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725138,0, N, 1, 1,10,24/07/2019 00:00:00, 25/07/2019 00:00:00, 25, 2019-2020,P,0,16,924904,6.93, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725138,0, N, 1, 1,10,24/07/2019 00:00:00, 25/07/2019 00:00:00, 25, 2019-2020,PF,0,16,924904,6.93, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725138,0, N, 1, 1,10,24/07/2019 00:00:00, 25/07/2019 00:00:00, 25, 2019-2020,F,0,16,924904-925770,6.93, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725138,0, N, 1, 1,10,24/07/2019 00:00:00, 25/07/2019 00:00:00, 25, 2019-2020,CP,0,16,924904,6.93, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725138,0, N, 1, 1,10,24/07/2019 00:00:00, 25/07/2019 00:00:00, 23, 2019-2020,CF,0,16,924904-925770,6.93, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725143,0, N, 1, 1,10,24/10/2019 00:00:00, 24/10/2019 00:00:00, 26, 2019-2020,P,0,16,na,5.24, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725143,0, N, 1, 1,10,24/10/2019 00:00:00, 24/10/2019 00:00:00, 26, 2019-2020,PF,0,16,na,5.24, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725143,0, N, 1, 1,10,24/10/2019 00:00:00, 24/10/2019 00:00:00, 26, 2019-2020,F,0,16,928717,5.24, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725143,0, N, 1, 1,10,24/10/2019 00:00:00, 24/10/2019 00:00:00, 26, 2019-2020,CP,0,16,na,5.24, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725143,0, N, 1, 1,10,24/10/2019 00:00:00, 24/10/2019 00:00:00, 24, 2019-2020,CF,0,16,928717,5.24, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725165,0, N, 1, 1,10,26/02/2020 00:00:00, 03/03/2020 00:00:00, 27, 2019-2020,P,0,16,NA,3.2, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725165,0, N, 1, 1,10,26/02/2020 00:00:00, 03/03/2020 00:00:00, 27, 2019-2020,PF,0,16,NA,3.2, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725165,0, N, 1, 1,10,26/02/2020 00:00:00, 03/03/2020 00:00:00, 27, 2019-2020,F,0,16,934428,3.2, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725165,0, N, 1, 1,10,26/02/2020 00:00:00, 03/03/2020 00:00:00, 27, 2019-2020,CP,0,16,NA,3.2, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725165,0, N, 1, 1,10,26/02/2020 00:00:00, 03/03/2020 00:00:00, 25, 2019-2020,CF,0,16,934428,3.2, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725141,0, N, 1, 1,10,28/08/2019 00:00:00, 29/08/2019 00:00:00, 28, 2019-2020,P,0,16,na,5.9832, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725141,0, N, 1, 1,10,28/08/2019 00:00:00, 29/08/2019 00:00:00, 28, 2019-2020,PF,0,16,na,5.9832, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725141,0, N, 1, 1,10,28/08/2019 00:00:00, 29/08/2019 00:00:00, 28, 2019-2020,F,0,16,927745,5.9832, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725141,0, N, 1, 1,10,28/08/2019 00:00:00, 29/08/2019 00:00:00, 28, 2019-2020,CP,0,16,na,5.9832, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725141,0, N, 1, 1,10,28/08/2019 00:00:00, 29/08/2019 00:00:00, 26, 2019-2020,CF,0,16,927745,5.9832, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725179,0, N, 1, 1,10,04/02/2021 00:00:00, 04/03/2021 00:00:00, 1, 2020-2021,P,0,16,NA,5.5, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725179,0, N, 1, 1,10,04/02/2021 00:00:00, 04/03/2021 00:00:00, 1, 2020-2021,PF,0,16,NA,5.5, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725179,0, N, 1, 1,10,04/02/2021 00:00:00, 04/03/2021 00:00:00, 1, 2020-2021,F,0,16,949567,5.5, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725179,0, N, 1, 1,10,04/02/2021 00:00:00, 04/03/2021 00:00:00, 1, 2020-2021,CP,0,16,NA,5.5, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725167,0, N, 1, 1,10,04/05/2020 00:00:00, 04/05/2020 00:00:00, 2, 2020-2021,P,0,16,NA,2.15, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725167,0, N, 1, 1,10,04/05/2020 00:00:00, 04/05/2020 00:00:00, 2, 2020-2021,PF,0,16,NA,2.15, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725167,0, N, 1, 1,10,04/05/2020 00:00:00, 04/05/2020 00:00:00, 2, 2020-2021,F,0,16,937070,2.15, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725167,0, N, 1, 1,10,04/05/2020 00:00:00, 04/05/2020 00:00:00, 2, 2020-2021,CP,0,16,NA,2.15, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725167,0, N, 1, 1,10,04/05/2020 00:00:00, 04/05/2020 00:00:00, 1, 2020-2021,CF,0,16,937070,2.15, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725171,0, N, 1, 1,10,09/10/2020 00:00:00, 09/10/2020 00:00:00, 3, 2020-2021,P,0,16,NA,4.51, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725171,0, N, 1, 1,10,09/10/2020 00:00:00, 09/10/2020 00:00:00, 3, 2020-2021,PF,0,16,NA,4.51, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725171,0, N, 1, 1,10,09/10/2020 00:00:00, 09/10/2020 00:00:00, 3, 2020-2021,F,0,16,943349,4.51, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725171,0, N, 1, 1,10,09/10/2020 00:00:00, 09/10/2020 00:00:00, 3, 2020-2021,CP,0,16,NA,4.51, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725177,0, N, 1, 1,10,15/02/2021 00:00:00, 15/02/2021 00:00:00, 4, 2020-2021,P,0,16,NA,6.82, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725177,0, N, 1, 1,10,15/02/2021 00:00:00, 15/02/2021 00:00:00, 4, 2020-2021,PF,0,16,NA,6.82, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725177,0, N, 1, 1,10,15/02/2021 00:00:00, 15/02/2021 00:00:00, 4, 2020-2021,F,0,16,948086,6.82, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725177,0, N, 1, 1,10,15/02/2021 00:00:00, 15/02/2021 00:00:00, 4, 2020-2021,CP,0,16,NA,6.82, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725168,0, N, 1, 1,10,15/05/2020 00:00:00, 15/05/2020 00:00:00, 5, 2020-2021,P,0,16,NA,2.05, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725168,0, N, 1, 1,10,15/05/2020 00:00:00, 15/05/2020 00:00:00, 5, 2020-2021,PF,0,16,NA,2.05, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725168,0, N, 1, 1,10,15/05/2020 00:00:00, 15/05/2020 00:00:00, 5, 2020-2021,F,0,16,936885,2.05, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725168,0, N, 1, 1,10,15/05/2020 00:00:00, 15/05/2020 00:00:00, 5, 2020-2021,CP,0,16,NA,2.05, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725168,0, N, 1, 1,10,15/05/2020 00:00:00, 15/05/2020 00:00:00, 2, 2020-2021,CF,0,16,936885,2.05, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725172,0, N, 1, 1,10,16/10/2020 00:00:00, 16/10/2020 00:00:00, 6, 2020-2021,P,0,16,NA,4.8063, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725172,0, N, 1, 1,10,16/10/2020 00:00:00, 16/10/2020 00:00:00, 6, 2020-2021,PF,0,16,NA,4.8063, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725172,0, N, 1, 1,10,16/10/2020 00:00:00, 16/10/2020 00:00:00, 6, 2020-2021,F,0,16,943758,4.8063, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725172,0, N, 1, 1,10,16/10/2020 00:00:00, 16/10/2020 00:00:00, 6, 2020-2021,CP,0,16,NA,4.8063, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725180,0, N, 1, 1,10,17/03/2021 00:00:00, 17/03/2021 00:00:00, 7, 2020-2021,P,0,16,NA,6.787, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725180,0, N, 1, 1,10,17/03/2021 00:00:00, 17/03/2021 00:00:00, 7, 2020-2021,PF,0,16,NA,6.787, 	(02-MAY-2025 12:46:34)
2,256, 1, 0, 725180,0, N, 1, 1,10,17/03/2021 00:00:00, 17/03/2021 00:00:00, 7, 2020-2021,P,0,16,NA,8.8615, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725180,0, N, 1, 1,10,17/03/2021 00:00:00, 17/03/2021 00:00:00, 7, 2020-2021,PF,0,16,NA,8.8615, 	(02-MAY-2025 12:46:34)	 (Not Inserted)
2,256, 1, 0, 725180,0, N, 1, 1,10,17/03/2021 00:00:00, 17/03/2021 00:00:00, 7, 2020-2021,F,0,16,951605,6.787, 	(02-MAY-2025 12:46:34)
