

<<START>>,<<FMS_TRADER_CN_MST>>,,,, 	(14-MAY-2025 13:33:36)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,TIMESTAMP
2, 256,  M , 1,  0 , N, 721012, 0, 	(14-MAY-2025 13:33:37)
2, 256,  M , 1,  0 , N, 721013, 0, 	(14-MAY-2025 13:33:37)
2, 0,  M , ,  0 , N, 710100, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 0,  M , ,  0 , N, 710100, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 0,  M , ,  0 , N, 710100, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 0,  M , ,  0 , N, 711011, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 268,  M , ,  0 , N, 720031, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 268,  M , ,  0 , N, 720031, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 268,  M , ,  0 , N, 721014, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 268,  M , ,  0 , N, 721014, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 268,  M , ,  0 , N, 721014, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 268,  M , ,  0 , N, 721014, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 152,  M , 1,  0 , N, 721014, 0, 	(14-MAY-2025 13:33:37)
2, 152,  M , 1,  0 , N, 721015, 0, 	(14-MAY-2025 13:33:37)
2, 1,  M , ,  0 , N, 721016, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 0,  M , ,  0 , N, 721016, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 0,  M , ,  0 , N, 721016, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 0,  M , ,  0 , N, 721016, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 110,  M , 1,  0 , N, 723001, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 723002, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 723003, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 723004, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 723005, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 723006, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 723007, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 723008, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , ,  0 , N, 723009, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 110,  M , 1,  0 , N, 723009, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 724001, 0, 	(14-MAY-2025 13:33:37)
