

<<START>>,<<FMS_INVOICE_MST_CR_DR>>,, 	(03-FEB-2026 10:35:17)
 
COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,INVOICE_NO,INVOICE_SEQ,REF_NO,TIMESTAMP,
2,39,2022-2023,1,0,4,0,S,D006/22-23,676,S0050/22-23, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D008/22-23,677,S0058/22-23, 	(03-FEB-2026 10:35:24)
2,39,2021-2022,1,0,3,0,S,D029/21-22,541,S0197/21-22, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D018/22-23,678,S0099/22-23, 	(03-FEB-2026 10:35:24)
2,39,2023-2024,1,0,5,0,S,D009/23-24,763,S0161/23-24, 	(03-FEB-2026 10:35:24)
2,39,2023-2024,1,0,4,0,S,C009/23-24,764,S0010/23-24, 	(03-FEB-2026 10:35:24)
2,39,2023-2024,1,0,7,0,S,D023/23-24,765,S0218/23-24, 	(03-FEB-2026 10:35:24)
2,39,2024-2025,1,0,8,0,S,D009/24-25,606,S0130/24-25, 	(03-FEB-2026 10:35:24)
2,39,2024-2025,1,0,8,0,S,D015/24-25,607,S0147/24-25, 	(03-FEB-2026 10:35:24)
2,39,2024-2025,1,0,8,0,S,D019/24-25,608,S0163/24-25, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D023/22-23,679,S0201/22-23, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D025/22-23,680,S0222/22-23, 	(03-FEB-2026 10:35:24)
2,39,2021-2022,1,0,1,0,S,D015/21-22,542,S0103/21-22, 	(03-FEB-2026 10:35:24)
2,39,2021-2022,1,0,3,0,S,D035/21-22,543,S0223/21-22, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D022/22-23,681,S0194/22-23, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,3,1,S,D001/22-23,682,S0003/22-23, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D019/22-23,683,S0122/22-23, 	(03-FEB-2026 10:35:24)
2,39,2021-2022,1,0,1,0,S,D013/21-22,544,S0092/21-22, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D026/22-23,684,S0225/22-23, 	(03-FEB-2026 10:35:24)
2,39,2023-2024,1,0,5,0,S,D012/23-24,766,S0170/23-24, 	(03-FEB-2026 10:35:24)
2,39,2024-2025,1,0,8,0,S,D008/24-25,609,S0112/24-25, 	(03-FEB-2026 10:35:24)
2,39,2024-2025,1,0,8,0,S,D025/24-25,610,S0173/24-25, 	(03-FEB-2026 10:35:24)
2,39,2023-2024,1,0,8,0,S,D043/23-24,767,S0414/23-24, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D024/22-23,685,S0210/22-23, 	(03-FEB-2026 10:35:24)
2,39,2022-2023,1,0,4,0,S,D016/22-23,686,S0088/22-23, 	(03-FEB-2026 10:35:25)
2,39,2022-2023,1,0,4,0,S,D021/22-23,687,S0171/22-23, 	(03-FEB-2026 10:35:25)
2,39,2021-2022,1,0,1,0,S,D022/21-22,545,S0145/21-22, 	(03-FEB-2026 10:35:25)
2,39,2022-2023,1,0,3,1,S,D002/22-23,688,S0015/22-23, 	(03-FEB-2026 10:35:25)
2,39,2022-2023,1,0,3,1,S,D005/22-23,689,S0042/22-23, 	(03-FEB-2026 10:35:25)
2,39,2022-2023,1,0,4,0,S,D010/22-23,690,S0072/22-23, 	(03-FEB-2026 10:35:25)
2,39,2022-2023,1,0,4,0,S,D014/22-23,691,S0078/22-23, 	(03-FEB-2026 10:35:25)
2,39,2022-2023,1,0,4,0,S,D017/22-23,692,S0091/22-23, 	(03-FEB-2026 10:35:25)
2,39,2022-2023,1,0,4,0,S,D020/22-23,693,S0135/22-23, 	(03-FEB-2026 10:35:25)
2,39,2022-2023,1,0,4,0,S,D027/22-23,694,S0255/22-23, 	(03-FEB-2026 10:35:25)
2,41,2024-2025,0,0,224023,0,L,DMH005/24-25,582,SMH0018/24-25, 	(03-FEB-2026 10:35:25)
2,41,2022-2023,0,0,222030,0,L,CMH004/22-23,659,SMH0039/22-23, 	(03-FEB-2026 10:35:25)
2,41,2023-2024,0,0,223091,0,L,DMH008/23-24,744,SMH0028/23-24, 	(03-FEB-2026 10:35:25)
2,42,2023-2024,0,0,223095,1,L,DMH019/23-24,745,SMH0108/23-24, 	(03-FEB-2026 10:35:25)
2,42,2023-2024,0,0,223093,0,L,CMH004/23-24,746,SMH0005/23-24, 	(03-FEB-2026 10:35:25)
2,46,2022-2023,1,0,1,0,S,D012/22-23,695,S0074/22-23, 	(03-FEB-2026 10:35:25)
2,47,2023-2024,1,0,1,3,S,C003/23-24,768,S0005/23-24, 	(03-FEB-2026 10:35:25)
2,47,2023-2024,1,0,3,0,S,C039/23-24,769,S0386/23-24, 	(03-FEB-2026 10:35:25)
2,47,2023-2024,1,0,2,0,S,C030/23-24,770,S0349/23-24, 	(03-FEB-2026 10:35:25)
2,47,2023-2024,1,0,3,0,S,D040/23-24,771,S0365/23-24, 	(03-FEB-2026 10:35:25)
2,47,2023-2024,1,0,2,0,S,D031/23-24,772,S0324/23-24, 	(03-FEB-2026 10:35:25)
2,49,2023-2024,1,0,9,0,S,DMH014/23-24,747,SMH0048/23-24, 	(03-FEB-2026 10:35:25)
2,49,2023-2024,1,0,9,0,S,DMH018/23-24,748,SMH0078/23-24, 	(03-FEB-2026 10:35:25)
2,49,2022-2023,1,0,7,2,S,DMH033/22-23,660,SMH0198/22-23, 	(03-FEB-2026 10:35:26)
2,49,2022-2023,1,0,6,2,S,DMH021/22-23,661,SMH0176/22-23, 	(03-FEB-2026 10:35:26)
2,49,2023-2024,1,0,9,0,S,DMH017/23-24,749,SMH0063/23-24, 	(03-FEB-2026 10:35:26)
2,49,2022-2023,1,0,6,1,S,DMH018/22-23,662,SMH0166/22-23, 	(03-FEB-2026 10:35:26)
2,49,2023-2024,1,0,9,0,S,DMH011/23-24,750,SMH0040/23-24, 	(03-FEB-2026 10:35:26)
2,49,2022-2023,1,0,7,1,S,DMH025/22-23,663,SMH0182/22-23, 	(03-FEB-2026 10:35:26)
2,49,2023-2024,1,0,8,0,S,DMH005/23-24,751,SMH0016/23-24, 	(03-FEB-2026 10:35:26)
2,49,2023-2024,1,0,8,0,S,DMH003/23-24,752,SMH0008/23-24, 	(03-FEB-2026 10:35:26)
2,50,2023-2024,1,0,3,0,S,D018/23-24,773,S0191/23-24, 	(03-FEB-2026 10:35:26)
2,54,2022-2023,1,0,1,0,S,D007/22-23,696,S0060/22-23, 	(03-FEB-2026 10:35:26)
2,54,2022-2023,1,0,1,0,S,D009/22-23,697,S0070/22-23, 	(03-FEB-2026 10:35:26)
2,54,2023-2024,1,0,2,0,S,C006/23-24,774,S0007/23-24, 	(03-FEB-2026 10:35:26)
2,54,2022-2023,1,0,1,0,S,D011/22-23,698,S0081/22-23, 	(03-FEB-2026 10:35:26)
2,55,2023-2024,1,0,4,0,S,DMH035/23-24,753,SMH0179/23-24, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,0,S,CMH008/24-25,583,SMH0023/24-25, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,1,S,DMH026/24-25,584,SMH0066/24-25, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,1,S,DMH030/24-25,585,SMH0069/24-25, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,1,S,DMH034/24-25,586,SMH0075/24-25, 	(03-FEB-2026 10:35:26)
2,55,2023-2024,1,0,4,0,S,CMH018/23-24,754,SMH0191/23-24, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,1,S,DMH008/24-25,587,SMH0035/24-25, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,1,S,DMH017/24-25,588,SMH0046/24-25, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,1,S,CMH015/24-25,589,SMH0059/24-25, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,1,S,DMH032/24-25,590,SMH0072/24-25, 	(03-FEB-2026 10:35:26)
2,55,2024-2025,1,0,6,1,S,DMH036/24-25,591,SMH0076/24-25, 	(03-FEB-2026 10:35:27)
2,55,2024-2025,1,0,6,1,S,CMH021/24-25,592,SMH0103/24-25, 	(03-FEB-2026 10:35:27)
2,55,2023-2024,1,0,4,0,S,CMH017/23-24,755,SMH0186/23-24, 	(03-FEB-2026 10:35:27)
2,55,2024-2025,1,0,4,2,S,DMH001/24-25,593,SMH0204/23-24, 	(03-FEB-2026 10:35:27)
2,55,2024-2025,1,0,7,1,S,DMH010/24-25,594,SMH0040/24-25, 	(03-FEB-2026 10:35:27)
