

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(04-JUN-2025 15:54:00)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, TRANSPORTER_CD, PLANT_SEQ_NO,TIMESTAMP,
2,20,1,0,30,0,,45,1, 	(04-JUN-2025 15:54:00)
2,20,1,0,31,2,,4,4, 	(04-JUN-2025 15:54:00)
2,20,1,0,29,5,,4,4, 	(04-JUN-2025 15:54:00)
2,20,1,0,30,4,,4,1, 	(04-JUN-2025 15:54:00)
2,20,1,0,30,3,,4,1, 	(04-JUN-2025 15:54:00)
2,20,1,0,38,1,,29,4, 	(04-JUN-2025 15:54:00)
2,154,1,0,14,2,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,18,0,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,17,2,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,1,,29,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,18,0,,29,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,0,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,14,0,,4,4, 	(04-JUN-2025 15:54:00)
2,154,1,0,20,1,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,2,,29,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,16,0,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,13,0,,29,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,0,,29,5, 	(04-JUN-2025 15:54:00)
2,154,1,0,18,0,,4,4, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,2,,29,5, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,0,,29,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,1,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,21,0,,4,4, 	(04-JUN-2025 15:54:00)
2,154,1,0,15,0,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,20,0,,29,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,13,0,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,14,1,,4,4, 	(04-JUN-2025 15:54:00)
2,154,1,0,14,2,,4,4, 	(04-JUN-2025 15:54:00)
2,154,1,0,17,0,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,17,1,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,21,0,,29,4, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,1,,29,5, 	(04-JUN-2025 15:54:00)
2,154,1,0,16,1,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,16,2,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,13,0,,4,4, 	(04-JUN-2025 15:54:00)
2,154,1,0,19,2,,4,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,20,1,,29,1, 	(04-JUN-2025 15:54:00)
2,154,1,0,20,0,,4,1, 	(04-JUN-2025 15:54:00)
2,21,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,21,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,22,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,22,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,23,1,0,17,0,,4,4, 	(04-JUN-2025 15:54:00)
2,23,1,0,14,0,,4,1, 	(04-JUN-2025 15:54:00)
2,23,1,0,16,0,,4,3, 	(04-JUN-2025 15:54:00)
2,23,1,0,17,0,,4,3, 	(04-JUN-2025 15:54:00)
2,23,1,0,15,0,,4,3, 	(04-JUN-2025 15:54:00)
2,23,1,0,15,0,,4,1, 	(04-JUN-2025 15:54:00)
2,23,1,0,16,0,,4,1, 	(04-JUN-2025 15:54:00)
2,23,1,0,14,0,,4,3, 	(04-JUN-2025 15:54:00)
2,23,1,0,17,0,,4,1, 	(04-JUN-2025 15:54:00)
2,23,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,23,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,23,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,24,1,0,8,0,,4,3, 	(04-JUN-2025 15:54:00)
2,24,1,0,6,1,,4,3, 	(04-JUN-2025 15:54:00)
2,24,1,0,9,0,,4,1, 	(04-JUN-2025 15:54:00)
2,24,1,0,5,0,,4,1, 	(04-JUN-2025 15:54:00)
2,24,1,0,7,0,,4,3, 	(04-JUN-2025 15:54:00)
2,24,1,0,7,0,,4,1, 	(04-JUN-2025 15:54:00)
2,24,1,0,5,0,,4,3, 	(04-JUN-2025 15:54:00)
2,24,1,0,6,0,,4,3, 	(04-JUN-2025 15:54:00)
2,25,1,0,5,0,,4,4, 	(04-JUN-2025 15:54:00)
2,25,1,0,10,0,,4,1, 	(04-JUN-2025 15:54:00)
2,25,1,0,8,0,,4,3, 	(04-JUN-2025 15:54:00)
2,25,1,0,11,0,,4,4, 	(04-JUN-2025 15:54:00)
2,25,1,0,4,1,,4,3, 	(04-JUN-2025 15:54:00)
2,25,1,0,5,0,,4,3, 	(04-JUN-2025 15:54:00)
2,25,1,0,9,0,,4,4, 	(04-JUN-2025 15:54:00)
2,25,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,25,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,25,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,25,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,26,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,26,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,26,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,26,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,26,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,45,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,45,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,45,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,27,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,30,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,30,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,30,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,30,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,31,1,0,7,2,,29,3, 	(04-JUN-2025 15:54:00)
2,31,1,0,6,1,,29,5, 	(04-JUN-2025 15:54:00)
2,31,1,0,10,1,,4,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,9,3,,29,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,7,0,,29,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,10,3,,29,5, 	(04-JUN-2025 15:54:00)
2,31,1,0,10,0,,4,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,6,2,,29,5, 	(04-JUN-2025 15:54:00)
2,31,1,0,7,1,,29,5, 	(04-JUN-2025 15:54:00)
2,31,1,0,6,1,,29,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,7,1,,29,3, 	(04-JUN-2025 15:54:00)
2,31,1,0,6,3,,29,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,6,0,,29,5, 	(04-JUN-2025 15:54:00)
2,31,1,0,6,2,,29,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,9,1,,29,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,10,2,,29,5, 	(04-JUN-2025 15:54:00)
2,31,1,0,9,2,,29,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,6,3,,29,5, 	(04-JUN-2025 15:54:00)
2,31,1,0,6,0,,29,4, 	(04-JUN-2025 15:54:00)
2,31,1,0,7,2,,29,5, 	(04-JUN-2025 15:54:00)
2,31,1,0,9,0,,29,4, 	(04-JUN-2025 15:54:00)
2,32,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,32,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,34,1,0,3,4,,4,4, 	(04-JUN-2025 15:54:00)
2,34,1,0,5,0,,4,4, 	(04-JUN-2025 15:54:00)
2,34,1,0,3,2,,4,4, 	(04-JUN-2025 15:54:00)
2,34,1,0,3,3,,4,4, 	(04-JUN-2025 15:54:00)
2,34,1,0,3,1,,4,4, 	(04-JUN-2025 15:54:00)
2,34,1,0,4,0,,4,4, 	(04-JUN-2025 15:54:00)
2,34,1,0,3,0,,4,4, 	(04-JUN-2025 15:54:00)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,35,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,36,1,0,4,0,,4,4, 	(04-JUN-2025 15:54:00)
2,37,1,0,6,0,,4,1, 	(04-JUN-2025 15:54:00)
2,37,1,0,6,0,,4,3, 	(04-JUN-2025 15:54:00)
2,37,1,0,5,0,,4,3, 	(04-JUN-2025 15:54:00)
2,38,1,0,1,0,,4,4, 	(04-JUN-2025 15:54:00)
2,38,1,0,1,1,,4,4, 	(04-JUN-2025 15:54:00)
2,39,1,0,8,0,,4,1, 	(04-JUN-2025 15:54:00)
2,39,1,0,8,0,,4,7, 	(04-JUN-2025 15:54:00)
2,39,1,0,7,0,,4,6, 	(04-JUN-2025 15:54:00)
2,39,1,0,8,0,,4,8, 	(04-JUN-2025 15:54:00)
2,39,1,0,8,0,,4,3, 	(04-JUN-2025 15:54:00)
2,39,1,0,4,0,,45,2, 	(04-JUN-2025 15:54:00)
2,39,1,0,6,0,,45,2, 	(04-JUN-2025 15:54:00)
2,39,1,0,4,0,,45,1, 	(04-JUN-2025 15:54:00)
2,39,1,0,7,0,,4,3, 	(04-JUN-2025 15:54:00)
2,39,1,0,8,0,,4,6, 	(04-JUN-2025 15:54:00)
2,39,1,0,7,0,,45,2, 	(04-JUN-2025 15:54:00)
2,39,1,0,5,0,,45,2, 	(04-JUN-2025 15:54:00)
2,39,1,0,4,0,,4,3, 	(04-JUN-2025 15:54:00)
2,39,1,0,5,0,,45,1, 	(04-JUN-2025 15:54:00)
2,39,1,0,7,0,,4,8, 	(04-JUN-2025 15:54:00)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,29,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,41,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,42,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,42,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,42,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,42,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,42,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,42,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,42,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,46,1,0,3,1,,4,3, 	(04-JUN-2025 15:54:00)
2,46,1,0,3,0,,4,1, 	(04-JUN-2025 15:54:00)
2,46,1,0,3,0,,4,3, 	(04-JUN-2025 15:54:00)
2,46,1,0,1,2,,4,3, 	(04-JUN-2025 15:54:00)
2,46,1,0,3,1,,4,1, 	(04-JUN-2025 15:54:00)
2,46,1,0,1,1,,4,3, 	(04-JUN-2025 15:54:00)
2,46,1,0,1,0,,4,3, 	(04-JUN-2025 15:54:00)
2,46,1,0,3,2,,4,1, 	(04-JUN-2025 15:54:00)
2,46,1,0,3,2,,4,3, 	(04-JUN-2025 15:54:00)
2,46,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,47,1,0,1,3,,4,3, 	(04-JUN-2025 15:54:00)
2,47,1,0,5,2,,4,3, 	(04-JUN-2025 15:54:00)
2,47,1,0,1,1,,4,3, 	(04-JUN-2025 15:54:00)
2,47,1,0,5,2,,4,1, 	(04-JUN-2025 15:54:00)
2,47,1,0,4,0,,4,1, 	(04-JUN-2025 15:54:00)
2,47,1,0,5,1,,4,3, 	(04-JUN-2025 15:54:00)
2,47,1,0,5,0,,4,1, 	(04-JUN-2025 15:54:00)
2,47,1,0,3,0,,4,3, 	(04-JUN-2025 15:54:00)
2,47,1,0,1,2,,4,3, 	(04-JUN-2025 15:54:00)
2,47,1,0,5,0,,4,3, 	(04-JUN-2025 15:54:00)
2,47,1,0,5,1,,4,1, 	(04-JUN-2025 15:54:00)
2,47,1,0,2,0,,4,3, 	(04-JUN-2025 15:54:00)
2,47,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,48,1,0,3,0,,4,3, 	(04-JUN-2025 15:54:00)
2,48,1,0,1,6,,4,3, 	(04-JUN-2025 15:54:00)
2,48,1,0,1,4,,4,3, 	(04-JUN-2025 15:54:00)
2,48,1,0,3,0,,4,1, 	(04-JUN-2025 15:54:00)
2,48,1,0,1,5,,4,3, 	(04-JUN-2025 15:54:00)
2,48,1,0,1,2,,4,3, 	(04-JUN-2025 15:54:00)
2,48,1,0,1,3,,4,3, 	(04-JUN-2025 15:54:00)
2,49,1,0,6,0,,4,1, 	(04-JUN-2025 15:54:00)
2,49,1,0,7,0,,4,1, 	(04-JUN-2025 15:54:00)
2,49,1,0,8,0,,4,4, 	(04-JUN-2025 15:54:00)
2,49,1,0,6,2,,4,1, 	(04-JUN-2025 15:54:00)
2,49,1,0,7,0,,4,4, 	(04-JUN-2025 15:54:00)
2,49,1,0,7,1,,4,1, 	(04-JUN-2025 15:54:00)
2,49,1,0,6,1,,4,1, 	(04-JUN-2025 15:54:00)
2,49,1,0,7,2,,4,4, 	(04-JUN-2025 15:54:00)
2,49,1,0,7,2,,4,1, 	(04-JUN-2025 15:54:00)
2,49,1,0,7,1,,4,4, 	(04-JUN-2025 15:54:00)
2,49,1,0,9,0,,4,4, 	(04-JUN-2025 15:54:00)
2,50,1,0,3,0,,4,1, 	(04-JUN-2025 15:54:00)
2,50,1,0,3,0,,4,3, 	(04-JUN-2025 15:54:00)
2,50,1,0,3,0,,4,4, 	(04-JUN-2025 15:54:00)
2,50,,,,,,4,6, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,50,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,50,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,50,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,50,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,50,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,50,,,,,,4,6, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,50,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,52,1,0,2,0,,4,1, 	(04-JUN-2025 15:54:00)
2,52,1,0,3,0,,4,4, 	(04-JUN-2025 15:54:00)
2,52,1,0,2,1,,4,1, 	(04-JUN-2025 15:54:00)
2,117,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,117,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,117,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,117,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,117,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,117,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,54,1,0,2,0,,4,3, 	(04-JUN-2025 15:54:00)
2,54,1,0,3,0,,4,3, 	(04-JUN-2025 15:54:00)
2,54,1,0,3,0,,4,1, 	(04-JUN-2025 15:54:00)
2,54,1,0,2,0,,4,1, 	(04-JUN-2025 15:54:00)
2,55,1,0,4,0,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,4,1,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,7,0,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,5,1,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,6,0,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,6,1,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,2,1,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,3,0,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,5,0,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,7,1,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,4,2,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,2,2,,4,4, 	(04-JUN-2025 15:54:00)
2,55,1,0,2,0,,4,4, 	(04-JUN-2025 15:54:00)
2,56,1,0,1,0,,4,3, 	(04-JUN-2025 15:54:00)
2,56,1,0,1,0,,4,1, 	(04-JUN-2025 15:54:00)
2,57,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,57,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,59,1,0,3,0,,45,2, 	(04-JUN-2025 15:54:00)
2,60,,,,,,134,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,60,,,,,,29,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,45,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,45,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,124,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,61,,,,,,45,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,61,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,61,,,,,,45,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,158,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,158,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,158,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,158,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,63,1,0,1,0,,4,4, 	(04-JUN-2025 15:54:00)
2,63,1,0,2,0,,4,4, 	(04-JUN-2025 15:54:00)
2,63,1,0,1,1,,4,4, 	(04-JUN-2025 15:54:00)
2,63,1,0,4,0,,4,4, 	(04-JUN-2025 15:54:00)
2,63,1,0,3,0,,4,4, 	(04-JUN-2025 15:54:00)
2,63,1,0,4,1,,4,4, 	(04-JUN-2025 15:54:00)
2,64,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,64,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,64,,,,,,45,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,65,1,0,2,0,,4,4, 	(04-JUN-2025 15:54:00)
2,65,1,0,2,0,,29,5, 	(04-JUN-2025 15:54:00)
2,65,1,0,1,0,,4,4, 	(04-JUN-2025 15:54:00)
2,66,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,67,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,67,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,67,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,144,1,0,1,0,,4,4, 	(04-JUN-2025 15:54:00)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,147,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,92,2,0,1,0,,45,2, 	(04-JUN-2025 15:54:00)
2,92,1,0,1,0,,45,1, 	(04-JUN-2025 15:54:00)
2,104,1,0,2,0,,4,4, 	(04-JUN-2025 15:54:00)
2,104,1,0,1,0,,4,1, 	(04-JUN-2025 15:54:00)
2,104,2,0,1,0,,4,4, 	(04-JUN-2025 15:54:00)
2,104,1,0,1,0,,4,4, 	(04-JUN-2025 15:54:00)
2,104,2,0,1,1,,4,4, 	(04-JUN-2025 15:54:00)
2,104,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,29,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,29,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,7, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,7, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,29,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,29,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,29,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,29,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,3, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,29,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,29,4, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
2,105,,,,,,4,1, 	(04-JUN-2025 15:54:00)	 (Not Inserted)
