

<<START>>,<<FMS_CUSTOM_PD_BOND_DTL>>,,, 	(24-JUN-2025 10:23:19)
 
COMPANY_CD,SEQ_NO ,CAL_YEAR,PD_BOND,TIMESTAMP
2,154, 0, 0,824016, 2,D,2,1,,2,1,5,16/05/2024 00:00:00,31/05/2024 00:00:00,1SMH0013/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,1,1,5,01/06/2024 00:00:00,15/06/2024 00:00:00,1SMH0020/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,2,1,5,16/06/2024 00:00:00,30/06/2024 00:00:00,1SMH0027/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,1,1,5,01/07/2024 00:00:00,15/07/2024 00:00:00,1SMH0036/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,2,1,5,16/07/2024 00:00:00,31/07/2024 00:00:00,1SMH0048/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,1,1,5,01/08/2024 00:00:00,15/08/2024 00:00:00,1SMH0054/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,2,1,5,16/08/2024 00:00:00,31/08/2024 00:00:00,1SMH0058/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,1,1,5,01/09/2024 00:00:00,15/09/2024 00:00:00,1SMH0063/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,2,1,5,16/09/2024 00:00:00,30/09/2024 00:00:00,1SMH0069/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,1,1,5,01/11/2024 00:00:00,15/11/2024 00:00:00,1SMH0087/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,1,1,5,01/12/2024 00:00:00,15/12/2024 00:00:00,1SMH0094/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,2,1,5,16/12/2024 00:00:00,31/12/2024 00:00:00,1SMH0100/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,824015, 2,D,2,1,,1,1,5,01/02/2025 00:00:00,15/02/2025 00:00:00,1SMH0112/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,825002, 2,T,2,2,,1,1,5,01/10/2024 00:00:00,15/10/2024 00:00:00,1SGJ0001/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,825002, 2,T,2,2,,2,1,5,16/10/2024 00:00:00,31/10/2024 00:00:00,1SGJ0002/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,825002, 2,T,2,2,,2,1,5,16/11/2024 00:00:00,30/11/2024 00:00:00,1SGJ0004/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,825002, 2,T,2,2,,1,1,5,01/12/2024 00:00:00,15/12/2024 00:00:00,1SGJ0006/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,825002, 2,T,2,2,,2,1,5,16/12/2024 00:00:00,31/12/2024 00:00:00,1SGJ0007/24-25, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,825003, 0,D,3,3,,1,1,5,01/02/2025 00:00:00,15/02/2025 00:00:00,1SAP0020/24-25, 	(24-JUN-2025 10:23:48)
2,1, 0, 0,823039, 4,D,1,1,,1,1,5,01/02/2023 00:00:00,15/02/2023 00:00:00,3221201363, 	(24-JUN-2025 10:23:48)
2,1, 0, 0,823039, 4,D,2,1,,1,1,5,01/02/2023 00:00:00,15/02/2023 00:00:00,3221201375, 	(24-JUN-2025 10:23:48)
2,43, 0, 0,823039, 4,D,1,1,,1,1,5,01/02/2023 00:00:00,15/02/2023 00:00:00,3225201362, 	(24-JUN-2025 10:23:48)
2,43, 0, 0,823039, 4,D,2,1,,1,1,5,01/02/2023 00:00:00,15/02/2023 00:00:00,3225201374, 	(24-JUN-2025 10:23:48)
