

<<START>>,<<FMS_SUPPLY_AGMT_LIABILITY>>,, 	(09-MAY-2025 12:14:20)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,TIMESTAMP,
2,54,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,54,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,4,1,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,4,2,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,5,1,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,6,1,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,2,1,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,2,2,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,7,1,S, 	(09-MAY-2025 12:14:22)
2,55,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,56,0,0,122013,0,X, 	(09-MAY-2025 12:14:22)
2,56,0,0,122014,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,56,0,0,122014,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,56,0,0,122014,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,56,0,0,122014,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,56,0,0,122014,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,56,0,0,122014,1,X, 	(09-MAY-2025 12:14:22)
2,56,0,0,122015,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,57,0,0,222064,0,L, 	(09-MAY-2025 12:14:22)
2,57,0,0,222065,0,L, 	(09-MAY-2025 12:14:22)
2,57,0,0,222066,0,L, 	(09-MAY-2025 12:14:22)
2,57,0,0,222067,0,L, 	(09-MAY-2025 12:14:22)
2,57,0,0,222068,1,L, 	(09-MAY-2025 12:14:22)
2,57,0,0,225008,1,L, 	(09-MAY-2025 12:14:22)
2,57,0,0,225009,0,L, 	(09-MAY-2025 12:14:22)
2,58,0,0,222069,0,L, 	(09-MAY-2025 12:14:22)
2,58,0,0,222070,0,L, 	(09-MAY-2025 12:14:22)
2,58,0,0,222071,0,L, 	(09-MAY-2025 12:14:22)
2,58,0,0,222072,0,L, 	(09-MAY-2025 12:14:22)
2,59,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,59,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,59,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,59,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,60,0,0,222073,0,L, 	(09-MAY-2025 12:14:22)
2,60,0,0,222074,0,L, 	(09-MAY-2025 12:14:22)
2,60,0,0,225010,0,L, 	(09-MAY-2025 12:14:22)
2,124,0,0,123015,1,X, 	(09-MAY-2025 12:14:22)
2,124,0,0,123016,2,X, 	(09-MAY-2025 12:14:22)
2,124,0,0,123017,3,X, 	(09-MAY-2025 12:14:22)
2,124,0,0,123018,2,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,124,0,0,123018,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,124,0,0,123018,0,X, 	(09-MAY-2025 12:14:22)
2,124,0,0,123019,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,124,0,0,122015,0,X, 	(09-MAY-2025 12:14:22)
2,124,0,0,122016,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,124,0,0,122016,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,61,0,0,124023,0,X, 	(09-MAY-2025 12:14:22)
2,61,0,0,124024,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,158,0,0,223142,0,L, 	(09-MAY-2025 12:14:22)
2,158,0,0,223143,0,L, 	(09-MAY-2025 12:14:22)
2,158,0,0,223144,0,L, 	(09-MAY-2025 12:14:22)
2,158,0,0,223145,0,L, 	(09-MAY-2025 12:14:22)
2,63,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,63,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,63,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,63,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,63,1,0,4,1,S, 	(09-MAY-2025 12:14:22)
2,63,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,64,0,0,123019,0,X, 	(09-MAY-2025 12:14:22)
2,64,0,0,123020,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122016,0,X, 	(09-MAY-2025 12:14:22)
2,64,0,0,122017,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122017,1,X, 	(09-MAY-2025 12:14:22)
2,64,0,0,122018,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122018,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122018,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,123020,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,123020,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122018,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122018,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122018,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122018,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122018,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,122018,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,64,0,0,124024,0,X, 	(09-MAY-2025 12:14:22)
2,64,0,0,124025,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,65,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,65,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,66,0,0,224024,0,L, 	(09-MAY-2025 12:14:22)
2,67,0,0,223146,0,L, 	(09-MAY-2025 12:14:22)
2,67,0,0,224025,0,L, 	(09-MAY-2025 12:14:22)
2,67,0,0,223147,0,L, 	(09-MAY-2025 12:14:22)
2,144,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,147,0,0,123020,1,X, 	(09-MAY-2025 12:14:22)
2,147,0,0,123021,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,147,0,0,123021,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,147,0,0,123021,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,147,0,0,123021,0,X, 	(09-MAY-2025 12:14:22)
2,147,0,0,123022,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,147,0,0,123022,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,147,0,0,123022,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,147,0,0,124025,0,X, 	(09-MAY-2025 12:14:22)
2,147,0,0,124026,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,92,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,92,2,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,104,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,104,2,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,104,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,104,2,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,104,0,0,124026,0,X, 	(09-MAY-2025 12:14:22)
2,105,0,0,223148,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,223149,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224026,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224027,3,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,223150,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,223151,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224028,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224029,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224030,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224031,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224032,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,225011,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,225012,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224033,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224034,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224035,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224036,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224037,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224038,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224039,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224040,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224041,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224042,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224043,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224044,3,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224045,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224046,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,223152,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,223153,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,223154,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,223155,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224047,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224048,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,225013,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,225014,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224049,3,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224050,3,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224051,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224052,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224053,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224054,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224055,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224056,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224057,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224058,0,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224059,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224060,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224061,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224062,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224063,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224064,3,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224065,5,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224066,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224067,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224068,1,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224069,3,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224070,2,L, 	(09-MAY-2025 12:14:22)
2,105,0,0,224071,4,L, 	(09-MAY-2025 12:14:22)
2,162,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,162,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,162,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,106,0,0,223156,0,L, 	(09-MAY-2025 12:14:22)
2,107,0,0,223157,0,L, 	(09-MAY-2025 12:14:22)
2,107,0,0,223158,1,L, 	(09-MAY-2025 12:14:22)
2,107,0,0,223159,0,L, 	(09-MAY-2025 12:14:22)
2,107,0,0,223160,0,L, 	(09-MAY-2025 12:14:22)
2,176,0,0,124027,0,X, 	(09-MAY-2025 12:14:22)
2,176,0,0,125007,0,X, 	(09-MAY-2025 12:14:22)
2,176,0,0,125008,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,176,0,0,125008,1,X, 	(09-MAY-2025 12:14:22)
2,185,0,0,123022,0,X, 	(09-MAY-2025 12:14:22)
2,185,0,0,123023,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,185,0,0,123023,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,185,0,0,123023,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,122,0,0,123023,0,X, 	(09-MAY-2025 12:14:22)
2,122,0,0,123024,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,122,0,0,123024,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,122,0,0,124028,0,X, 	(09-MAY-2025 12:14:22)
2,122,0,0,124029,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,122,0,0,124029,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,122,0,0,124029,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,122,0,0,124029,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,122,0,0,124029,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,278,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,278,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,278,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,278,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,278,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,278,1,0,8,0,S, 	(09-MAY-2025 12:14:22)
2,278,1,0,9,0,S, 	(09-MAY-2025 12:14:22)
2,278,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,278,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,181,0,0,124029,1,X, 	(09-MAY-2025 12:14:22)
2,181,0,0,124030,0,X, 	(09-MAY-2025 12:14:22)
2,183,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,184,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,184,1,0,3,1,S, 	(09-MAY-2025 12:14:22)
2,184,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,184,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,184,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,123,0,0,123024,0,X, 	(09-MAY-2025 12:14:22)
2,123,0,0,123025,1,X, 	(09-MAY-2025 12:14:22)
2,123,0,0,124031,0,X, 	(09-MAY-2025 12:14:22)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,123,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,121,0,0,124032,0,X, 	(09-MAY-2025 12:14:22)
2,121,0,0,124033,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,119,0,0,124033,0,X, 	(09-MAY-2025 12:14:22)
2,118,0,0,124034,0,X, 	(09-MAY-2025 12:14:22)
2,130,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,130,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,130,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,281,0,0,125009,2,X, 	(09-MAY-2025 12:14:22)
2,281,0,0,125010,5,X, 	(09-MAY-2025 12:14:22)
2,281,0,0,125011,7,X, 	(09-MAY-2025 12:14:22)
2,281,0,0,125012,3,X, 	(09-MAY-2025 12:14:22)
2,281,0,0,125013,6,X, 	(09-MAY-2025 12:14:22)
2,281,0,0,124035,0,X, 	(09-MAY-2025 12:14:22)
2,281,0,0,124036,1,X, 	(09-MAY-2025 12:14:22)
2,281,0,0,125014,4,X, 	(09-MAY-2025 12:14:22)

TOTAL DATA IN EXCEL : ,1654,,,,,, 	(09-MAY-2025 12:14:22)
 

TOTAL DATA INSERTED : ,1393,,,,,, 	(09-MAY-2025 12:14:22)
 

TOTAL SKIPPED DATA ,261,,,,,, 	(09-MAY-2025 12:14:22)
 
<<END>>,<<FMS_SUPPLY_CONT_MST>>,,,,,, 	(09-MAY-2025 12:14:22)
 

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(09-MAY-2025 12:14:22)
 

<<START>>,<<FMS_SUPPLY_AGMT_LIABILITY>>,, 	(09-MAY-2025 12:14:57)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,TIMESTAMP,
2,1 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,1 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,1 , F , 2,1,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,1 , F , 3,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,2 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,2 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,2 , F , 3,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,2 , F , 4,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,2 , F , 5,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,2 , F , 6,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,2 , F , 6,1,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,2 , F , 6,2,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,3 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,3 , F , 1,1,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,3 , F , 1,2,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,3 , F , 1,3,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,3 , F , 1,4,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,3 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,4 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,4 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,4 , F , 2,1,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2, , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2, , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,217 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,7 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,7 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,8 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,218 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,225 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2, , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,10 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,11 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,280 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,280 , F , 1,1,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,280 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,12 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,13 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,13 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,14 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,269 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,15 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,15 , F , 1,1,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,15 , F , 1,2,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,15 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,16 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,16 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,17 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,17 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,18 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,228 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,160 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,160 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,19 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,19 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,20 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,20 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,154 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,21 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,22 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,23 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,23 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,23 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,24 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,25 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,28 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,31 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2, , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,34 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,36 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,37 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,38 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,39 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,40 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,41 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,46 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,47 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,48 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,49 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,50 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,52 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,54 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,55 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,56 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,56 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,59 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,61 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,63 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,65 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,144 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,92 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,92 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,104 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,104 , F , 2,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,162 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,278 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,183 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,184 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,130 , F , 1,0,, 	(09-MAY-2025 12:14:57)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,98,,,,,, 	(09-MAY-2025 12:14:57)
 

TOTAL DATA INSERTED : ,0,,,,,, 	(09-MAY-2025 12:14:57)
 

TOTAL SKIPPED DATA ,98,,,,,, 	(09-MAY-2025 12:14:57)
 
<<END>>,<<FMS_SUPPLY_AGMT_LIABILITY>>,,,,,, 	(09-MAY-2025 12:14:57)
 

<<START>>,<<FMS_AGMT_BILLING_DTL>>,, 	(09-MAY-2025 12:14:57)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,PLANT_SEQ_NO,TIMESTAMP,
2,1 , RIL,F,0,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,3 , GSPCL,F,4,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,3 , GSPCL,F,3,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,7 , DFPCL,F,0,2, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,10 , GGCL,F,0,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,11 , TPL,F,0,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,280 , WMSL,F,0,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,280 , WMSL,F,1,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,13 , IGL,F,0,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,14 , BPCL,F,0,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,269 , TEL,F,0,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,15 , HPCL,F,0,2, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,15 , HPCL,F,2,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
2,15 , HPCL,F,1,1, 	(09-MAY-2025 12:14:57)	 (Not Inserted)
