

<<START>>,<<FMS_ENTITY_TURNOVER_DTL>>,,,, 	(17-FEB-2025 15:18:25)
 
COMPANY_CD,CD,ABBR,ENTITY,FINANCIAL_YEAR,TIMESTAMP
2  ,36 , HIL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,37 , HCGD-B , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,37 , HCGD-B , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,198 , BIPL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,198 , BIPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,198 , BIPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,220 , EXXARO , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,220 , EXXARO , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,220 , EXXARO , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,220 , EXXARO , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,38 , KAJARIA , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,38 , KAJARIA , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,39 , SISECAM , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,39 , SISECAM , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,39 , SISECAM , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,39 , SISECAM , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,40 , ATPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,41 , OPAL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,41 , OPAL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,41 , OPAL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,41 , OPAL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,234 , JKPAPER , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,234 , JKPAPER , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,234 , JKPAPER , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,263 , STL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,263 , STL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,206 , CELLO , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,206 , CELLO , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,42 , RCF , C , 2020-2021, 	(17-FEB-2025 15:18:25)
