

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(03-MAY-2025 17:04:27)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, PLANT_SEQ, BU_UNIT, FREQ, PERIOD_START_DT, PERIOD_END_DT, INVOICE_SEQ, FINANCIAL_YEAR, INV_FLAG,CONTACT_PERSON_CD,BU_CONTACT_PERSON_CD,INVOICE_NO,SALE_PRICE,TIMESTAMP
2,154, 0, 0,825135, 0,D,2,1,1,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825135, 0,D,2,1,2,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825137, 2,D,2,1,1,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825137, 2,D,2,1,2,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,1,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,2,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,1,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,2,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,1,01/08/2024 00:00:00, 15/08/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,2,16/08/2024 00:00:00, 31/08/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,1,01/09/2024 00:00:00, 15/09/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,2,16/09/2024 00:00:00, 30/09/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,1,01/11/2024 00:00:00, 15/11/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,1,01/12/2024 00:00:00, 15/12/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,2,16/12/2024 00:00:00, 31/12/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,1,01/02/2025 00:00:00, 15/02/2025 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825136, 2,D,2,1,2,16/02/2025 00:00:00, 28/02/2025 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,2,2,1,01/10/2024 00:00:00, 15/10/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,2,2,1,01/10/2024 00:00:00, 15/10/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,154, 0, 0,825142, 2,T,2,2,2,16/10/2024 00:00:00, 31/10/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,2,2,2,16/10/2024 00:00:00, 31/10/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,154, 0, 0,825142, 2,T,2,2,1,01/11/2024 00:00:00, 15/11/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,2,2,1,01/11/2024 00:00:00, 15/11/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,154, 0, 0,825142, 2,T,2,2,2,16/11/2024 00:00:00, 30/11/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,2,2,2,16/11/2024 00:00:00, 30/11/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,154, 0, 0,825142, 2,T,2,2,1,01/12/2024 00:00:00, 15/12/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,2,2,1,01/12/2024 00:00:00, 15/12/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,154, 0, 0,825142, 2,T,2,2,2,16/12/2024 00:00:00, 31/12/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,2,2,2,16/12/2024 00:00:00, 31/12/2024 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,154, 0, 0,825142, 2,T,2,2,1,01/01/2025 00:00:00, 15/01/2025 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,2,2,1,01/01/2025 00:00:00, 15/01/2025 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,154, 0, 0,825142, 2,T,1,2,1,01/01/2025 00:00:00, 15/01/2025 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825142, 2,T,1,2,1,01/01/2025 00:00:00, 15/01/2025 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,154, 0, 0,825143, 0,D,3,3,1,01/02/2025 00:00:00, 15/02/2025 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,154, 0, 0,825143, 0,D,3,3,2,16/02/2025 00:00:00, 28/02/2025 00:00:00,2024-2025,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825039, 4,D,1,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825039, 4,D,1,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825039, 4,D,1,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825039, 4,D,1,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825039, 4,D,2,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825039, 4,D,2,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825039, 4,D,1,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825039, 4,D,1,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825039, 4,D,2,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825039, 4,D,2,1,2,16/11/2022 00:00:00, 30/11/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,1,1,1,01/12/2022 00:00:00, 15/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825040, 4,D,1,1,1,01/12/2022 00:00:00, 15/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,2,1,1,01/12/2022 00:00:00, 15/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825040, 4,D,2,1,1,01/12/2022 00:00:00, 15/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,1,1,1,01/12/2022 00:00:00, 15/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,1,1,1,01/12/2022 00:00:00, 15/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,2,1,1,01/12/2022 00:00:00, 15/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,2,1,1,01/12/2022 00:00:00, 15/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,1,1,2,16/12/2022 00:00:00, 31/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825040, 4,D,1,1,2,16/12/2022 00:00:00, 31/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,2,1,2,16/12/2022 00:00:00, 31/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825040, 4,D,2,1,2,16/12/2022 00:00:00, 31/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,1,1,2,16/12/2022 00:00:00, 31/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,1,1,2,16/12/2022 00:00:00, 31/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,2,1,2,16/12/2022 00:00:00, 31/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825040, 4,D,2,1,2,16/12/2022 00:00:00, 31/12/2022 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,1,1,1,01/01/2023 00:00:00, 15/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825041, 4,D,1,1,1,01/01/2023 00:00:00, 15/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,2,1,1,01/01/2023 00:00:00, 15/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825041, 4,D,2,1,1,01/01/2023 00:00:00, 15/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,1,1,1,01/01/2023 00:00:00, 15/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,1,1,1,01/01/2023 00:00:00, 15/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,2,1,1,01/01/2023 00:00:00, 15/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,2,1,1,01/01/2023 00:00:00, 15/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,1,1,2,16/01/2023 00:00:00, 31/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825041, 4,D,1,1,2,16/01/2023 00:00:00, 31/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,2,1,2,16/01/2023 00:00:00, 31/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825041, 4,D,2,1,2,16/01/2023 00:00:00, 31/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,1,1,2,16/01/2023 00:00:00, 31/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,1,1,2,16/01/2023 00:00:00, 31/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,2,1,2,16/01/2023 00:00:00, 31/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825041, 4,D,2,1,2,16/01/2023 00:00:00, 31/01/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,1,1,1,01/02/2023 00:00:00, 15/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825042, 4,D,1,1,1,01/02/2023 00:00:00, 15/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,2,1,1,01/02/2023 00:00:00, 15/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825042, 4,D,2,1,1,01/02/2023 00:00:00, 15/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,1,1,1,01/02/2023 00:00:00, 15/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,1,1,1,01/02/2023 00:00:00, 15/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,2,1,1,01/02/2023 00:00:00, 15/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,2,1,1,01/02/2023 00:00:00, 15/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,1,1,2,16/02/2023 00:00:00, 28/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825042, 4,D,1,1,2,16/02/2023 00:00:00, 28/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,2,1,2,16/02/2023 00:00:00, 28/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825042, 4,D,2,1,2,16/02/2023 00:00:00, 28/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,1,1,2,16/02/2023 00:00:00, 28/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,1,1,2,16/02/2023 00:00:00, 28/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,2,1,2,16/02/2023 00:00:00, 28/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825042, 4,D,2,1,2,16/02/2023 00:00:00, 28/02/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,1,1,1,01/03/2023 00:00:00, 15/03/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825043, 4,D,1,1,1,01/03/2023 00:00:00, 15/03/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,2,1,1,01/03/2023 00:00:00, 15/03/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825043, 4,D,2,1,1,01/03/2023 00:00:00, 15/03/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,1,1,1,01/03/2023 00:00:00, 15/03/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,1,1,1,01/03/2023 00:00:00, 15/03/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,2,1,1,01/03/2023 00:00:00, 15/03/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,2,1,1,01/03/2023 00:00:00, 15/03/2023 00:00:00,2022-2023,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,1,1,2,16/03/2023 00:00:00, 31/03/2023 00:00:00,2022-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825043, 4,D,1,1,2,16/03/2023 00:00:00, 31/03/2023 00:00:00,2022-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,1,1,2,16/03/2023 00:00:00, 31/03/2023 00:00:00,2022-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,1,1,2,16/03/2023 00:00:00, 31/03/2023 00:00:00,2022-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825043, 4,D,2,1,2,16/03/2023 00:00:00, 31/03/2023 00:00:00,2022-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825043, 4,D,2,1,2,16/03/2023 00:00:00, 31/03/2023 00:00:00,2022-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,1,1,1,01/04/2023 00:00:00, 15/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825044, 4,D,1,1,1,01/04/2023 00:00:00, 15/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,2,1,1,01/04/2023 00:00:00, 15/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825044, 4,D,2,1,1,01/04/2023 00:00:00, 15/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,1,1,1,01/04/2023 00:00:00, 15/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,1,1,1,01/04/2023 00:00:00, 15/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,2,1,1,01/04/2023 00:00:00, 15/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,2,1,1,01/04/2023 00:00:00, 15/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,1,1,2,16/04/2023 00:00:00, 30/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825044, 4,D,1,1,2,16/04/2023 00:00:00, 30/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,2,1,2,16/04/2023 00:00:00, 30/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825044, 4,D,2,1,2,16/04/2023 00:00:00, 30/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,1,1,2,16/04/2023 00:00:00, 30/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,1,1,2,16/04/2023 00:00:00, 30/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,2,1,2,16/04/2023 00:00:00, 30/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825044, 4,D,2,1,2,16/04/2023 00:00:00, 30/04/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,1,1,1,01/05/2023 00:00:00, 15/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825045, 4,D,1,1,1,01/05/2023 00:00:00, 15/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,2,1,1,01/05/2023 00:00:00, 15/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825045, 4,D,2,1,1,01/05/2023 00:00:00, 15/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,1,1,1,01/05/2023 00:00:00, 15/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,1,1,1,01/05/2023 00:00:00, 15/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,2,1,1,01/05/2023 00:00:00, 15/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,2,1,1,01/05/2023 00:00:00, 15/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,1,1,2,16/05/2023 00:00:00, 31/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825045, 4,D,1,1,2,16/05/2023 00:00:00, 31/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,2,1,2,16/05/2023 00:00:00, 31/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825045, 4,D,2,1,2,16/05/2023 00:00:00, 31/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,1,1,2,16/05/2023 00:00:00, 31/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,1,1,2,16/05/2023 00:00:00, 31/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,2,1,2,16/05/2023 00:00:00, 31/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825045, 4,D,2,1,2,16/05/2023 00:00:00, 31/05/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,1,1,1,01/06/2023 00:00:00, 15/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825046, 4,D,1,1,1,01/06/2023 00:00:00, 15/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,2,1,1,01/06/2023 00:00:00, 15/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825046, 4,D,2,1,1,01/06/2023 00:00:00, 15/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,1,1,1,01/06/2023 00:00:00, 15/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,1,1,1,01/06/2023 00:00:00, 15/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,2,1,1,01/06/2023 00:00:00, 15/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,2,1,1,01/06/2023 00:00:00, 15/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,1,1,2,16/06/2023 00:00:00, 30/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825046, 4,D,1,1,2,16/06/2023 00:00:00, 30/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,2,1,2,16/06/2023 00:00:00, 30/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825046, 4,D,2,1,2,16/06/2023 00:00:00, 30/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,1,1,2,16/06/2023 00:00:00, 30/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,1,1,2,16/06/2023 00:00:00, 30/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,2,1,2,16/06/2023 00:00:00, 30/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825046, 4,D,2,1,2,16/06/2023 00:00:00, 30/06/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825047, 4,D,1,1,1,01/07/2023 00:00:00, 15/07/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825047, 4,D,1,1,1,01/07/2023 00:00:00, 15/07/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825047, 4,D,2,1,1,01/07/2023 00:00:00, 15/07/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)
2,1, 0, 0,825047, 4,D,2,1,1,01/07/2023 00:00:00, 15/07/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825047, 4,D,1,1,1,01/07/2023 00:00:00, 15/07/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825047, 4,D,1,1,1,01/07/2023 00:00:00, 15/07/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
2,1, 0, 0,825047, 4,D,2,1,1,01/07/2023 00:00:00, 15/07/2023 00:00:00,2023-2024,F, 	(03-MAY-2025 17:04:31)	 (Not Inserted)
