

<<START>>,<<FMS_ENTITY_CONTACT_MST>>,,,,,, 	(27-FEB-2025 11:02:17)
2 ,124 , MGRPL , C , 5 , 01/12/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,124 , MGRPL , C , 5 , 01/12/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,124 , MGRPL , C , 4 , 01/12/2023 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,124 , MGRPL , C , 4 , 01/12/2023 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,124 , MGRPL , C , 2 , 01/12/2023 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,124 , MGRPL , C , 2 , 01/12/2023 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,208 , CNTENKA , C , 3 , 04/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,208 , CNTENKA , C , 3 , 04/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,208 , CNTENKA , C , 1 , 17/10/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,208 , CNTENKA , C , 1 , 17/10/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,208 , CNTENKA , C , 2 , 19/10/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,208 , CNTENKA , C , 2 , 19/10/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,208 , CNTENKA , C , 3 , 04/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,208 , CNTENKA , C , 3 , 04/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,208 , CNTENKA , C , 1 , 17/10/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,208 , CNTENKA , C , 1 , 17/10/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,208 , CNTENKA , C , 2 , 19/10/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,208 , CNTENKA , C , 2 , 19/10/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,61 , EFSPL , C , 3 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,61 , EFSPL , C , 3 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,61 , EFSPL , C , 2 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,61 , EFSPL , C , 2 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,61 , EFSPL , C , 1 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,61 , EFSPL , C , 1 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,61 , EFSPL , C , 3 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,61 , EFSPL , C , 3 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,61 , EFSPL , C , 2 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,61 , EFSPL , C , 2 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,61 , EFSPL , C , 1 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,61 , EFSPL , C , 1 , 01/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 3 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 3 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 1 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 1 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 5 , 02/03/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 5 , 02/03/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 4 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 4 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 2 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 2 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 6 , 02/03/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 6 , 02/03/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 3 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 3 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 1 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 1 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 5 , 02/03/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 5 , 02/03/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 4 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 4 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 2 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 2 , 28/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,158 , HINDURV , C , 6 , 02/03/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,158 , HINDURV , C , 6 , 02/03/2023 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,227 , HCGPUTE , C , 2 , 28/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,227 , HCGPUTE , C , 2 , 28/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,227 , HCGPUTE , C , 1 , 21/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,227 , HCGPUTE , C , 1 , 21/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,227 , HCGPUTE , C , 2 , 28/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,227 , HCGPUTE , C , 2 , 28/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,227 , HCGPUTE , C , 1 , 21/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,227 , HCGPUTE , C , 1 , 21/11/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,63 , GOAGLSF , C , 2 , 01/01/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,63 , GOAGLSF , C , 2 , 01/01/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,63 , GOAGLSF , C , 1 , 01/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,63 , GOAGLSF , C , 1 , 01/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,63 , GOAGLSF , C , 2 , 01/01/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,63 , GOAGLSF , C , 2 , 01/01/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,63 , GOAGLSF , C , 1 , 01/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,63 , GOAGLSF , C , 1 , 01/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 3 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 2 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,64 , IGSPL , C , 1 , 25/11/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,65 , PEFORCV , C , 2 , 08/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,65 , PEFORCV , C , 2 , 08/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,65 , PEFORCV , C , 1 , 08/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,65 , PEFORCV , C , 1 , 08/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,65 , PEFORCV , C , 2 , 08/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,65 , PEFORCV , C , 2 , 08/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,65 , PEFORCV , C , 1 , 08/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,65 , PEFORCV , C , 1 , 08/12/2022 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 2 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 2 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 4 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 4 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 3 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 3 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 1 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 1 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P2, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 5 , 01/06/2024 00:00:00 , P2, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 2 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 2 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 4 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 4 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 3 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 3 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,66 , BHEL , C , 1 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)
2 ,66 , BHEL , C , 1 , 01/06/2024 00:00:00 , R, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,210 , COMFIND , C , 1 , 11/08/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,210 , COMFIND , C , 1 , 11/08/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,210 , COMFIND , C , 2 , 11/08/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,210 , COMFIND , C , 2 , 11/08/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,210 , COMFIND , C , 1 , 11/08/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,210 , COMFIND , C , 1 , 11/08/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,210 , COMFIND , C , 2 , 11/08/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,210 , COMFIND , C , 2 , 11/08/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,67 , DCMSHRI , C , 1 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,67 , DCMSHRI , C , 1 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,67 , DCMSHRI , C , 2 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,67 , DCMSHRI , C , 2 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,67 , DCMSHRI , C , 3 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,67 , DCMSHRI , C , 3 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,67 , DCMSHRI , C , 1 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,67 , DCMSHRI , C , 1 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,67 , DCMSHRI , C , 2 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,67 , DCMSHRI , C , 2 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,67 , DCMSHRI , C , 3 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,67 , DCMSHRI , C , 3 , 30/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,81 , HOECLTD , C , 2 , 01/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,81 , HOECLTD , C , 2 , 01/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,81 , HOECLTD , C , 1 , 01/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,81 , HOECLTD , C , 1 , 01/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,81 , HOECLTD , C , 2 , 01/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,81 , HOECLTD , C , 2 , 01/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,81 , HOECLTD , C , 1 , 01/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,81 , HOECLTD , C , 1 , 01/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,144 , HINAGIL , C , 1 , 16/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,144 , HINAGIL , C , 1 , 16/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,144 , HINAGIL , C , 1 , 16/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,144 , HINAGIL , C , 1 , 16/04/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,147 , HPOIGAS , C , 4 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,147 , HPOIGAS , C , 4 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,147 , HPOIGAS , C , 1 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,147 , HPOIGAS , C , 1 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,147 , HPOIGAS , C , 3 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,147 , HPOIGAS , C , 3 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,147 , HPOIGAS , C , 2 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,147 , HPOIGAS , C , 2 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,147 , HPOIGAS , C , 4 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,147 , HPOIGAS , C , 4 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,147 , HPOIGAS , C , 1 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,147 , HPOIGAS , C , 1 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,147 , HPOIGAS , C , 3 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,147 , HPOIGAS , C , 3 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,147 , HPOIGAS , C , 2 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,147 , HPOIGAS , C , 2 , 20/12/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 7 , 01/07/2023 00:00:00 , B, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 7 , 01/07/2023 00:00:00 , B, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 5 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 5 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 4 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 4 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 6 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 6 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 2 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 2 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 3 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 3 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 1 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 1 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 7 , 01/07/2023 00:00:00 , B, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 7 , 01/07/2023 00:00:00 , B, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 5 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 5 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 4 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 4 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 6 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 6 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 2 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 2 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 3 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 3 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,92 , NEL , C , 1 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,92 , NEL , C , 1 , 01/03/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 3 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 3 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 3 , 26/02/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 3 , 26/02/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 2 , 01/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 2 , 01/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 1 , 01/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 1 , 01/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 1 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 1 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 4 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 4 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 3 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 3 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 3 , 26/02/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 3 , 26/02/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 2 , 01/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 2 , 01/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 1 , 01/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 1 , 01/02/2023 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 1 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 1 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,104 , TASTELI , C , 4 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)
2 ,104 , TASTELI , C , 4 , 07/03/2024 00:00:00 , P1, 	(27-FEB-2025 11:02:24)	 (Not Inserted)
2 ,105 , HMEL , C , 26 , 25/01/2025 00:00:00 , R, 	(27-FEB-2025 11:02:24)
