

<<START>>,<<FMS_TRADER_CONT_BU>>,,,,,, 	(15-JUL-2025 12:52:05)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,154:SEMTPL, 0, 0,825003, 0,D,SEMTPL-20-1-D-25004-0,3, 	(15-JUL-2025 12:52:32)
2,124:MGRPL, 0, 0,822030, 2,I,MGRPL-1-1-I-9922013-2,1, 	(15-JUL-2025 12:52:32)
2,124:MGRPL, 0, 0,824021, 2,I,MGRPL-2-1-I-9924001-2,1, 	(15-JUL-2025 12:52:32)
2,61:EFSPL, 0, 0,822031, 1,I,EFSPL-1-1-I-9922016-1,1, 	(15-JUL-2025 12:52:32)
2,61:EFSPL, 0, 0,823093, 0,I,EFSPL-2-1-I-9923035-0,1, 	(15-JUL-2025 12:52:32)
2,61:EFSPL, 0, 0,824022, 2,I,EFSPL-3-1-I-9924010-2,2, 	(15-JUL-2025 12:52:32)
2,61:EFSPL, 0, 0,824023, 2,I,EFSPL-4-1-I-9924012-2,2, 	(15-JUL-2025 12:52:32)
2,211:DIL, 0, 0,823094, 1,I,DIL-1-1-I-9923001-1,1, 	(15-JUL-2025 12:52:32)
2,159:CAIRENH, 0, 0,823095, 1,D,CAIRENH-1-1-D-23017-1,1, 	(15-JUL-2025 12:52:32)
2,186:VEDALTD, 0, 0,823096, 1,D,VEDALTD-1-1-D-23016-1,1, 	(15-JUL-2025 12:52:32)
2,166:ESSAREX, 0, 0,823097, 5,T,ESSAREX-1-1-T-23033-5,1, 	(15-JUL-2025 12:52:32)
2,166:ESSAREX, 0, 0,823098, 5,T,ESSAREX-1-1-T-23027-5,1, 	(15-JUL-2025 12:52:32)
2,166:ESSAREX, 0, 0,824024, 1,T,ESSAREX-2-1-T-24005-1,1, 	(15-JUL-2025 12:52:32)
2,64:IGSPL, 0, 0,823099, 2,D,IGSPL-1-1-D-23030-2,2, 	(15-JUL-2025 12:52:32)
2,81:HOECLTD, 0, 0,824025, 0,I,HOECLTD-1-1-I-9924003-0,1, 	(15-JUL-2025 12:52:32)
2,181:SANENER, 0, 0,824026, 1,I,SANENER-1-1-I-9924011-1,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823016, 4,D,RIL-1-1-D-21010-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823017, 4,D,RIL-1-2-D-21011-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823018, 4,D,RIL-1-3-D-21012-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823019, 4,D,RIL-1-4-D-21013-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823020, 4,D,RIL-1-5-D-21014-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823021, 4,D,RIL-1-6-D-21015-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823022, 4,D,RIL-1-7-D-21016-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823023, 4,D,RIL-1-8-D-21017-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823024, 4,D,RIL-1-9-D-21018-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823025, 4,D,RIL-1-10-D-21019-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823026, 4,D,RIL-1-11-D-21020-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823027, 4,D,RIL-1-12-D-21021-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823028, 4,D,RIL-1-13-D-21022-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823029, 4,D,RIL-1-14-D-21023-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823030, 4,D,RIL-1-15-D-21024-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823031, 4,D,RIL-1-16-D-21025-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823032, 4,D,RIL-1-17-D-21026-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823033, 4,D,RIL-1-18-D-21027-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823034, 4,D,RIL-1-19-D-21028-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823035, 4,D,RIL-1-20-D-21029-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823036, 4,D,RIL-1-21-D-21030-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823037, 4,D,RIL-1-22-D-21031-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823038, 4,D,RIL-1-23-D-21032-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823039, 4,D,RIL-1-24-D-21033-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823040, 4,D,RIL-1-25-D-21034-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823041, 4,D,RIL-1-26-D-21035-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823042, 4,D,RIL-1-27-D-21036-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823043, 4,D,RIL-1-28-D-21037-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823044, 4,D,RIL-1-29-D-21038-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823045, 4,D,RIL-1-30-D-21039-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823046, 4,D,RIL-1-31-D-21040-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823047, 4,D,RIL-1-32-D-21041-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823048, 4,D,RIL-1-33-D-21042-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823049, 4,D,RIL-1-34-D-21043-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823050, 4,D,RIL-1-35-D-21044-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823051, 4,D,RIL-1-36-D-21045-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,823052, 4,D,RIL-1-37-D-21046-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,824004, 21,D,RIL-2-1-D-23012-21,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,824005, 21,D,RIL-2-2-D-23013-21,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,824004, 21,D,RIL-2-1-D-23012-21,1, 	(15-JUL-2025 12:52:32)	 (Not Inserted)
2,43:BP, 0, 0,824005, 21,D,RIL-2-2-D-23013-21,1, 	(15-JUL-2025 12:52:32)	 (Not Inserted)
2,43:BP, 0, 0,824006, 13,D,RIL-3-1-D-23019-13,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,824007, 13,D,RIL-3-2-D-23020-13,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,824006, 13,D,RIL-3-1-D-23019-13,1, 	(15-JUL-2025 12:52:32)	 (Not Inserted)
2,43:BP, 0, 0,824007, 13,D,RIL-3-2-D-23020-13,1, 	(15-JUL-2025 12:52:32)	 (Not Inserted)
2,43:BP, 0, 0,823053, 4,D,RIL-4-1-D-23038-4,1, 	(15-JUL-2025 12:52:32)
2,43:BP, 0, 0,822001, 3,I,BP-1-1-I-9922018-3,1, 	(15-JUL-2025 12:52:32)	 (Not Inserted)
2,1:RIL, 0, 0,822002, 4,I,BP-2-1-I-9922021-4,1, 	(15-JUL-2025 12:52:32)
2,268, 0, 0,821001, D,03/06/2021 00:00:00,18,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822032, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822033, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822034, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822035, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822036, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822037, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822038, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,278, 0, 0,823100, D,31/08/2023 00:00:00,170,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,278, 0, 0,823101, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,278, 0, 0,823102, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,278, 0, 0,823103, T,05/12/2023 00:00:00,170,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,278, 0, 0,823104, D,20/09/2023 00:00:00,154,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822039, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822040, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822041, I,11/11/2022 00:00:00,154,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,1, 0, 0,822042, I,28/10/2022 00:00:00,154,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,20, 0, 0,822043, D,08/06/2022 00:00:00,18,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,20, 0, 0,821002, D,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,20, 0, 0,821003, T,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,20, 0, 0,821004, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,20, 0, 0,821005, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,15, 0, 0,822044, D,20/06/2022 00:00:00,18,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,15, 0, 0,822045, D,30/08/2022 00:00:00,44,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,15, 0, 0,822046, D,01/07/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,15, 0, 0,822047, D,28/04/2022 00:00:00,6,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)
2,51, 0, 0,822048, D,07/06/2022 00:00:00,110,Cargo without contract in FMS , 	(15-JUL-2025 12:52:32)

TOTAL DATA IN EXCEL : 222,,,,,,, 	(15-JUL-2025 12:52:32)
 

TOTAL DATA INSERTED : 203,,,,,,, 	(15-JUL-2025 12:52:32)
 

TOTAL SKIPPED DATA 19,,,,,,, 	(15-JUL-2025 12:52:32)
 
<<END>><<FMS_TRADER_BILLING_DTL>> 	(15-JUL-2025 12:52:32)
 

<<START>>,<<FMS_SECURITY_DEAL_MAP(P)>>,,,, 	(15-JUL-2025 12:52:37)
 
COMPANY_CD,CD,SEQ_NO,MAP_SEQ_NO,SEQ_REV_NO,GX,TIMESTAMP
2, 186:VEDALTD, 1, 1, 0 ,K,VEDALTD-1-1-D-23016-1,23015,D, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 1, 1, 0 ,K,SITMEFZ--1-N-23015-,23014,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 2, 1, 0 ,K,SITMEFZ--1-N-24015-,24013,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 3, 1, 0 ,K,SITMEFZ--1-N-23040-,23037,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 4, 1, 0 ,K,SITMEFZ--1-N-24010-,24008,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 5, 1, 0 ,K,SITMEFZ--1-N-24010-,24008,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 6, 1, 0 ,K,SITMEFZ--1-N-24006-,24004,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 7, 1, 0 ,K,SITMEFZ--1-N-24011-,24009,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 8, 1, 0 ,K,SITMEFZ--1-N-25001-,25001,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 9, 1, 0 ,K,SITMEFZ--3-N-24004-,24002,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 10, 1, 0 ,K,SITMEFZ--2-N-24003-,24002,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 11, 1, 0 ,K,SITMEFZ--1-N-24002-,24002,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 12, 1, 0 ,K,SITMEFZ--1-N-23028-,23026,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 13, 1, 0 ,K,SITMEFZ--1-N-23034-,23032,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 14, 1, 0 ,K,SITMEFZ--1-N-23024-,23022,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 15, 1, 0 ,K,SITMEFZ--1-N-23025-,23023,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 16, 1, 0 ,K,SITMEFZ--1-N-25003-,25003,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 17, 1, 0 ,K,SITMEFZ--1-N-23011-,23011,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 18, 1, 0 ,K,SITMEFZ--1-N-23007-,23007,N, 	(15-JUL-2025 12:52:37)
2, 110:SITMEFZ, 19, 1, 0 ,K,SITMEFZ--1-N-23010-,23010,N, 	(15-JUL-2025 12:52:37)
2, 256:SITME, 1, 1, 0 ,K,SITME--1-N-21050-,21010,N, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 1, 5, 0 ,K,SEMTPL-12-1-D-23036-0,23033,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 2, 5, 0 ,K,SEMTPL-14-1-D-24008-2,24006,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 3, 5, 0 ,K,SEMTPL-15-1-D-24012-0,24010,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 4, 5, 0 ,K,SEMTPL-16-1-D-24012-0,24010,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 5, 5, 0 ,K,SEMTPL-17-1-D-24012-0,24010,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 6, 5, 0 ,K,SEMTPL-18-1-D-24012-1,24010,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 7, 5, 0 ,K,SEMTPL-19-1-T-24013-2,24011,T, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 8, 5, 0 ,K,SEMTPL-13-1-D-24007-0,24005,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 9, 5, 0 ,K,SEMTPL-14-1-D-24009-2,24007,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 10, 5, 0 ,K,SEMTPL--1-N-24010-,24008,N, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 11, 5, 0 ,K,SEMTPL-20-1-D-25004-0,25004,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 12, 5, 0 ,K,SEMTPL--1-N-22029-,22017,N, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 13, 5, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 14, 5, 0 ,K,SEMTPL-4-1-D-23003-0,23003,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 15, 5, 0 ,K,SEMTPL-3-1-D-23001-0,23001,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 16, 2, 0 ,K,SEMTPL-2-1-D-22034-5,22022,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 17, 2, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 18, 1, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 19, 1, 0 ,K,SEMTPL-5-1-D-23004-0,23004,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 20, 1, 0 ,K,SEMTPL--1-N-22030-,22018,N, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 21, 1, 0 ,K,SEMTPL-2-1-D-22035-5,22023,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 22, 1, 0 ,K,SEMTPL-6-1-D-23005-0,23005,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 23, 1, 0 ,K,SEMTPL-11-1-D-23014-0,23013,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 24, 1, 0 ,K,SEMTPL-2-1-D-22027-5,22015,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 25, 1, 0 ,K,SEMTPL-2-1-D-22032-5,22020,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 26, 1, 0 ,K,SEMTPL-7-1-D-23006-0,23006,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 27, 1, 0 ,K,SEMTPL-11-1-D-23014-0,23013,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 28, 1, 0 ,K,SEMTPL-1-1-D-22026-0,22014,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 29, 1, 0 ,K,SEMTPL-8-1-D-23008-3,23008,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 30, 1, 0 ,K,SEMTPL-9-1-D-23009-0,23009,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 31, 1, 0 ,K,SEMTPL-10-1-D-23021-1,23019,D, 	(15-JUL-2025 12:52:37)
2, 154:SEMTPL, 32, 1, 0 ,K,SEMTPL-10-1-D-23021-1,23019,D, 	(15-JUL-2025 12:52:37)
2, 278:SEMTEXP, 1, 5, 0 ,K,SEMTEXP-0-1-D-23026-0,23024,D, 	(15-JUL-2025 12:52:37)
2, 278:SEMTEXP, 2, 5, 0 ,K,SEMTEXP-0-1-D-23022-0,23020,D, 	(15-JUL-2025 12:52:37)
2, 278:SEMTEXP, 3, 5, 0 ,K,SEMTEXP-0-1-D-23023-0,23021,D, 	(15-JUL-2025 12:52:37)
2, 278:SEMTEXP, 4, 5, 0 ,K,SEMTEXP-0-1-T-23039-0,23036,T, 	(15-JUL-2025 12:52:37)
2, 278:SEMTEXP, 5, 5, 0 ,K,SEMTEXP-0-1-D-23026-0,23024,D, 	(15-JUL-2025 12:52:37)
2, 278:SEMTEXP, 6, 5, 0 ,K,SEMTEXP-0-1-D-23029-0,23027,D, 	(15-JUL-2025 12:52:37)
2, 116:SELNG, 1, 1, 0 ,K,SELNG--1-N-22024-,22013,N, 	(15-JUL-2025 12:52:37)
2, 116:SELNG, 2, 1, 0 ,K,SELNG--1-N-22024-,22013,N, 	(15-JUL-2025 12:52:37)
2, 116:SELNG, 3, 1, 0 ,K,SELNG--1-N-21063-,21023,N, 	(15-JUL-2025 12:52:37)
2, 116:SELNG, 4, 1, 0 ,K,SELNG--1-N-22013-,22002,N, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 1, 5, 0 ,K,RIL-2-2-D-23013-21,23012,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 2, 5, 0 ,K,RIL-2-1-D-23012-21,23012,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 3, 5, 0 ,K,RIL-3-2-D-23020-13,23018,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 4, 5, 0 ,K,RIL-3-1-D-23019-13,23018,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 5, 2, 0 ,K,RIL-4-1-D-23038-4,23035,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 6, 2, 0 ,K,RIL-5-1-D-24014-1,24012,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 7, 2, 0 ,K,RIL-0-4-D-22004-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 8, 1, 0 ,K,RIL-0-5-D-22005-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 9, 1, 0 ,K,RIL-0-6-D-22006-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 10, 1, 0 ,K,RIL-0-7-D-22007-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 11, 1, 0 ,K,RIL-1-8-D-22008-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 12, 1, 0 ,K,RIL-1-9-D-22009-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 13, 1, 0 ,K,RIL-0-3-D-22003-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 14, 1, 0 ,K,RIL-0-2-D-22002-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 15, 1, 0 ,K,RIL-0-1-D-22001-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 16, 1, 0 ,K,RIL-1-12-D-22012-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 17, 1, 0 ,K,RIL-1-11-D-22011-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 18, 1, 0 ,K,RIL-1-9-D-22009-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 1:RIL, 19, 1, 0 ,K,RIL-1-10-D-22010-0,22001,D, 	(15-JUL-2025 12:52:37)
2, 51:ONGC, 1, 1, 0 ,K,ONGC-3-1-D-23001-0,23001,D, 	(15-JUL-2025 12:52:37)
2, 51:ONGC, 2, 1, 0 ,K,ONGC-0-1-D-22015-0,22004,D, 	(15-JUL-2025 12:52:37)
2, 51:ONGC, 3, 1, 0 ,K,ONGC-1-1-D-23018-0,23017,D, 	(15-JUL-2025 12:52:37)
2, 64:IGSPL, 1, 1, 0 ,K,IGSPL-1-1-D-23030-2,23028,D, 	(15-JUL-2025 12:52:37)
2, 15:HPCL, 1, 5, 0 ,K,HPCL-0-1-D-22014-0,22003,D, 	(15-JUL-2025 12:52:37)
2, 15:HPCL, 2, 5, 0 ,K,HPCL-0-1-D-22020-0,22009,D, 	(15-JUL-2025 12:52:37)
2, 15:HPCL, 3, 5, 0 ,K,HPCL-0-1-D-22020-0,22009,D, 	(15-JUL-2025 12:52:37)
2, 15:HPCL, 4, 5, 0 ,K,HPCL--1-N-22019-,22008,N, 	(15-JUL-2025 12:52:37)
2, 15:HPCL, 5, 5, 0 ,K,HPCL-0-1-D-22017-0,22006,D, 	(15-JUL-2025 12:52:37)
2, 15:HPCL, 6, 5, 0 ,K,HPCL-0-1-D-22018-0,22007,D, 	(15-JUL-2025 12:52:37)
2, 15:HPCL, 7, 5, 0 ,K,HPCL-1-1-D-22021-0,22010,D, 	(15-JUL-2025 12:52:37)
2, 15:HPCL, 8, 5, 0 ,K,HPCL--1-N-22019-,22008,N, 	(15-JUL-2025 12:52:37)
2, 166:ESSAREX, 1, 1, 0 ,K,ESSAREX-1-1-T-23033-5,23031,T, 	(15-JUL-2025 12:52:37)
2, 166:ESSAREX, 2, 1, 0 ,K,ESSAREX-1-1-T-23027-5,23025,T, 	(15-JUL-2025 12:52:37)
2, 166:ESSAREX, 3, 1, 0 ,K,ESSAREX-2-1-T-24005-1,24003,T, 	(15-JUL-2025 12:52:37)
2, 159:CAIRENH, 1, 1, 0 ,K,CAIRENH-1-1-D-23017-1,23016,D, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 1, 5, 0 ,K,AMNS-7-1-T-23037-1,23034,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 2, 5, 0 ,K,AMNS-7-1-T-23037-1,23034,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 3, 5, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 4, 5, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 5, 5, 0 ,K,AMNS-9-1-T-25002-0,25002,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 6, 5, 0 ,K,AMNS--1-N-22022-,22011,N, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 7, 5, 0 ,K,AMNS--1-N-22028-,22016,N, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 8, 5, 0 ,K,AMNS-2-1-D-22033-2,22021,D, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 9, 5, 0 ,K,AMNS-3-1-T-22036-1,22024,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 10, 5, 0 ,K,AMNS-1-1-T-22023-0,22012,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 11, 5, 0 ,K,AMNS-4-1-T-23002-1,23002,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 12, 5, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 13, 5, 0 ,K,AMNS-6-1-T-23031-0,23029,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 14, 5, 0 ,K,AMNS-5-1-T-23032-0,23030,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 15, 5, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 16, 5, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 17, 5, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 18, 5, 0 ,K,AMNS-0-1-D-22016-0,22005,D, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 19, 5, 0 ,K,AMNS--1-N-21065-,21025,N, 	(15-JUL-2025 12:52:37)
2, 20:AMNS, 20, 5, 0 ,K,AMNS--1-N-21064-,21024,N, 	(15-JUL-2025 12:52:37)

TOTAL DATA IN EXCEL : 118 	(15-JUL-2025 12:52:37)
 

TOTAL DATA INSERTED : 118 	(15-JUL-2025 12:52:37)
 

TOTAL SKIPPED DATA 0 	(15-JUL-2025 12:52:37)
 
<<END>><<FMS_SECURITY_DEAL_MAP(P)>> 	(15-JUL-2025 12:52:37)
 

<<START>>,<<FMS_SECURITY_MST(P)>>,,,, 	(15-JUL-2025 12:52:52)
 
COMPANY_CD,CD,SEQ_NO,SEQ_REV_NO,GX,CONT_REF_NO,SEC_REF_NO,TIMESTAMP
2,186:VEDALTD ,1, 0 ,K,VEDALTD-1-1-D-23016-1,VEDALTD-S-1, 	(15-JUL-2025 12:52:52)
2,110:SITMEFZ ,1, 0 ,K,23014,SITMEFZ-S-1, 	(15-JUL-2025 12:52:52)
2,110:SITMEFZ ,2, 0 ,K,24013,SITMEFZ-S-2, 	(15-JUL-2025 12:52:52)
2,110:SITMEFZ ,3, 0 ,K,23037,SITMEFZ-S-3, 	(15-JUL-2025 12:52:52)
