

10 ,SBI MUMBAI TT BUY SELL , 30/09/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
2 ,SBI FIRST RATE TT BUY , 07/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)
2 ,SBI FIRST RATE TT BUY , 08/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)
2 ,SBI FIRST RATE TT BUY , 09/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)
4 ,SBI FIRST RATE TT SELL , 07/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
5 ,SBI FIRST RATE TT BUY SELL , 07/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
4 ,SBI FIRST RATE TT SELL , 08/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
5 ,SBI FIRST RATE TT BUY SELL , 08/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
4 ,SBI FIRST RATE TT SELL , 09/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
5 ,SBI FIRST RATE TT BUY SELL , 09/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
2 ,SBI FIRST RATE TT BUY , 10/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)
2 ,SBI FIRST RATE TT BUY , 11/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)
4 ,SBI FIRST RATE TT SELL , 10/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
5 ,SBI FIRST RATE TT BUY SELL , 10/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
4 ,SBI FIRST RATE TT SELL , 11/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
5 ,SBI FIRST RATE TT BUY SELL , 11/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
11 ,SBI MUMBAI TT BUY , 31/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
12 ,SBI MUMBAI TT SELL , 31/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
10 ,SBI MUMBAI TT BUY SELL , 31/10/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
2 ,SBI FIRST RATE TT BUY , 03/11/2023 00:00:00, 	(17-FEB-2025 15:34:11)
2 ,SBI FIRST RATE TT BUY , 04/11/2023 00:00:00, 	(17-FEB-2025 15:34:11)
4 ,SBI FIRST RATE TT SELL , 03/11/2023 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 16/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 17/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 17/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 17/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 18/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 18/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 18/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 19/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 19/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 19/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 20/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 20/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 20/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 23/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 23/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 23/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 24/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 24/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 24/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 25/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 25/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 25/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 26/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 26/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 26/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 27/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 27/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 27/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 30/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 30/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 30/06/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 02/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 02/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 02/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 03/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 03/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 03/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 07/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 07/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 07/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 08/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 08/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 08/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 09/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 09/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 09/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 11/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 11/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 11/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 14/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 14/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 14/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 15/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 15/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 15/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 16/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 16/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 16/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 18/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 18/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 18/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 21/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 21/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 21/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 22/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 22/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 22/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 23/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 23/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 23/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 24/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 24/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 24/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 25/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 25/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 25/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 28/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 28/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 28/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 29/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 29/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 29/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 30/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 30/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 30/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 31/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 31/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 31/07/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 01/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 01/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 01/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 04/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 04/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 04/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 05/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 05/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 05/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 06/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 06/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 06/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 07/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 07/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 07/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 08/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 08/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 08/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 11/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 11/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 11/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 12/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 12/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 12/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 13/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 13/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 13/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 14/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 14/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 14/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 19/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 19/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 19/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 20/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 20/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 20/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 21/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 21/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 21/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 22/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 22/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 22/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 25/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 25/08/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 11/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 15/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 15/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 15/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 16/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 16/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 16/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 17/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 17/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 17/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 21/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 21/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 21/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 22/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 22/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 22/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 23/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 23/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 23/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 24/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 24/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 24/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 25/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 25/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 25/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 28/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 28/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 28/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 29/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 29/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 29/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 30/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 30/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 30/04/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 01/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 01/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 01/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 02/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 02/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 02/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 05/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 05/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 05/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 06/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 06/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 06/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 07/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 07/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 07/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 08/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 08/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 08/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 09/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 09/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 09/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 12/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 12/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 12/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 13/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 13/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 13/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 14/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 14/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 14/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 15/05/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 05/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 08/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 08/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 08/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 10/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 10/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 10/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 11/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 11/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 11/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 12/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 12/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 12/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 15/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 15/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 15/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 16/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 16/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 16/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
15 ,SBI RATE SELL , 17/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
13 ,SBI RATE BUY , 17/12/2008 00:00:00, 	(17-FEB-2025 15:34:11)	 (Not Inserted)
