

<<START>>,<<FMS_SUPPLY_PURCHASE_MAP_DTL>>,, 	(23-MAY-2025 15:11:08)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PUR_CONT_NO,TIMESTAMP,
GSPCL,3,S,1,3,24,0,710011, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,26,0,710062, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,28,0,710063, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,32,0,710067, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,78,0,712001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,70,1,711001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,71,1,711001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,87,0,714002, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,88,0,714004, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,88,1,714004, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,36,0,710071, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,36,0,710072, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,44,0,710019, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,44,0,710081, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,44,0,, 	(23-MAY-2025 15:11:09)	 (Not Inserted)
GSPCL,3,S,1,3,54,0,710024, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,54,0,710087, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,59,0,710088, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,61,0,, 	(23-MAY-2025 15:11:09)	 (Not Inserted)
GSPCL,3,S,1,3,64,0,, 	(23-MAY-2025 15:11:09)	 (Not Inserted)
GSPCL,3,S,1,3,71,0,711001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,75,0,, 	(23-MAY-2025 15:11:09)	 (Not Inserted)
GSPCL,3,S,2,0,2,0,710001, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,1,0,710033, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,9,0,710043, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,100,1,719008, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,99,0,719004, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,100,0,719008, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,58,0,710089, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,113,0,721010, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,117,0,823022, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,117,0,721004, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,117,0,, 	(23-MAY-2025 15:11:09)	 (Not Inserted)
GSPCL,3,S,1,3,109,0,720024, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,102,3,719011, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,122,0,822011, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,22,0,710010, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,23,0,710057, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,23,0,710007, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,27,0,710061, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,31,0,710012, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,33,0,710070, 	(23-MAY-2025 15:11:09)
GSPCL,3,S,1,3,35,0,, 	(23-MAY-2025 15:11:09)	 (Not Inserted)
GSPCL,3,S,1,3,76,1,711004, 	(23-MAY-2025 15:11:09)
