

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825029, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825027, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825028, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825025, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825026, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825035, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825033, 4,D, 	(27-APR-2025 11:08:26)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:26)	 (Not Inserted)
2,1, 0, 0,825030, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825030, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825030, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825030, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825030, 4,D, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825030, 4,D, 	(27-APR-2025 11:08:26)
