

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(05-JUN-2025 15:13:09)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,14, 0, 0,822020, 0,I, 	(05-JUN-2025 15:13:51)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,14, 0, 0,822023, 0,I, 	(05-JUN-2025 15:13:51)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,14, 0, 0,822025, 0,I, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,14, 0, 0,822019, 0,I, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,14, 0, 0,822025, 0,I, 	(05-JUN-2025 15:13:51)
2,14, 0, 0,822025, 0,I, 	(05-JUN-2025 15:13:51)
2,14, 0, 0,822025, 0,I, 	(05-JUN-2025 15:13:51)
2,14, 0, 0,822025, 0,I, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:51)
2,14, 0, 0,822025, 0,I, 	(05-JUN-2025 15:13:51)
2,14, 0, 0,822025, 0,I, 	(05-JUN-2025 15:13:51)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,51, 0, 0,822012, 0,I, 	(05-JUN-2025 15:13:51)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:51)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,14, 0, 0,822024, 1,I, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,15, 0, 0,822010, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,51, 0, 0,822013, 1,I, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,823078, 5,D, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,124, 0, 0,822029, 2,I, 	(05-JUN-2025 15:13:52)
2,124, 0, 0,822029, 2,I, 	(05-JUN-2025 15:13:52)
2,124, 0, 0,822029, 2,I, 	(05-JUN-2025 15:13:52)
2,124, 0, 0,822029, 2,I, 	(05-JUN-2025 15:13:52)
2,124, 0, 0,822029, 2,I, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,822005, 0,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,822005, 0,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,822005, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,154, 0, 0,822028, 0,D, 	(05-JUN-2025 15:13:52)
2,20, 0, 0,822017, 0,T, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,822005, 0,D, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,61, 0, 0,822030, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822014, 1,I, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,14, 0, 0,822021, 0,I, 	(05-JUN-2025 15:13:52)
2,14, 0, 0,822022, 1,I, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823034, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823035, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823032, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823033, 4,D, 	(05-JUN-2025 15:13:52)
2,1, 0, 0,823032, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,1, 0, 0,823032, 4,D, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,14, 0, 0,822026, 0,I, 	(05-JUN-2025 15:13:52)
2,, , ,, ,, 	(05-JUN-2025 15:13:52)	 (Not Inserted)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
2,51, 0, 0,822011, 1,I, 	(05-JUN-2025 15:13:52)
