

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(13-MAY-2025 09:09:46)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, TRANSPORTER_CD, PLANT_SEQ_NO,TIMESTAMP,
2,3,1,3,123,1,,45,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,93,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,103,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,69,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,84,1,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,77,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,88,1,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,37,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,36,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,66,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,18,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,113,0,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,114,1,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
