

<<START>>,<<FMS_GTA_FFLOW_INV_DTL>>,, 	(28-AUG-2025 12:05:41)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE,INVOICE_TYPE, INVOICE_SEQ, INV_NO ,LINE_NO,LINE_DESC,TIMESTAMP,
2,4,,,,,,,58,UPG2A23109005613,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A23109005613,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A23109005613,3,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A25109009369,2,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A25109009369,3,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A25109009369,4,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A23109007814,1,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A24109005721,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A24109008624,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,58,UPG2A24109009480,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,20,0,C,TC,41,UPG2A24109011721,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,41,UPG2A24109005843,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,41,UPG2A24109025263,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,28,0,C,TC,14,UPG2A24109021627,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,1,0,28,0,C,TC,15,UPG2A24109021628,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,1,0,30,0,C,TC,16,UPG2A24109021637,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,1,0,30,0,C,TC,17,UPG2A24109021638,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,17,UPG2A23109007901,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,17,UPG2A23109007901,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,17,UPG2A23109007901,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,17,UPG2A23109007901,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,17,UPG2A23109011717,2,Ship or Pay Charges, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
