
<<START>>,<<FMS_ENTITY_CONTACT_MST>>,, 	(12-MAR-2025 17:57:27)
GLIL,119,C,9,01/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,8,01/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,7,01/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,6,21/04/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,5,28/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,1,30/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,2,30/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,3,30/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,4,28/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,9,01/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,8,01/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,7,01/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,6,21/04/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GLIL,119,C,5,28/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
SGI-AP,121,C,1,27/06/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
SGI-AP,121,C,2,09/01/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
SGI-AP,121,C,1,27/06/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
SGI-AP,121,C,2,09/01/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,5,15/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,3,15/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,1,26/02/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,7,01/06/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,4,15/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,6,15/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,1,15/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,2,26/02/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,5,15/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,3,15/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,1,26/02/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,7,01/06/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,4,15/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,6,15/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,1,15/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEPL,127,C,2,26/02/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GFCL,128,C,3,14/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GFCL,128,C,5,14/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GFCL,128,C,2,14/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GFCL,128,C,1,14/07/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GFCL,128,C,3,14/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GFCL,128,C,5,14/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GFCL,128,C,2,14/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GFCL,128,C,1,14/07/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CPL,130,C,1,01/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CPL,130,C,1,16/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CPL,130,C,1,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CPL,130,C,1,11/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CPL,130,C,1,01/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CPL,130,C,1,16/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CPL,130,C,1,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CPL,130,C,1,11/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,24/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,24/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,01/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,01/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,14/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,14/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,24/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,24/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,01/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,01/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,14/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,14/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,24/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,24/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,01/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,01/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,14/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,2,14/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,24/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,24/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,01/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,01/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,14/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IRM,131,C,1,14/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PPL,132,C,3,30/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PPL,132,C,1,30/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PPL,132,C,2,30/08/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PPL,132,C,3,30/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PPL,132,C,1,30/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PPL,132,C,2,30/08/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,06/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,06/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,06/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,06/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,01/10/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,06/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,06/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,06/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,06/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
YARALTD,133,C,1,01/10/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
INPEROX,134,C,1,15/09/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
INPEROX,134,C,2,23/11/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
INPEROX,134,C,1,15/09/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
INPEROX,134,C,2,23/11/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,3,01/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,5,01/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,4,01/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,2,01/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,1,01/12/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,3,01/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,5,01/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,4,01/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,2,01/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
MGRPL,136,C,1,01/12/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CNTENKA,137,C,3,04/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CNTENKA,137,C,1,17/10/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CNTENKA,137,C,2,19/10/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
CNTENKA,137,C,3,04/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CNTENKA,137,C,1,17/10/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
CNTENKA,137,C,2,19/10/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
EFSPL,138,C,3,01/04/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
EFSPL,138,C,2,01/04/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
EFSPL,138,C,1,01/04/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
EFSPL,138,C,3,01/04/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
EFSPL,138,C,2,01/04/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
EFSPL,138,C,1,01/04/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,3,28/02/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,1,28/02/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,5,02/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,4,28/02/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,2,28/02/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,6,02/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,3,28/02/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,1,28/02/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,5,02/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,4,28/02/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,2,28/02/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HINDURV,140,C,6,02/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HCGPUTE,142,C,2,28/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HCGPUTE,142,C,1,21/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HCGPUTE,142,C,2,28/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HCGPUTE,142,C,1,21/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GOAGLSF,143,C,1,01/01/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GOAGLSF,143,C,1,01/12/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
GOAGLSF,143,C,1,01/01/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
GOAGLSF,143,C,1,01/12/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,2,25/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,2,25/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,1,25/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,1,25/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,3,25/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,3,25/11/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,2,25/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,2,25/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,1,25/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,1,25/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,3,25/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
IGSPL,144,C,3,25/11/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEFORCV,146,C,1,08/12/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEFORCV,146,C,1,08/12/2022 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
PEFORCV,146,C,1,08/12/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
PEFORCV,146,C,1,08/12/2022 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,1,01/06/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,2,01/06/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,2,01/06/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,4,01/06/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,3,01/06/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,1,01/06/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,1,01/06/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,2,01/06/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,2,01/06/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,4,01/06/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,3,01/06/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
BHEL,155,C,1,01/06/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
COMFIND,159,C,1,11/08/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
COMFIND,159,C,2,11/08/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
COMFIND,159,C,1,11/08/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
COMFIND,159,C,2,11/08/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
DCMSHRI,160,C,2,30/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
DCMSHRI,160,C,3,30/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
DCMSHRI,160,C,1,30/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
DCMSHRI,160,C,2,30/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
DCMSHRI,160,C,3,30/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
DCMSHRI,160,C,1,30/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HOECLTD,182,C,2,01/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HOECLTD,182,C,1,01/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HOECLTD,182,C,2,01/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HOECLTD,182,C,1,01/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HINAGIL,184,C,1,16/04/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HINAGIL,184,C,1,16/04/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HPOIGAS,188,C,4,20/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HPOIGAS,188,C,1,20/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HPOIGAS,188,C,3,20/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HPOIGAS,188,C,2,20/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:31)
HPOIGAS,188,C,4,20/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HPOIGAS,188,C,1,20/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HPOIGAS,188,C,3,20/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
HPOIGAS,188,C,2,20/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:31)
NEL,209,C,7,01/07/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,4,01/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,1,01/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,5,01/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,6,01/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,2,01/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,3,01/03/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,7,01/07/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,4,01/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,1,01/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,5,01/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,6,01/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,2,01/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
NEL,209,C,3,01/03/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,4,07/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,3,07/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,3,26/02/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,2,01/02/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,1,01/02/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,1,07/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,4,07/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,3,07/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,3,26/02/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,2,01/02/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,1,01/02/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
TASTELI,238,C,1,07/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,1,06/01/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,5,01/07/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,14,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,22,01/09/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,25,01/10/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,06/01/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,7,01/07/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,13,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,21,01/09/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,4,06/01/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,8,01/07/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,16,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,24,01/09/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,2,06/01/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/07/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,15,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/01/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,23,01/09/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,1,06/01/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,5,01/07/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,14,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,22,01/09/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,25,01/10/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,06/01/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,7,01/07/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,13,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,21,01/09/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,4,06/01/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,8,01/07/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,16,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,24,01/09/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,2,06/01/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/07/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,15,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,3,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,6,01/01/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
HMEL,239,C,23,01/09/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
BOROREN,241,C,1,01/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
BOROREN,241,C,2,01/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
BOROREN,241,C,3,01/12/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
BOROREN,241,C,1,01/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
BOROREN,241,C,2,01/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
BOROREN,241,C,3,01/12/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
KINGASP,242,C,1,01/07/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
KINGASP,242,C,3,01/10/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
KINGASP,242,C,2,01/03/2024 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
KINGASP,242,C,1,01/07/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
KINGASP,242,C,3,01/10/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
KINGASP,242,C,2,01/03/2024 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
RATNAGI,245,C,3,14/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
RATNAGI,245,C,4,14/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
RATNAGI,245,C,1,14/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
RATNAGI,245,C,2,14/06/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
RATNAGI,245,C,3,14/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
RATNAGI,245,C,4,14/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
RATNAGI,245,C,1,14/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
RATNAGI,245,C,2,14/06/2023 00:00:00,DLNG, 	(12-MAR-2025 17:57:32)
IDOINVA,247,C,2,30/04/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
IDOINVA,247,C,5,01/05/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
IDOINVA,247,C,6,01/05/2023 00:00:00,RLNG, 	(12-MAR-2025 17:57:32)
