
<<START>>,<<FMS_SUPPLY_CONT_MST(DLNG)>>,, 	(14-SEP-2025 12:45:07)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
SGI-AP,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CNTENKA,,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CNTENKA,,2,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CNTENKA,,2,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CNTENKA,,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
CNTENKA,,2,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HCGPUTE,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
HCGPUTE,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:09)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
COMFIND,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KINGASP,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
AGPCGIN,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
AGPCGIN,1,0,2, 	(14-SEP-2025 12:45:10)
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VISHPRI,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,2, 	(14-SEP-2025 12:45:10)
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
BHOGATD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
VIGASLD,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
GOLDPFG,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
GOLDPFG,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KUTCHCL,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KUTCHCL,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KUTCHCL,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KUTCHCL,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
KUTCHCL,1,0,1, 	(14-SEP-2025 12:45:10)
COUNTERPARTY_ABBR,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PLANT_SEQ_NO,TIMESTAMP,
2,AGP CGD,1,0,2,1,S,1, 	(14-SEP-2025 12:45:10)
2,SGIPL,1,0,1,1,S,5, 	(14-SEP-2025 12:45:10)
2,STL,1,0,1,1,S,1, 	(14-SEP-2025 12:45:10)
2,CP,1,0,1,4,S,1, 	(14-SEP-2025 12:45:10)
2,CP,1,0,1,4,S,1, 	(14-SEP-2025 12:45:10)
2,HALHFGL,1,0,1,2,S,1, 	(14-SEP-2025 12:45:10)
2,HALHFGL,1,0,1,2,S,1, 	(14-SEP-2025 12:45:10)
2,HALHFGL,1,0,2,1,S,1, 	(14-SEP-2025 12:45:10)
2,CP,1,0,2,1,S,1, 	(14-SEP-2025 12:45:10)
2,CELLO,1,0,2,2,S,1, 	(14-SEP-2025 12:45:10)
2,CELLO,1,0,2,2,S,1, 	(14-SEP-2025 12:45:10)
2,BIL,1,0,3,1,S,1, 	(14-SEP-2025 12:45:10)
2,BIL,1,0,4,1,S,1, 	(14-SEP-2025 12:45:10)
2,STL,1,0,4,1,S,1, 	(14-SEP-2025 12:45:10)
2,AGP CGD,1,0,3,2,S,1, 	(14-SEP-2025 12:45:10)
2,AGP CGD,1,0,3,2,S,1, 	(14-SEP-2025 12:45:10)
2,HALHFGL,1,0,6,1,S,1, 	(14-SEP-2025 12:45:10)
2,CELLO,1,0,4,1,S,1, 	(14-SEP-2025 12:45:10)
2,KAJARIA,1,0,1,1,S,1, 	(14-SEP-2025 12:45:10)
2,CELLO,1,0,3,1,S,1, 	(14-SEP-2025 12:45:10)
2,STL,1,0,3,1,S,1, 	(14-SEP-2025 12:45:10)
2,HALHFGL,1,0,5,1,S,1, 	(14-SEP-2025 12:45:10)
2,BIL,1,0,5,1,S,1, 	(14-SEP-2025 12:45:10)
2,STL,1,0,5,1,S,1, 	(14-SEP-2025 12:45:10)
2,BWRL,1,0,1,1,S,1, 	(14-SEP-2025 12:45:10)
2,BIPL,1,0,2,1,S,1, 	(14-SEP-2025 12:45:10)
2,RIPL,1,0,3,1,S,1, 	(14-SEP-2025 12:45:10)
2,JKPAPER,1,0,1,1,S,1, 	(14-SEP-2025 12:45:10)
2,JKPAPER,1,0,3,1,S,1, 	(14-SEP-2025 12:45:10)
2,HALHFGL,1,0,7,1,S,1, 	(14-SEP-2025 12:45:10)
2,CELLO,1,0,5,1,S,1, 	(14-SEP-2025 12:45:10)
2,SGIPL,1,0,2,1,S,5, 	(14-SEP-2025 12:45:10)
2,EXXARO,1,0,1,1,S,1, 	(14-SEP-2025 12:45:10)
2,STL,1,0,6,1,S,1, 	(14-SEP-2025 12:45:10)
2,STL,1,0,7,2,S,1, 	(14-SEP-2025 12:45:10)
2,STL,1,0,7,2,S,1, 	(14-SEP-2025 12:45:10)
2,EXXARO,1,0,2,1,S,1, 	(14-SEP-2025 12:45:10)
2,HALHFGL,1,0,4,1,S,1, 	(14-SEP-2025 12:45:10)
2,HALHFGL,1,0,3,1,S,1, 	(14-SEP-2025 12:45:10)
2,RIPL,1,0,1,1,S,1, 	(14-SEP-2025 12:45:10)
2,BIL,1,0,1,1,S,1, 	(14-SEP-2025 12:45:10)
2,SCHOTT,1,0,1,2,S,1, 	(14-SEP-2025 12:45:10)
2,SCHOTT,1,0,1,2,S,1, 	(14-SEP-2025 12:45:10)
