
<<START>>,<<FMS_SUPPLY_CONT_FILLING_STN>>,,,,,, 	(23-SEP-2025 15:51:00)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,123,1,0,2,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,123,1,0,3,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,123,1,0,4,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,123,1,0,5,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,123,1,0,6,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,123,1,0,7,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,129,1,0,1,0,F, 	(23-SEP-2025 15:51:25)
2,129,1,0,1,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,129,1,0,2,0,F, 	(23-SEP-2025 15:51:25)
2,129,1,0,2,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,129,1,0,3,0,F, 	(23-SEP-2025 15:51:25)
2,129,1,0,3,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,129,1,0,4,0,F, 	(23-SEP-2025 15:51:25)
2,129,1,0,4,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,130,1,0,1,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,130,1,0,1,2,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,130,1,0,2,0,F, 	(23-SEP-2025 15:51:25)
2,130,1,0,2,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,130,1,0,3,0,F, 	(23-SEP-2025 15:51:25)
2,130,1,0,3,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,130,1,0,4,0,F, 	(23-SEP-2025 15:51:25)
2,130,1,0,4,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,133,1,0,1,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,133,1,0,2,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,133,1,0,3,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,133,1,0,4,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,133,1,0,5,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,133,1,0,6,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,133,1,0,7,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,143,1,0,1,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,143,1,0,2,0,F, 	(23-SEP-2025 15:51:25)
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
COLUMN_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,107,1,0,1,0,E, 	(23-SEP-2025 15:51:25)
COLUMN_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
COLUMN_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,107,2,0,1,0,E, 	(23-SEP-2025 15:51:25)
COLUMN_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
COLUMN_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
2,107,2,0,1,2,E, 	(23-SEP-2025 15:51:25)

TOTAL DATA EXTRACTED :,298,,,, 	(23-SEP-2025 15:51:25)
 
<<END>>,<<FMS_SUPPLY_CFORM_DTL(DLNG)>>,,,, 	(23-SEP-2025 15:51:25)
 
<<START>>,<<FMS_CFORM_MST>>,,,, 	(23-SEP-2025 15:51:25)
 
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
2,23,IGL,12121212,UTTAR PRADESH,, 	(23-SEP-2025 15:51:25)
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
2,35,SGIPL,20210528_001,GUJARAT,, 	(23-SEP-2025 15:51:25)
2,35,SGIPL,1234343434,RAJASTHAN,, 	(23-SEP-2025 15:51:25)
2,35,SGIPL,20210528_003,GUJARAT,, 	(23-SEP-2025 15:51:25)
2,35,SGIPL,20210528_002,GUJARAT,, 	(23-SEP-2025 15:51:25)
2,35,SGIPL,20250711_004,GUJARAT,, 	(23-SEP-2025 15:51:25)
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
COMPANY_CD,CUSTOMER_CD,ABBR,CFORM_NO,ISSUING_STATE,ENT_DT,TIMESTAMP,
