
<<START>>,<<FMS_PUR_SG_INV_MST>>,,, 	(08-SEP-2025 14:41:31)
,BP,1,2024-2025,D,3245100066, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201522, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201523, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100074, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201522, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201523, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100074, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201682, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201682, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201927, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201927, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202081, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202082, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202081, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202082, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202230, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202231, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202230, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202231, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202377, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202377, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D, 3241202533, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100131, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202533, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100131, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202684, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100141, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202684, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100141, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202837, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100150, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202837, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100150, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202999, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203000, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D, 3245202999, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D, 3245203000, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203220, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203221, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203220, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203221, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203431, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203432, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241100175, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203431, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203432, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100175, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D, 3241203650, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203651, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D, 3241100185, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203650, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203651, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245100185, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202144, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202144, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202319, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202319, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202492, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202492, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202652, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202652, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202760, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235202760, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231202983, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3231202983, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,D,3231203137, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,D,3235203137, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2025,D,3231203294, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2025,D,3235203294, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200127, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200127, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200286, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200286, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200441, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200441, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200604, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200604, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200763, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200763, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241200915, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245200915, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201103, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201103, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201253, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201253, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201417, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201417, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201573, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201573, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201731, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201731, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241201977, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245201977, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202129, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202129, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202279, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202279, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202425, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202466, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202425, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202466, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202582, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202581, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202582, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202581, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202733, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202732, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202733, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202732, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202887, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241202886, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202887, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245202886, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203049, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203048, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203049, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D, 3245203048, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203270, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203269, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203270, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203269, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203481, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203481, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,D,3241203700, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,D,3245203700, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201394, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201548, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201267, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201278, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201293, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201328, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201452, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201466, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201471, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201486, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2023,I,3221201611, 	(08-SEP-2025 14:41:40)
,RIL,1,2022-2024,I,3221201722, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231200080, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231200199, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231201486, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231201645, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231201634, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231201806, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231201807, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231201976, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231201977, 	(08-SEP-2025 14:41:40)
,RIL,1,2023-2024,I,3231202009, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,I,3241100083, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,I,3241100085, 	(08-SEP-2025 14:41:40)
,RIL,1,2024-2025,I,3241100087, 	(08-SEP-2025 14:41:40)
,BP,1,2022-2023,I,3225201250, 	(08-SEP-2025 14:41:40)
,BP,1,2022-2023,I,3000098012, 	(08-SEP-2025 14:41:40)
,BP,1,2022-2024,I,3225201721, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235200080, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235200199, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235201486, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235201645, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235201634, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235201806, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235201807, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235201976, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235201977, 	(08-SEP-2025 14:41:40)
,BP,1,2023-2024,I,3235202009, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,I,3245100083, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,I,3245100085, 	(08-SEP-2025 14:41:40)
,BP,1,2024-2025,I,3245100087, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2023,D,2422000063, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2023,D,2422000067, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2023,D,2422000071, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2023,D,2422000075, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2023,D,2422000079, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2023,D,2422000083, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2023,D,2422000087, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2023,D,2422000091, 	(08-SEP-2025 14:41:40)
,RIL,5,2022-2024,D,2422000095, 	(08-SEP-2025 14:41:40)
,ONGC,1,2022-2023,I,7210201505, 	(08-SEP-2025 14:41:40)
,ONGC,1,2022-2023,I,7210201567, 	(08-SEP-2025 14:41:40)
,ONGC,1,2022-2023,I,7210201640, 	(08-SEP-2025 14:41:40)
,ONGC,1,2022-2023,I,7210201696, 	(08-SEP-2025 14:41:40)
,ONGC,1,2022-2023,I,7210201743, 	(08-SEP-2025 14:41:40)
,ONGC,1,2022-2023,I,7210201780, 	(08-SEP-2025 14:41:40)
,ONGC,1,2023-2024,I,7210201915, 	(08-SEP-2025 14:41:40)
,ONGC,1,2023-2024,I,7210201943, 	(08-SEP-2025 14:41:40)
,ONGC,1,2023-2025,I,7210202219, 	(08-SEP-2025 14:41:40)
,MGRPL,1,2023-2024,I,MGR/23-24/MH/06, 	(08-SEP-2025 14:41:40)
,MGRPL,1,2023-2025,I,MGR/23-24/MH/06, 	(08-SEP-2025 14:41:40)
,EFSPL,1,2022-2023,I,EF/22-23/123, 	(08-SEP-2025 14:41:40)
,EFSPL,1,2022-2023,I,EF/22-23/143, 	(08-SEP-2025 14:41:40)
,EFSPL,1,2023-2024,I,EFGJVAT2324220, 	(08-SEP-2025 14:41:40)
,EFSPL,2,2024-2025,I,EFVATMH2425189, 	(08-SEP-2025 14:41:40)
,EFSPL,2,2024-2025,I,EFVATMH2425190, 	(08-SEP-2025 14:41:40)
,EFSPL,2,2024-2025,I,EFVATMH24-25198, 	(08-SEP-2025 14:41:40)
,IGSPL,1,2023-2024,D,24I00123/23-24, 	(08-SEP-2025 14:41:40)
,IGSPL,1,2023-2024,D,27I00159/23-24, 	(08-SEP-2025 14:41:40)
,IGSPL,1,2023-2024,D,24I00127/23-24, 	(08-SEP-2025 14:41:40)
,IGSPL,2,2023-2024,D,24I00139/23-24, 	(08-SEP-2025 14:41:40)
,HOECLTD,1,2024-2025,I,GAS/24-25/005, 	(08-SEP-2025 14:41:40)
,ESSAREX,1,2023-2024,T,EEPIL/2023-2024, 	(08-SEP-2025 14:41:40)
,ESSAREX,1,2023-2024,T,23-24/GSPC/0011, 	(08-SEP-2025 14:41:40)
,ESSAREX,1,2023-2024,T,EEPIL\2023-2024, 	(08-SEP-2025 14:41:40)
,ESSAREX,1,2023-2024,T,SHELL\0019, 	(08-SEP-2025 14:41:40)
,ESSAREX,1,2023-2024,T,SHELL\0023, 	(08-SEP-2025 14:41:40)
,ESSAREX,1,2023-2024,T,SHELL\0027, 	(08-SEP-2025 14:41:40)
,DIL,1,2022-2023,I,MH/2223/NG/14, 	(08-SEP-2025 14:41:41)
,SANENER,1,2024-2025,I,NG/GJ/24-25/014, 	(08-SEP-2025 14:41:41)
,SANENER,1,2024-2025,I,NGGJ24250158, 	(08-SEP-2025 14:41:41)

TOTAL DATA EXTRACTED :,640,  	(08-SEP-2025 14:41:41)
 
<<END>>,<<FMS_PUR_SG_INV_MST_PURCHASE>>, 	(08-SEP-2025 14:41:41)
 
<<START>>,<<FMS_PUR_PG_INV_MST>>, 	(08-SEP-2025 14:41:41)
 
COMPANY_CD,COUNTERPARTY_CD, PLANT_SEQ, FINANCIAL_YEAR,CONTRACT_TYPE,INVOICE_NO,TIMESTAMP
,AMNS,1,2022-2023,T,68, 	(08-SEP-2025 14:41:41)
,AMNS,1,2022-2023,D,72, 	(08-SEP-2025 14:41:41)
,AMNS,1,2022-2023,D,75, 	(08-SEP-2025 14:41:41)
,AMNS,1,2022-2023,D,73 and 74, 	(08-SEP-2025 14:41:41)
,AMNS,1,2022-2023,T,76, 	(08-SEP-2025 14:41:41)
,AMNS,1,2022-2023,T,82, 	(08-SEP-2025 14:41:41)
,AMNS,1,2022-2023,T,99, 	(08-SEP-2025 14:41:41)
,AMNS,1,2022-2023,T,98, 	(08-SEP-2025 14:41:41)
,AMNS,1,2022-2024,T,100, 	(08-SEP-2025 14:41:41)
,AMNS,1,2023-2024,T,45, 	(08-SEP-2025 14:41:41)
,AMNS,1,2023-2024,T,48, 	(08-SEP-2025 14:41:41)
,AMNS,1,2024-2025,T,26, 	(08-SEP-2025 14:41:41)
,AMNS,1,2024-2025,T,27, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2022-2023,D,0087/22-23, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2022-2023,D,0093/22-23, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2022-2023,D,0095/22-23, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2022-2023,D,0091/22-23, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2022-2023,D,0092/22-23, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2022-2023,D,0097/22-23, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0099, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0100/23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0102/23-2, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0104/23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0112/23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0114/23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,SEIPL0116-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0117/23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0120-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0124-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0128-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,001-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0133-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0134-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0138-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0141-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0144-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0147-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0153-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0156-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0159-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0162-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2025,D,0167-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2023-2024,D,0139-23-24, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0002/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0007/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0012/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0013/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0020/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0027/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0036/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0048/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0054/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0058/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0063/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0069/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0087/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0094/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0100/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,1,2024-2025,D,1SMH0112/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,2,2024-2025,T,1SGJ0001/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,2,2024-2025,T,1SGJ0002/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,2,2024-2025,T,1SGJ0004/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,2,2024-2025,T,1SGJ0006/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,2,2024-2025,T,1SGJ0007/24-25, 	(08-SEP-2025 14:41:41)
,SEMTPL,3,2024-2025,D,1SAP0020/24-25, 	(08-SEP-2025 14:41:41)
,RIL,1,2022-2023,D,3221201363, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,D,3221201375, 	(08-SEP-2025 14:41:42)
,BP,1,2022-2023,D,3225201362, 	(08-SEP-2025 14:41:42)
,BP,1,2022-2023,D,3225201374, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,D,3221201687, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,D,3221201698, 	(08-SEP-2025 14:41:42)
,BP,1,2022-2023,D,3225201686, 	(08-SEP-2025 14:41:42)
,BP,1,2022-2023,D,3225201697, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2024,D,3221201797, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2024,D,3221201807, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231200222, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231200321, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231200334, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235200321, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235200334, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231200528, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201365, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201378, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201365, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201378, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201512, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201524, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201512, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201524, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231200355, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235200355, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201398, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201399, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201398, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201399, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201433, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201433, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201581, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,D,3231201582, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201581, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,D,3235201582, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201394, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201548, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201267, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201278, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201293, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201328, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201452, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201466, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201471, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201486, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2023,I,3221201611, 	(08-SEP-2025 14:41:42)
,RIL,1,2022-2024,I,3221201722, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231200080, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231200199, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231201486, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231201645, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231201634, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231201806, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231201807, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231201976, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231201977, 	(08-SEP-2025 14:41:42)
,RIL,1,2023-2024,I,3231202009, 	(08-SEP-2025 14:41:42)
,RIL,1,2024-2025,I,3241100083, 	(08-SEP-2025 14:41:42)
,RIL,1,2024-2025,I,3241100085, 	(08-SEP-2025 14:41:42)
,RIL,1,2024-2025,I,3241100087, 	(08-SEP-2025 14:41:42)
,BP,1,2022-2023,I,3225201250, 	(08-SEP-2025 14:41:42)
,BP,1,2022-2023,I,3000098012, 	(08-SEP-2025 14:41:42)
,BP,1,2022-2024,I,3225201721, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,I,3235200080, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,I,3235200199, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,I,3235201486, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,I,3235201645, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,I,3235201634, 	(08-SEP-2025 14:41:42)
,BP,1,2023-2024,I,3235201806, 	(08-SEP-2025 14:41:42)
