

<<START>>,<<FMS_SUPPLY_CONT_MST>>,,, 	(04-JUN-2025 15:53:08)
NTPC,33,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,37,0,1,3,L, 	(04-JUN-2025 15:53:11)
NTPC,31,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,32,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,1,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,2,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,3,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,4,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,6,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,37,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,38,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,39,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,40,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,47,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,53,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,84,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,100,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,101,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,102,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,103,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,104,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,105,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,128,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,42,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,37,0,1,2,L, 	(04-JUN-2025 15:53:11)
NTPC,55,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,56,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,57,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,49,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,63,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,66,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,65,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,64,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,67,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,68,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,73,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,82,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,83,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,85,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,86,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,87,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,43,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,38,0,1,2,L, 	(04-JUN-2025 15:53:11)
NTPC,39,0,1,3,L, 	(04-JUN-2025 15:53:11)
NTPC,94,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,95,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,96,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,97,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,120,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,118,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,117,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,122,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,121,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,120,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,126,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,142,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,58,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,68,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,67,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,66,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,65,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,63,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,64,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,58,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,57,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,56,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,53,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,54,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,55,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,77,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,78,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,80,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,81,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,88,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,89,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,90,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,91,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,92,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,93,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,45,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,48,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,39,0,1,2,L, 	(04-JUN-2025 15:53:11)
NTPC,54,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,70,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,71,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,72,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,74,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,75,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,127,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,37,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,38,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,39,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,49,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,48,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,47,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,46,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,76,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,79,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,107,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,108,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,109,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,110,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,111,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,112,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,114,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,115,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,116,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,117,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,118,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,119,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,116,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,115,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,114,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,37,0,1,4,L, 	(04-JUN-2025 15:53:11)
NTPC,40,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,42,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,43,0,1,1,L, 	(04-JUN-2025 15:53:11)
NTPC,98,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,99,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,119,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,121,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,123,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,129,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,130,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,124,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,125,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,44,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,46,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,137,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,138,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,141,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,131,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,132,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,136,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,140,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,143,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,133,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,134,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,135,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,139,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,144,0,1,0,L, 	(04-JUN-2025 15:53:11)
NTPC,0,8,8,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,9,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,10,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,11,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,12,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,1,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,2,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,3,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,4,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,5,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,6,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,5,2,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,5,3,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,6,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,8,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,10,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,19,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,20,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,19,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,20,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,21,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,24,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,25,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,5,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,7,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,7,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,16,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,17,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,18,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,16,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,17,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,18,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,13,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,14,0,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,13,1,X, 	(04-JUN-2025 15:53:11)
NTPC,0,8,13,2,X, 	(04-JUN-2025 15:53:12)
NTPC,0,8,14,1,X, 	(04-JUN-2025 15:53:12)
NTPC,0,8,15,0,X, 	(04-JUN-2025 15:53:12)
NTPC,0,8,15,1,X, 	(04-JUN-2025 15:53:12)
NTPC,0,8,21,1,X, 	(04-JUN-2025 15:53:12)
NTPC,0,8,22,0,X, 	(04-JUN-2025 15:53:12)
NTPC,0,8,22,1,X, 	(04-JUN-2025 15:53:12)
NTPC,0,8,23,0,X, 	(04-JUN-2025 15:53:12)
KRIBHCO,8,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,9,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,14,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,16,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,3,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,4,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,21,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,22,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,20,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,24,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,28,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,1,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,2,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,5,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,6,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,7,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,10,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,11,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,12,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,13,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,24,0,1,1,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,29,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,18,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,23,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,25,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,27,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,30,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,17,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,19,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,34,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,30,0,1,1,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,31,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,32,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,33,0,1,0,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,31,0,1,2,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,32,0,1,2,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,32,0,1,1,L, 	(04-JUN-2025 15:53:12)
KRIBHCO,31,0,1,1,L, 	(04-JUN-2025 15:53:12)
DFPCL,1,0,1,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,1,0,2,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,1,0,3,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,1,0,4,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,1,0,5,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,4,1,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,5,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,1,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,2,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,2,1,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,2,2,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,2,3,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,3,1,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,4,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,3,0,S, 	(04-JUN-2025 15:53:12)
DFPCL,2,0,6,0,S, 	(04-JUN-2025 15:53:12)
AIGL,1,0,1,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,8,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,9,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,10,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,11,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,12,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,3,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,2,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,5,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,4,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,6,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,1,0,S, 	(04-JUN-2025 15:53:12)
ESEZ,1,0,7,0,S, 	(04-JUN-2025 15:53:12)
KSFL,2,0,1,0,L, 	(04-JUN-2025 15:53:12)
KSFL,3,0,1,0,L, 	(04-JUN-2025 15:53:12)
KSFL,4,0,1,0,L, 	(04-JUN-2025 15:53:12)
KSFL,5,0,1,0,L, 	(04-JUN-2025 15:53:12)
KSFL,6,0,1,0,L, 	(04-JUN-2025 15:53:12)
KSFL,7,0,1,0,L, 	(04-JUN-2025 15:53:12)
KSFL,1,0,1,0,L, 	(04-JUN-2025 15:53:12)
MAHAGENCO,1,0,1,0,L, 	(04-JUN-2025 15:53:12)
MAHAGENCO,2,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,2,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,8,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,13,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,14,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,1,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,3,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,4,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,5,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,6,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,7,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,9,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,10,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,11,0,1,0,L, 	(04-JUN-2025 15:53:12)
NPL,12,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,8,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,8,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,10,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,10,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,13,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,13,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,11,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,11,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,12,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,12,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,14,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,14,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,15,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,15,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,16,0,1,0,L, 	(04-JUN-2025 15:53:12)
SIGIL,16,0,1,0,L, 	(04-JUN-2025 15:53:12)
GGCL,1,0,1,0,S, 	(04-JUN-2025 15:53:12)
TPL,1,0,2,0,S, 	(04-JUN-2025 15:53:12)
TPL,1,0,1,0,S, 	(04-JUN-2025 15:53:12)
TPL,1,0,1,1,L, 	(04-JUN-2025 15:53:12)
TPL,1,0,1,0,L, 	(04-JUN-2025 15:53:12)
WMSL,1,0,5,0,S, 	(04-JUN-2025 15:53:12)
WMSL,1,0,4,0,S, 	(04-JUN-2025 15:53:12)
WMSL,1,0,1,0,S, 	(04-JUN-2025 15:53:12)
WMSL,1,0,6,0,S, 	(04-JUN-2025 15:53:12)
WMSL,1,0,2,0,S, 	(04-JUN-2025 15:53:12)
WMSL,1,1,7,0,S, 	(04-JUN-2025 15:53:12)
WMSL,1,0,1,1,S, 	(04-JUN-2025 15:53:12)
WMSL,1,0,3,0,S, 	(04-JUN-2025 15:53:12)
MNGL,1,0,1,0,S, 	(04-JUN-2025 15:53:12)
MNGL,1,0,4,1,S, 	(04-JUN-2025 15:53:12)
MNGL,1,0,4,0,S, 	(04-JUN-2025 15:53:12)
MNGL,1,0,5,0,S, 	(04-JUN-2025 15:53:12)
MNGL,1,0,4,2,S, 	(04-JUN-2025 15:53:12)
MNGL,1,0,3,0,S, 	(04-JUN-2025 15:53:12)
MNGL,1,0,2,0,S, 	(04-JUN-2025 15:53:12)
IGL,1,0,3,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,3,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,4,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,1,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,1,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,5,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,2,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,4,0,S, 	(04-JUN-2025 15:53:12)
IGL,1,0,1,0,S, 	(04-JUN-2025 15:53:12)
IGL,1,0,3,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,2,1,S, 	(04-JUN-2025 15:53:12)
IGL,1,0,2,0,S, 	(04-JUN-2025 15:53:12)
IGL,1,0,1,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,8,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,7,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,10,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,11,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,12,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,14,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,8,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,9,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,7,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,11,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,6,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,15,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,18,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,19,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,16,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,14,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,13,0,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,13,1,S, 	(04-JUN-2025 15:53:12)
IGL,2,0,17,0,S, 	(04-JUN-2025 15:53:12)
IGL,0,23,6,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,7,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,26,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,40,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,41,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,1,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,2,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,6,1,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,6,2,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,29,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,30,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,31,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,32,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,33,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,34,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,35,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,14,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,15,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,16,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,27,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,28,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,36,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,37,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,4,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,5,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,8,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,9,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,10,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,11,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,12,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,13,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,17,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,18,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,20,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,29,1,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,3,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,19,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,21,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,22,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,23,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,24,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,25,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,38,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,39,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,45,1,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,42,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,43,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,44,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,42,1,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,48,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,49,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,50,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,51,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,52,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,47,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,46,0,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,43,1,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,44,1,X, 	(04-JUN-2025 15:53:12)
IGL,0,23,45,0,X, 	(04-JUN-2025 15:53:12)
BPCL,1,0,2,0,S, 	(04-JUN-2025 15:53:12)
BPCL,1,0,2,1,S, 	(04-JUN-2025 15:53:12)
BPCL,1,0,5,3,S, 	(04-JUN-2025 15:53:12)
BPCL,1,0,5,4,S, 	(04-JUN-2025 15:53:12)
BPCL,1,0,6,0,S, 	(04-JUN-2025 15:53:12)
BPCL,1,0,7,0,S, 	(04-JUN-2025 15:53:12)
BPCL,1,0,8,0,S, 	(04-JUN-2025 15:53:12)
